entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
13.968490631891477,19.55055258912264,18.155755620357702,Error,Error,Error,3.9656963687000517,5.145407980414676,5.12135793496097
17.056974396065215,80.22395289202476,21.107438956837555,Error,Error,Error,3.7023586576745124,3.676928740821696,2.5924939967436917
11.027707685982657,11.062761450028551,10.833716242957095,Error,Error,Error,2.5675416678362954,1.8999055490243402,1.4995727087264568
15.484804043631526,18.463192212957406,17.814427740605055,Error,Error,Error,5.213870559321356,4.82369676681371,4.727863936252149
14.238833159049623,15.847968755106297,15.847968755105928,Error,Error,Error,2.198141328214386,2.9676067825425454,2.5854261204270514
13.557451696060625,14.707474980337027,14.450025901317392,Error,Error,Error,2.957790702116161,4.161578641596325,3.2574895787383062
12.775487757390513,76.78883766535378,14.528853397144049,Error,Error,Error,1.7683878822979375,2.3341435615181427,1.446850478570373
10.83220080440903,14.574125661539423,10.793487909938591,Error,Error,Error,1.6154140168555182,2.4058386182240183,1.2534420053823534
12.095612602082863,22.872449200843615,19.196210260732254,Error,Error,Error,3.76594671071365,4.523692528573465,4.358215295465763
11.907609000193975,12.507394361542149,12.488949369784088,Error,Error,Error,1.7728217443640588,2.1519643497903758,1.5629674662211235
15.48480404363102,76.87275234949662,17.22080015312181,Error,Error,Error,4.2046307034189,4.267092643338383,4.235314668378745
14.038620546938319,14.243716730771872,13.786361351232916,Error,Error,Error,3.9941153204445032,4.845300842107953,4.279167400530488
9.361902690594935,10.058252267894904,9.919059654104238,Error,Error,Error,1.9699059403914738,2.3430299004040798,1.969905940391195
14.099338802565878,15.187575943592577,15.187575943592547,Error,Error,Error,3.4477646378255082,3.3861388945712454,2.9865434620437217
14.220477855737654,15.483120187577061,14.981275438118033,Error,Error,Error,3.080432886784181,3.7513390457555,3.4448668585868414
13.380451283226728,18.059477774244492,17.02404045271944,Error,Error,Error,5.6586669227296795,5.783364547981254,5.617562502612287
15.493415457075855,15.79646197717465,15.459725591577367,Error,Error,Error,1.530914690822582,1.9954690176079541,0.8601333613363158
12.364169813433438,13.103448171574463,12.759033705186681,Error,Error,Error,3.67465166407682,4.408311347332026,4.0794616861121105
14.7251833036153,18.855757922248213,18.366747342602572,Error,Error,Error,7.123408292155235,6.5984589180564965,6.627985111861896
18.275210167268693,18.887810885243546,18.58741551242331,Error,Error,Error,7.102378129498766,7.23352004267111,7.112781256298997
8.729343859369916,8.995894297819746,8.668889308129714,Error,Error,Error,1.1470463012735972,1.1070932907287876,0.6572122051650879
12.712215321391689,13.55418505643446,12.712215321391783,Error,Error,Error,4.394449154672426,4.564687612347658,4.394449154672493
12.163778465502228,12.9664612473506,12.585220528133409,Error,Error,Error,1.5651694559229616,2.022836640125439,1.9486965427357528
12.241083178766551,12.772337411426653,12.504794841371593,Error,Error,Error,2.4962090938498753,3.0232299822164337,2.14263039786867
13.75094603319777,15.183031192563362,14.58609980875582,Error,Error,Error,3.0298406081025333,1.9417325726468353,1.5828050989642626
14.248642689735725,16.661483191852852,15.10911219627894,Error,Error,Error,3.6303493697543088,4.4896158631845715,3.913775582594464
12.443873346596927,13.694498817282323,13.4810363915124,Error,Error,Error,2.7480846096457614,3.9363492686802863,3.7160691456536017
13.85877911316533,77.85687809652941,15.11173454360593,Error,Error,Error,2.2025884718105875,1.62497594002842,1.150728289807105
12.04952218538758,12.982086237445603,13.201112608231224,Error,Error,Error,3.211543505675556,3.228522078567723,3.1745470639326943
11.154443734798502,11.251973457372616,11.176271154309896,Error,Error,Error,2.3607023925248773,2.7377451782422177,1.6405822521826754
14.435346985761855,18.075190423061546,17.150863820811306,Error,Error,Error,2.567415544689606,3.3402129239470604,3.495141085835431
11.786445904876334,12.9416606491658,11.905485300348616,Error,Error,Error,1.5886652211740842,2.4511644055614625,1.9699059403889416
18.01955333765534,18.76501053689925,18.92045220772742,Error,Error,Error,3.966458141427198,4.88169350263063,4.794609640607451
13.597783394493415,16.93557161745842,13.228523490492652,Error,Error,Error,4.144619734937518,2.88218461899256,2.2384631517418128
12.0326191742102,18.130397972614013,14.543413429409178,Error,Error,Error,3.75738603269561,2.0119177128935246,1.8042129762978738
10.223462954914313,10.272543325281523,10.272543325281845,Error,Error,Error,2.4647445576953837,3.081347277004309,2.5144346376895124
14.02228875998205,76.6613302216073,19.712781979385177,Error,Error,Error,2.7904459100029744,3.1673769970334966,2.948201994466376
12.845904790504564,12.577861949372373,12.949109451019062,Error,Error,Error,2.061634898532271,1.384671996503637,0.9057947869430181
15.059197482965759,15.067999023057304,15.249063631922215,Error,Error,Error,2.693601670500035,1.8252697080994964,1.758793119001632
11.840599172735086,14.042052688286853,11.785082629986034,Error,Error,Error,1.6074764930830048,0.528442678461313,0.4094650621141458
11.23496672798454,13.486540877687732,13.080768933711528,Error,Error,Error,1.2883339966768466,2.3507701805029435,1.6848392026795276
9.441351441967702,10.813198888460652,10.47429092646992,Error,Error,Error,2.76292187824611,3.0006282446612196,2.8758594543435243
11.605255570897242,13.16759167574925,11.887148597526792,Error,Error,Error,2.637331626993322,3.961065657544108,3.1885475763360356
9.731162594596277,9.922160637502564,9.462981058286843,Error,Error,Error,2.1663891297310203,2.1203808653844254,1.3923370973540368
14.081026966712471,14.482735416108001,14.35699845266084,Error,Error,Error,3.5855016886929327,6.2398128123785055,4.408880185255672
13.521436500818602,23.305488859390913,76.36464917690223,Error,Error,Error,2.180458788978417,2.3567701845573352,2.1427942969007754
8.724584786827535,9.268807934316238,8.837978679711416,Error,Error,0.0,0.9550436059801655,0.47635324202085894,0.0
13.498197760716486,22.272316246586605,20.66523563762634,Error,Error,Error,5.309815444387772,6.135752206126845,5.756164576541625
10.45628432373811,13.154490730304522,10.968736154567567,Error,Error,Error,2.302182041226999,2.111486940274352,0.7101012064405068
15.666653539938528,17.55339640165352,16.921994482158738,Error,Error,Error,3.1017915559119746,5.237678012161361,4.0355863741876465
16.344591180074943,17.145504571955613,16.826747691993965,Error,Error,Error,3.2985162422981666,1.9036975386404045,1.5441621737920856
13.604789526648682,13.490750774627461,13.396102023784742,Error,Error,Error,2.124937981588869,3.2535316410274486,3.4633241013101905
16.389704915038187,20.2443601783372,18.205088337800085,Error,Error,Error,4.372355964519376,4.935823398049315,4.1329657471036105
11.688440268775881,13.829729713592366,12.416952876376916,Error,Error,Error,3.4741073930897746,3.9148606607031327,3.844867983173946
16.85501942225762,20.543535064342024,19.3941007528961,Error,Error,Error,8.215859142105426,7.6994757652270485,8.152115304317697
