Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式10の解に対するt_U,式1の最適値,式10の最適値,式10の最適値とt_Lの積,式10の最適値とt_Uの積,式2の最適値,式20の最適値,式20のt
1,1,1.0,1.0000000000000002,1.0000000000000002,0.24242424242424243,0.24242424242424288,0.24242424242424293,0.24242424242424293,,,
1,2,0.9891304347826088,1.0,1.0000000000000002,0.28260869565217406,0.2857142857142856,0.2857142857142856,0.28571428571428564,,,
1,3,1.0000000000000002,0.9999999999999998,1.0000000000000004,0.17857142857143038,0.17857142857142883,0.1785714285714288,0.1785714285714289,,,
2,1,0.9350282485875707,0.9999999999999998,1.0000000000000007,0.33333333333333315,0.3333333333333335,0.3333333333333334,0.3333333333333337,,,
2,2,0.9999999999999998,0.9999999999999998,1.0000000000000002,0.2142857142857144,0.2142857142857144,0.21428571428571436,0.21428571428571447,,,
2,3,0.9999999999999997,1.0,0.9999999999999996,0.20454545454545414,0.20454545454545459,0.20454545454545459,0.2045454545454545,,,
3,1,0.9999999999999998,1.0,1.0,0.14814814814814836,0.14814814814814825,0.14814814814814825,0.14814814814814825,,,
3,2,0.9498381877022655,1.0,1.0,0.25566343042071227,0.26315789473684204,0.26315789473684204,0.26315789473684204,,,
3,3,0.999999999999999,1.0000000000000002,0.9999999999999998,0.3030303030303031,0.30303030303030276,0.3030303030303028,0.3030303030303027,,,
4,1,0.9673913043478262,1.0,1.0,0.23913043478260876,0.24390243902439024,0.24390243902439024,0.24390243902439024,,,
4,2,0.9637681159420288,1.0,1.0,0.24637681159420266,0.25,0.25,0.25,,,
4,3,0.9814814814814811,0.981481481481482,1.0192307692307696,0.18518518518518512,0.18867924528301905,0.18518518518518545,0.19230769230769257,,,
5,1,0.936781609195403,1.0,1.0,0.3333333333333325,0.3333333333333336,0.3333333333333336,0.3333333333333336,,,
5,2,0.9999999999999999,1.0000000000000002,1.000000000000001,0.22839506172839574,0.22839506172839474,0.2283950617283948,0.228395061728395,,,
5,3,1.0000000000000002,0.9999999999999998,1.0000000000000004,0.17857142857143038,0.17857142857142883,0.1785714285714288,0.1785714285714289,,,
6,1,0.9624999999999999,1.0000000000000002,1.0000000000000002,0.2250000000000003,0.22500000000000098,0.22500000000000103,0.22500000000000103,,,
6,2,1.0,1.0,0.9999999999999996,0.20634920634920617,0.20634920634920606,0.20634920634920606,0.20634920634920598,,,
6,3,0.9826086956521739,0.9826086956521741,1.0180180180180178,0.2956521739130441,0.3008849557522132,0.2956521739130443,0.30630630630630706,,,
7,1,0.9999999999999991,1.0,1.0000000000000002,0.18666666666666343,0.18666666666666787,0.18666666666666787,0.1866666666666679,,,
7,2,0.9782608695652173,0.9782608695652178,1.0227272727272734,0.30434782608695665,0.31111111111111045,0.30434782608695604,0.31818181818181773,,,
7,3,1.0000000000000002,1.0000000000000002,0.9999999999999996,0.17073170731707288,0.1707317073170732,0.17073170731707324,0.17073170731707313,,,
8,1,1.0000000000000002,1.0000000000000002,0.9999999999999996,0.17073170731707288,0.1707317073170732,0.17073170731707324,0.17073170731707313,,,
8,2,0.9880952380952387,0.9880952380952381,1.0121951219512195,0.30952380952380953,0.31325301204819267,0.3095238095238094,0.3170731707317072,,,
8,3,0.9625,0.9625000000000001,1.0405405405405401,0.3250000000000002,0.3376623376623378,0.3250000000000002,0.3513513513513513,,,
9,1,0.9419753086419753,1.0,1.0000000000000002,0.26419753086419817,0.27528089887640483,0.27528089887640483,0.2752808988764049,,,
9,2,0.9782608695652174,0.9782608695652198,1.02272727272727,0.30434782608695676,0.31111111111111156,0.3043478260869577,0.3181818181818178,,,
9,3,0.9826086956521737,1.0,1.0000000000000004,0.38260869565217426,0.38834951456310707,0.38834951456310707,0.38834951456310723,,,
10,1,0.9749999999999999,1.0000000000000002,1.0000000000000002,0.34999999999999987,0.3500000000000001,0.35000000000000014,0.35000000000000014,,,
10,2,0.9999999999999996,1.0,0.9999999999999998,0.20634920634920628,0.20634920634920684,0.20634920634920684,0.20634920634920678,,,
10,3,0.9999999999999991,1.0,1.0000000000000002,0.18666666666666343,0.18666666666666787,0.18666666666666787,0.1866666666666679,,,
11,1,0.9608695652173911,0.985714285714287,1.0147058823529402,0.25217391304347847,0.2608695652173908,0.25714285714285695,0.2647058823529404,,,
11,2,0.9999999999999991,0.9999999999999998,1.0000000000000007,0.2337662337662334,0.23376623376623362,0.23376623376623357,0.2337662337662338,,,
11,3,0.96875,0.96875,1.0333333333333332,0.3125000000000001,0.32258064516129026,0.31249999999999994,0.3333333333333332,,,
12,1,0.9827586206896557,0.9827586206896551,1.0178571428571432,0.3103448275862073,0.31578947368421073,0.3103448275862071,0.32142857142857173,,,
12,2,1.0,1.0000000000000002,1.0000000000000002,0.21818181818181792,0.21818181818181825,0.2181818181818183,0.2181818181818183,,,
12,3,0.927536231884058,1.0000000000000002,0.9999999999999998,0.3188405797101451,0.3389830508474575,0.33898305084745756,0.33898305084745745,,,
13,1,0.9782608695652162,0.9782608695652175,1.0227272727272727,0.30434782608695754,0.31111111111111034,0.3043478260869558,0.3181818181818174,,,
13,2,0.9687499999999994,0.9687500000000002,1.0333333333333334,0.31250000000000067,0.32258064516129026,0.3125,0.3333333333333333,,,
13,3,0.9848484848484841,0.9999999999999998,1.0000000000000002,0.21212121212121127,0.21212121212121193,0.21212121212121188,0.212121212121212,,,
14,1,0.9933333333333331,0.9933333333333332,1.0067567567567568,0.27999999999999936,0.28187919463087274,0.2800000000000002,0.28378378378378405,,,
