PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
57,10.897652807694538,10.983027168553372,10.81998112717419,Error,Error,Error,0.5597254173347403,0.5123230163646335,0.3839749481093815
58,18.253707132063703,22.5700313815218,18.296642222293038,Error,Error,Error,2.922149961428625,3.9416383588640507,3.208542579657812
59,16.596593093675324,18.994691215309793,18.319725357305895,Error,Error,Error,2.653875298573926,4.032601553474913,4.255094987255819
60,12.835299155291066,26.06214654969152,13.325708527447249,Error,Error,Error,0.980816945798491,2.328186126203188,1.733632138480151
61,16.83068906238384,81.59519049098488,17.593950439182194,Error,Error,Error,1.752964177030739,2.3460294196601854,2.233877992078705
62,13.59256979793458,15.097120218427452,13.514897892057993,Error,Error,Error,0.34815125004584413,0.4084039200859575,0.3305810623921932
63,12.818429808472505,14.00199051098117,12.818430155889274,Error,Error,Error,1.6636087494279446,1.6135960027698468,1.6636087494271505
64,14.458188345100874,20.230929450588434,14.458179337108847,Error,Error,Error,2.0165303041165794,2.5010231129705573,2.106138021946835
65,11.488599593210425,12.16295812478133,11.488599264995473,1.6025873121761256,1.6025873121761194,1.8475748991327237,0.0,0.0,0.0
66,15.209757351950978,15.26402358790304,15.08474718390759,Error,Error,Error,0.860471951543059,0.7922922490336175,0.6139038750958585
67,13.453820960242211,78.82553194012127,15.238024363920527,Error,Error,Error,2.3322854018240724,3.723269642324876,3.092755405485229
68,16.015875259977108,16.27093764926364,15.757721697932682,Error,Error,Error,1.3995762045745375,2.43429718206486,1.3995770600803885
69,10.39689001844427,12.014863830471976,11.317179676361404,Error,Error,Error,0.8787019684412591,0.8883063579011745,0.4711258728652856
70,15.02410134501246,15.897606117848248,15.53589025742681,Error,Error,Error,1.363702318272889,2.507029307241254,1.9914367393338983
71,15.310861647094814,17.920154223306632,15.310862301727372,Error,Error,Error,1.6584989542624538,1.969904685726327,1.8899478230502185
72,15.955934924075361,16.040149229994814,16.12617390975775,Error,Error,Error,2.092987619059337,1.731454765279027,1.6218574731276414
73,12.993126628420889,79.31434526436568,12.760108563314464,Error,Error,Error,1.9060637828260338,1.4504898377898927,1.0714089436571657
74,15.421810655758442,16.92055778543044,15.42181017346013,Error,Error,Error,3.313283485100208,3.2346929077723194,3.172914288278543
75,11.719907572984368,20.32802154980667,11.719907708467584,Error,Error,Error,0.8876923133051129,1.0449354911183741,0.8876932122942645
76,11.949454152473765,14.124523719940338,11.949454789998892,Error,Error,Error,1.7744649963424939,0.6825006782006247,0.5006510052624895
77,14.682114671709913,14.288357658496945,14.103793317836258,Error,Error,Error,1.3697216217407533,0.9082287989300752,0.29028151225358645
78,9.939626599152012,11.091712213304149,9.939626599152,5.54517808447957,5.54517808447957,5.545177514641598,0.0,1.1046959030904473,0.0
79,11.893978306714228,13.0839951130834,12.194256850819489,Error,Error,Error,2.4673699160504716,2.159981509696424,1.942029449793492
80,10.505622072377387,11.143333117525794,10.505622129951057,Error,Error,Error,0.9969274980032585,1.1270204881968136,0.9969277274621673
81,13.295053023488682,13.319330068661724,12.842168331361538,Error,Error,Error,2.3338415228300047,1.5858956866978682,1.5858950753550616
82,14.105441926290766,15.61594628012849,13.862943611198904,Error,Error,2.6271210054663117,1.7186067985683957,0.170122075661987,0.0
83,16.427066234882666,81.7119005296318,16.427067362529527,Error,Error,Error,2.0929885990589128,2.9412122351351195,1.5588634925734564
84,11.706956004458396,11.965110598247001,11.706956488577669,Error,Error,Error,1.69953113429258,1.2782246583543495,1.150725286474108
85,14.606992383559493,16.02335692463741,14.927159214506004,Error,Error,Error,2.017330986703353,3.3731217219241785,2.1860902675896883
86,12.30427866799169,13.376244958045081,12.794687366533363,Error,Error,Error,0.9808168034055882,2.7951620190342314,1.6911006447130497
87,12.440195574026474,74.8221439318944,12.440195676879384,Error,Error,Error,1.2200213408882492,1.2737573943385598,1.1073378136966303
88,10.069439781455735,10.716051857199737,10.069440406374508,Error,Error,Error,0.47113015184538565,1.2406183513864173,0.4711308010340449
89,14.333045287892404,15.06057154011361,14.333045423508336,Error,Error,Error,1.5723532555372035,2.5180453714085447,1.572353650567515
90,10.07696192884216,10.183229935471552,10.076961933683371,Error,Error,Error,0.5549215142861632,1.095238431910988,0.5157233484410328
91,16.45494125999309,16.780128110127606,16.089356117659136,Error,Error,Error,3.264936102021668,1.2825021824391243,1.969900798012321
92,12.91970015805688,13.524161566078813,12.919700425026477,Error,Error,Error,0.7414428181758437,2.2500838574805364,0.6942695127678871
