PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-51_PCM-1"", ""Trial-51_PCM-2"", ""Trial-51_PCM-3""]",34.84862234160269,35.54563170686841,31.907152845205786,Error,Error,Error,5.203019607235141,6.2511237290960935,6.0086912412856055
"Any[""Trial-52_PCM-1"", ""Trial-52_PCM-2"", ""Trial-52_PCM-3""]",26.745689951988254,31.441811394139464,29.201735484817224,Error,Error,Error,1.6252497248122513,4.215187205563469,2.2547360397715073
"Any[""Trial-53_PCM-1"", ""Trial-53_PCM-2"", ""Trial-53_PCM-3""]",33.91431794049126,34.59469224183193,32.88383354005225,Error,Error,4.865581297297501,1.3535354291282387,1.873991860332716,0.0
"Any[""Trial-54_PCM-1"", ""Trial-54_PCM-2"", ""Trial-54_PCM-3""]",33.17232272378031,35.828814223081615,31.544972232165982,Error,Error,8.317766166719343,4.9923428625077815,5.900706395705589,0.0
"Any[""Trial-55_PCM-1"", ""Trial-55_PCM-2"", ""Trial-55_PCM-3""]",33.977762880818375,130.4254906410659,35.87288057732642,Error,Error,Error,7.499977283931697,8.287558659719329,5.30809020345623
"Any[""Trial-56_PCM-1"", ""Trial-56_PCM-2"", ""Trial-56_PCM-3""]",30.471894330185375,28.356635718758387,27.38608914880705,Error,Error,Error,3.8119821953451094,3.5435903368528976,1.7260924347102318
"Any[""Trial-57_PCM-1"", ""Trial-57_PCM-2"", ""Trial-57_PCM-3""]",39.10534585802834,37.15194857866071,33.67655362773386,Error,Error,Error,2.915165613593414,4.600777945733345,0.1281187468234135
"Any[""Trial-58_PCM-1"", ""Trial-58_PCM-2"", ""Trial-58_PCM-3""]",30.15092207144678,26.853165046668586,25.121005391433414,Error,Error,Error,5.927558904279656,3.941366730764331,1.1873166183828676
"Any[""Trial-59_PCM-1"", ""Trial-59_PCM-2"", ""Trial-59_PCM-3""]",35.51922536352618,42.91500805615901,33.298778342014316,Error,Error,Error,7.661987636044725,6.578917991594343,5.497744391244177
"Any[""Trial-60_PCM-1"", ""Trial-60_PCM-2"", ""Trial-60_PCM-3""]",22.34623993973746,22.799545170708065,21.501113630736555,Error,Error,14.909439898727811,0.7252816504265307,0.3073356786130601,1.3322676295501878e-15
"Any[""Trial-61_PCM-1"", ""Trial-61_PCM-2"", ""Trial-61_PCM-3""]",36.90731597573726,39.2696035918173,34.90266695977921,Error,Error,2.0383694732117874e-13,7.003172309339194,6.484443196890682,0.0
"Any[""Trial-62_PCM-1"", ""Trial-62_PCM-2"", ""Trial-62_PCM-3""]",32.1508962172398,51.08466914926716,33.21015043809364,Error,Error,Error,7.856825415938433,7.3853153869032075,5.053391528821131
"Any[""Trial-63_PCM-1"", ""Trial-63_PCM-2"", ""Trial-63_PCM-3""]",31.434991796793845,33.96242588784976,30.74378387641999,Error,Error,8.317766166719341,1.123255893311887,2.9425605382366733,0.0
"Any[""Trial-64_PCM-1"", ""Trial-64_PCM-2"", ""Trial-64_PCM-3""]",32.7449424909568,34.1830103597408,31.08911357526956,Error,Error,Error,4.23455831166482,5.489345586281444,0.7524258635593539
"Any[""Trial-65_PCM-1"", ""Trial-65_PCM-2"", ""Trial-65_PCM-3""]",32.887076246221554,55.50560261367232,34.34743946594793,Error,Error,Error,3.9674033204305905,6.802394017319393,4.542459864897239
"Any[""Trial-66_PCM-1"", ""Trial-66_PCM-2"", ""Trial-66_PCM-3""]",25.9747292462088,40.98467427085544,31.544972232167105,1.582408821055838,Error,Error,0.0,4.938775617792861,1.989457596053831
"Any[""Trial-67_PCM-1"", ""Trial-67_PCM-2"", ""Trial-67_PCM-3""]",30.79208978032112,36.672788329660584,29.818879797456184,Error,Error,3.4521848694210897,2.8181181813529266,7.0663329821460525,0.0
"Any[""Trial-68_PCM-1"", ""Trial-68_PCM-2"", ""Trial-68_PCM-3""]",33.758243200262406,33.677530983065125,32.59359203434717,Error,Error,Error,7.360401526426097,6.639122670686774,5.757472913338243
"Any[""Trial-69_PCM-1"", ""Trial-69_PCM-2"", ""Trial-69_PCM-3""]",33.101807928060936,33.62085020933006,32.1771353261138,Error,Error,Error,5.48518767787105,4.357554981446606,2.358255528658257
"Any[""Trial-70_PCM-1"", ""Trial-70_PCM-2"", ""Trial-70_PCM-3""]",36.225923577462794,131.31957175468622,38.136645964176296,Error,Error,Error,10.879881777374251,6.751577480488322,3.0305696943429727
"Any[""Trial-71_PCM-1"", ""Trial-71_PCM-2"", ""Trial-71_PCM-3""]",40.44510867594944,49.326255096768456,41.075279251584455,Error,Error,Error,7.969485812136213,8.144188031623552,5.497744391244979
"Any[""Trial-72_PCM-1"", ""Trial-72_PCM-2"", ""Trial-72_PCM-3""]",38.79128335892672,38.88346115903994,37.11663952974055,Error,Error,Error,4.035709725946548,8.27397035183125,1.941198325501622
"Any[""Trial-73_PCM-1"", ""Trial-73_PCM-2"", ""Trial-73_PCM-3""]",33.98497008888468,39.24375956282279,36.94822648160416,Error,Error,Error,4.478020943333215,7.042095655745069,5.409479288146824
"Any[""Trial-74_PCM-1"", ""Trial-74_PCM-2"", ""Trial-74_PCM-3""]",35.29699033175535,40.52284960022641,34.99852868691839,Error,Error,Error,5.989451763848779,6.8846436412443595,3.2831596076215854
"Any[""Trial-75_PCM-1"", ""Trial-75_PCM-2"", ""Trial-75_PCM-3""]",26.46950386830658,31.732291626621965,28.092787362751213,Error,Error,8.317766166719341,2.32437908218804,2.460986400881873,0.0
"Any[""Trial-76_PCM-1"", ""Trial-76_PCM-2"", ""Trial-76_PCM-3""]",36.60630489336111,41.13933426278847,34.61617272181292,Error,Error,Error,4.196034904845871,3.5900269932148077,0.38723112682521865
"Any[""Trial-77_PCM-1"", ""Trial-77_PCM-2"", ""Trial-77_PCM-3""]",31.696479233347176,37.321302510645474,31.789904199288127,Error,Error,8.502396118719867,1.956673701346558,3.218197339977435,0.0
"Any[""Trial-78_PCM-1"", ""Trial-78_PCM-2"", ""Trial-78_PCM-3""]",27.602923428502145,27.196578846454337,26.679390934869684,Error,Error,Error,3.225401517211016,2.391834858226688,0.6551957517900853
"Any[""Trial-79_PCM-1"", ""Trial-79_PCM-2"", ""Trial-79_PCM-3""]",34.25688297462648,38.376930970946134,33.16295363385981,Error,Error,Error,8.90316581282187,7.50753224037674,5.066268901702299
"Any[""Trial-80_PCM-1"", ""Trial-80_PCM-2"", ""Trial-80_PCM-3""]",31.40907846758205,38.529692749375975,33.48927053190281,Error,Error,Error,1.6850432438105627,2.120409711562952,1.7260924347110165
"Any[""Trial-81_PCM-1"", ""Trial-81_PCM-2"", ""Trial-81_PCM-3""]",34.92981971930875,50.47956721287289,35.70385531552691,Error,Error,Error,5.5829258821110574,5.70187480239068,4.158883083360164
"Any[""Trial-82_PCM-1"", ""Trial-82_PCM-2"", ""Trial-82_PCM-3""]",29.719188363489017,32.34662478255967,28.092787362745554,Error,Error,4.15888308335891,2.7219867546144783,3.441088970525642,0.0
"Any[""Trial-83_PCM-1"", ""Trial-83_PCM-2"", ""Trial-83_PCM-3""]",34.30893728871437,42.08820441828228,33.670789287803174,Error,Error,Error,1.4561288843192632,4.862160413280355,0.7738111766597124
"Any[""Trial-84_PCM-1"", ""Trial-84_PCM-2"", ""Trial-84_PCM-3""]",28.875605220797134,30.20650089389126,27.645086422944637,Error,Error,Error,3.894092815199212,5.153632095669444,0.7524258635590342
"Any[""Trial-85_PCM-1"", ""Trial-85_PCM-2"", ""Trial-85_PCM-3""]",34.01114509236706,41.21688649728708,32.88383354005331,Error,Error,Error,4.420413783750963,4.9559225508924865,2.297953513538596
"Any[""Trial-86_PCM-1"", ""Trial-86_PCM-2"", ""Trial-86_PCM-3""]",32.87012476840967,35.3297051034857,32.50702813261748,Error,Error,Error,4.517359337260517,3.2853383161713623,0.7356139325529063
"Any[""Trial-87_PCM-1"", ""Trial-87_PCM-2"", ""Trial-87_PCM-3""]",29.31043242672464,31.180647246425536,26.821690094571956,Error,Error,Error,5.313726652905931,6.542118013714667,2.1133235615367267
"Any[""Trial-88_PCM-1"", ""Trial-88_PCM-2"", ""Trial-88_PCM-3""]",30.13157580429035,36.80400622037355,28.565371018488385,Error,Error,Error,7.925022866791348,5.798643093362886,5.497744391248823
"Any[""Trial-89_PCM-1"", ""Trial-89_PCM-2"", ""Trial-89_PCM-3""]",37.96762070237452,132.03963456258947,39.70898511305376,Error,Error,Error,7.550765937659265,6.679554918323678,2.103941229680513
"Any[""Trial-90_PCM-1"", ""Trial-90_PCM-2"", ""Trial-90_PCM-3""]",33.98599898368727,39.213920983814944,34.02046768742878,Error,Error,Error,6.582833403346483,4.829233284794793,4.158883083359338
"Any[""Trial-91_PCM-1"", ""Trial-91_PCM-2"", ""Trial-91_PCM-3""]",30.06381176457775,130.37582563863796,33.271064666876896,Error,Error,Error,7.7175180416379,7.51456320165965,4.158883083359704
"Any[""Trial-92_PCM-1"", ""Trial-92_PCM-2"", ""Trial-92_PCM-3""]",35.94878728265668,131.83869745706608,37.04271662341142,Error,Error,Error,5.236034136649019,5.732915745527359,4.158883083359568
"Any[""Trial-93_PCM-1"", ""Trial-93_PCM-2"", ""Trial-93_PCM-3""]",30.935717390479752,42.6591137558769,31.37432219037902,Error,Error,Error,4.501672644654114,4.6004874458307015,2.497464885784919
"Any[""Trial-94_PCM-1"", ""Trial-94_PCM-2"", ""Trial-94_PCM-3""]",40.22776229855186,133.00352338956284,40.569436612824205,Error,Error,Error,8.22561536369657,6.627546089911748,4.158883083359809
"Any[""Trial-95_PCM-1"", ""Trial-95_PCM-2"", ""Trial-95_PCM-3""]",37.57901799021694,218.88224706264293,34.3640564343916,Error,Error,Error,9.909021466309936,5.937417691138817,4.838855195201829
"Any[""Trial-96_PCM-1"", ""Trial-96_PCM-2"", ""Trial-96_PCM-3""]",27.54971491565865,32.12118126982032,26.281082508904333,Error,Error,Error,4.656209042196263,6.9406986252620655,5.497744391245269
"Any[""Trial-97_PCM-1"", ""Trial-97_PCM-2"", ""Trial-97_PCM-3""]",33.49801035401323,37.19725388873366,32.883833540051846,Error,Error,8.317766166722759,2.078612492671484,4.0920577806007845,0.0
"Any[""Trial-98_PCM-1"", ""Trial-98_PCM-2"", ""Trial-98_PCM-3""]",22.17721467793747,23.295576194599114,21.50111363073656,Error,Error,12.47664925007895,0.9949559206502201,1.7413775094674318,0.0
"Any[""Trial-99_PCM-1"", ""Trial-99_PCM-2"", ""Trial-99_PCM-3""]",23.589386678487756,24.489656867435293,21.501113630736462,Error,Error,8.31776616671941,4.5210636964000255,3.619252027565918,0.0
"Any[""Trial-100_PCM-1"", ""Trial-100_PCM-2"", ""Trial-100_PCM-3""]",25.237353033257474,27.092364323946068,24.56606737333183,Error,Error,10.750556815369015,1.941198325506646,2.1410287241126698,0.0
"Any[""Trial-101_PCM-1"", ""Trial-101_PCM-2"", ""Trial-101_PCM-3""]",28.679734355371046,37.25416461562443,30.37276965345821,Error,Error,Error,3.235180522681813,4.084994656882154,0.7940497469344403
"Any[""Trial-102_PCM-1"", ""Trial-102_PCM-2"", ""Trial-102_PCM-3""]",28.639597927783626,36.62878807708512,29.47436219655764,Error,Error,Error,4.823769281396011,5.522701316078357,2.770228958585596
"Any[""Trial-103_PCM-1"", ""Trial-103_PCM-2"", ""Trial-103_PCM-3""]",30.09234578556822,35.74618537040185,33.10105183204041,Error,Error,Error,1.326250779979964,5.692734306548992,2.7994299010960946
"Any[""Trial-104_PCM-1"", ""Trial-104_PCM-2"", ""Trial-104_PCM-3""]",27.340779610223045,29.32769766830674,27.37557995057317,Error,Error,Error,3.9898578215589158,4.594018622227942,2.590694498552095
"Any[""Trial-105_PCM-1"", ""Trial-105_PCM-2"", ""Trial-105_PCM-3""]",30.91280913821974,33.33631336085688,31.225505145053546,Error,Error,Error,4.382470939514818,2.4319418664909627,1.0939293407657065
"Any[""Trial-106_PCM-1"", ""Trial-106_PCM-2"", ""Trial-106_PCM-3""]",37.58502099222013,140.14890829877945,38.35948324587214,Error,Error,Error,7.749582326768701,7.3057203853222585,5.243491820978912
"Any[""Trial-107_PCM-1"", ""Trial-107_PCM-2"", ""Trial-107_PCM-3""]",37.395759623549665,141.1676200238987,41.201599706772114,Error,Error,Error,4.470379950923219,6.38356584066757,4.158883083360368
"Any[""Trial-108_PCM-1"", ""Trial-108_PCM-2"", ""Trial-108_PCM-3""]",37.475488765807214,134.21929388096032,37.04271662341164,Error,Error,Error,5.802140616020221,5.752060772652637,5.22509874898566
"Any[""Trial-109_PCM-1"", ""Trial-109_PCM-2"", ""Trial-109_PCM-3""]",32.49660241322546,42.0423475731815,33.97776288081599,Error,Error,Error,7.93819796851068,8.095933953147698,4.158883083359807
"Any[""Trial-110_PCM-1"", ""Trial-110_PCM-2"", ""Trial-110_PCM-3""]",30.32982664749811,41.04450479109704,28.22466080305778,Error,Error,Error,10.507608647240183,7.28120974426259,4.038362531959235
"Any[""Trial-111_PCM-1"", ""Trial-111_PCM-2"", ""Trial-111_PCM-3""]",27.664320631896317,26.53307006381459,24.13082956219779,Error,Error,Error,7.548655897504204,3.1668642998697103,0.734291369961833
"Any[""Trial-112_PCM-1"", ""Trial-112_PCM-2"", ""Trial-112_PCM-3""]",35.70385531552702,41.75406777007673,35.18178705358876,Error,Error,Error,6.422648470208242,5.4993404683572376,4.158883083359765
"Any[""Trial-113_PCM-1"", ""Trial-113_PCM-2"", ""Trial-113_PCM-3""]",32.41600582882337,133.9333137678356,30.902097444210252,Error,Error,Error,3.6691222223475304,4.407800546634045,2.6830100812302002
"Any[""Trial-114_PCM-1"", ""Trial-114_PCM-2"", ""Trial-114_PCM-3""]",34.41394313384994,33.64227583236371,31.544972232166145,Error,Error,10.750556815369094,1.981450121223581,3.1637525311956947,0.0
"Any[""Trial-115_PCM-1"", ""Trial-115_PCM-2"", ""Trial-115_PCM-3""]",28.799485576683654,125.22768979172503,28.75981922439675,Error,Error,Error,3.8988652024383628,9.164747072521562,4.673072639570403
"Any[""Trial-116_PCM-1"", ""Trial-116_PCM-2"", ""Trial-116_PCM-3""]",33.55023346178778,34.62329306825226,32.95836866004338,Error,Error,8.317766166719306,3.317396435410135,1.906179268783248,0.0
"Any[""Trial-117_PCM-1"", ""Trial-117_PCM-2"", ""Trial-117_PCM-3""]",26.601293829774818,29.016932471311414,26.336097761296593,Error,Error,Error,1.3074901447996048,4.567489028384594,1.4319798643633588
"Any[""Trial-118_PCM-1"", ""Trial-118_PCM-2"", ""Trial-118_PCM-3""]",36.07311521952421,37.00077835181869,33.97776288081552,Error,Error,4.158883083360208,7.262129146503627,5.924628787696205,0.0
"Any[""Trial-119_PCM-1"", ""Trial-119_PCM-2"", ""Trial-119_PCM-3""]",39.15804897722225,228.44763346248664,41.20159970677139,Error,Error,Error,6.51183389574928,8.468125801701975,4.3380008622575845
"Any[""Trial-120_PCM-1"", ""Trial-120_PCM-2"", ""Trial-120_PCM-3""]",32.49660241322636,32.90367944471467,32.25167044610446,Error,4.7901158382846365,6.746831731443217,2.432790648649005,2.6645352591003757e-15,0.0
"Any[""Trial-121_PCM-1"", ""Trial-121_PCM-2"", ""Trial-121_PCM-3""]",31.81688562288541,33.618873855969255,31.6476050395869,Error,Error,Error,2.8701589350985377,5.768980901110376,0.9516301810637406
"Any[""Trial-122_PCM-1"", ""Trial-122_PCM-2"", ""Trial-122_PCM-3""]",40.939598026856466,139.66969969888737,41.723667968710224,Error,Error,Error,7.685939456468127,6.571969280801518,5.774880686061264
"Any[""Trial-123_PCM-1"", ""Trial-123_PCM-2"", ""Trial-123_PCM-3""]",29.90623133044794,32.943545559134925,29.818879797455843,Error,Error,7.930535039894368,3.054053586255892,6.9554562607990595,0.0
"Any[""Trial-124_PCM-1"", ""Trial-124_PCM-2"", ""Trial-124_PCM-3""]",32.981435374834575,41.99374557666427,36.14278632456888,Error,Error,Error,4.1909340773438934,5.4899531669036685,0.9178160686895338
"Any[""Trial-125_PCM-1"", ""Trial-125_PCM-2"", ""Trial-125_PCM-3""]",34.65971879165094,53.823861197118774,38.87500652071772,Error,Error,Error,4.735599674141412,7.319400291429947,6.31557630828797
"Any[""Trial-126_PCM-1"", ""Trial-126_PCM-2"", ""Trial-126_PCM-3""]",31.679809367279294,40.486832054029954,32.2516704461052,Error,Error,Error,5.230112999166957,6.121596120651661,0.39574780675112553
"Any[""Trial-127_PCM-1"", ""Trial-127_PCM-2"", ""Trial-127_PCM-3""]",28.092787362745305,38.23414351778934,29.79413749435243,Error,Error,Error,5.189984624919923,8.133193378533782,5.867004295245769
