Trial-1_PCM-1
0.3333333333333333,1.0,0.5,1.0,1.0,2.0,1.0,,[0.06666666666666815, 0.09999999999999958]
1.0,1.0,0.5,1.0,1.0,2.0,2.0,,[0.0999999999999997, 0.2000000000000019]
0.5,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,,[0.033333333333333194, 0.0999999999999891]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.10000000000000102, 0.20000000000000284]

Trial-3_PCM-3
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.18274111675126886, 0.18274111675126886]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.09137055837563443, 0.182741116751269]
1.0,1.0,1.0,3.0,2.0,4.0,1.0,,[0.18274111675126906, 0.2436548223350256]
0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.08121827411167508, 0.12182741116751286]
1.0,1.0,0.5,1.0,1.0,3.0,2.0,,[0.12182741116751271, 0.18274111675126875]
0.5,1.0,0.25,1.0,0.3333333333333333,1.0,1.0,,[0.06091370558375643, 0.09137055837563449]
1.0,1.0,1.0,1.0,0.5,1.0,1.0,,[0.09137055837563464, 0.1827411167512691]

Trial-4_PCM-1
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.17647058823529277, 0.17647058823529277]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.08823529411764638, 0.17647058823529274]
1.0,1.0,1.0,3.0,1.0,2.0,2.0,,[0.17647058823529516, 0.17647058823529516]
0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.058823529411764996, 0.1764705882352972]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,,[0.1764705882352928, 0.1764705882352928]
0.5,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08823529411764525, 0.08823529411764638]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08823529411764602, 0.176470588235295]

Trial-4_PCM-2
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.1764705882352868, 0.1764705882352868]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.0882352941176434, 0.17647058823529396]
1.0,1.0,1.0,2.0,1.0,2.0,2.0,,[0.17647058823529438, 0.1764705882352944]
0.5,1.0,0.5,1.0,1.0,2.0,1.0,,[0.08823529411764727, 0.17647058823529224]
1.0,1.0,1.0,1.0,1.0,3.0,2.0,,[0.17647058823529352, 0.17647058823529352]
0.5,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,,[0.05882352941176461, 0.08823529411764973]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08823529411764672, 0.17647058823529993]

Trial-4_PCM-3
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.17777777777777823, 0.1777777777777784]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.0888888888888892, 0.17777777777777826]
1.0,1.0,1.0,2.0,1.0,4.0,2.0,,[0.1777777777777765, 0.1777777777777765]
0.5,1.0,0.5,1.0,1.0,1.0,1.0,,[0.08888888888888932, 0.17777777777777745]
1.0,1.0,1.0,1.0,1.0,3.0,1.0,,[0.17777777777777778, 0.17777777777777842]
0.5,1.0,0.25,1.0,0.3333333333333333,1.0,1.0,,[0.04444444444444412, 0.08888888888888875]
1.0,1.0,0.5,1.0,1.0,1.0,1.0,,[0.0888888888888891, 0.1777777777777777]

Trial-5_PCM-1
1.0,3.0,1.0,1.0,1.0,2.0,1.0,,[0.18461538461538368, 0.18461538461538368]
0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,[0.06153846153846121, 0.18461538461538476]
1.0,1.0,1.0,3.0,1.0,6.0,1.0,,[0.18461538461538396, 0.18461538461538435]
1.0,1.0,0.3333333333333333,1.0,1.0,2.0,1.0,,[0.06153846153846143, 0.18461538461538404]
1.0,1.0,1.0,1.0,1.0,3.0,2.0,,[0.18461538461538435, 0.18461538461538435]
0.5,1.0,0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,,[0.030769230769230844, 0.09230769230769248]
1.0,1.0,1.0,1.0,0.5,1.0,1.0,,[0.09230769230769259, 0.1846153846153863]

Trial-5_PCM-2
1.0,2.0,1.0,2.0,1.0,1.0,2.0,,[0.17910447761194126, 0.17910447761194126]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.08955223880597063, 0.17910447761194126]
1.0,1.0,1.0,3.0,1.0,2.0,3.0,,[0.17910447761193649, 0.17910447761193649]
0.5,1.0,0.3333333333333333,1.0,1.0,2.0,1.0,,[0.05970149253731194, 0.17910447761193876]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,,[0.17910447761194126, 0.17910447761194126]
1.0,1.0,0.5,0.5,0.5,1.0,1.0,,[0.08955223880596941, 0.17910447761194387]
0.5,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,,[0.05970149253731172, 0.08955223880596916]

Trial-5_PCM-3
1.0,1.0,1.0,1.0,1.0,2.0,1.0,,[0.16000000000000061, 0.16000000000000061]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.16000000000000061, 0.16000000000000064]
1.0,1.0,1.0,2.0,1.0,2.0,2.0,,[0.16, 0.16]
1.0,1.0,0.5,1.0,1.0,1.0,1.0,,[0.08000000000000002, 0.1599999999999993]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,,[0.15999999999999814, 0.1600000000000006]
0.5,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08000000000000013, 0.15999999999999984]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08000000000000002, 0.15999999999999948]

Trial-6_PCM-1
1.0,2.0,1.0,1.0,1.0,3.0,1.0,,[0.15686274509803932, 0.15686274509803938]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.07843137254901969, 0.15686274509803916]
1.0,1.0,1.0,2.0,2.0,2.0,2.0,,[0.15686274509803952, 0.3137254901960785]
1.0,1.0,0.5,1.0,1.0,2.0,1.0,,[0.1568627450980393, 0.1568627450980393]
1.0,1.0,0.5,1.0,1.0,4.0,2.0,,[0.1568627450980392, 0.1568627450980394]
0.3333333333333333,1.0,0.5,0.5,0.25,1.0,1.0,,[0.03921568627450989, 0.07843137254901952]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.07843137254901911, 0.15686274509803882]

Trial-6_PCM-2
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.20168067226890865, 0.20168067226891093]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.10084033613445292, 0.20168067226890635]
