entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
25.3705500497432,25.55269996944867,24.906373244968798,Error,Error,Error,5.920510636885849,8.962913600793222,8.130524824597725
22.039127051540465,24.431797921094027,22.741310268581067,Error,Error,Error,4.8664489572705,3.1985487309936236,3.0002837874696553
21.04928724671984,24.022545618334572,22.8141738501888,Error,Error,Error,2.4246463973122987,3.977159180275968,2.8336662785226965
24.66722827702576,101.98184634876401,24.9289512704957,Error,Error,Error,3.8107002602346007,5.932279011394859,3.465735902799698
18.302399897961088,19.907941723015593,19.83303948917445,Error,Error,Error,2.027325540540753,4.073900265004298,3.1275394087205575
22.039136403093078,27.76883997892692,41.03221372699974,Error,Error,Error,4.5248792173906915,6.076081816520313,6.075706423530571
22.70408847028817,33.437151538645125,34.845476568556975,Error,Error,Error,2.55847008304149,7.279479067029374,5.893274981708362
24.48112471459222,102.8950858230792,27.088373530694483,Error,Error,Error,6.111875376310165,7.859360786551742,7.278169195996259
22.452554145368026,29.64902090695596,23.970903654664802,Error,Error,2.462382425488258,0.965701765368735,0.48165554469238425,0.0
24.683826643238554,24.76697700840659,23.592494356475466,Error,Error,Error,3.1302259804539965,2.1725045227042283,1.438410362258945
21.177999770318007,20.223818488768046,19.647292952414915,Error,Error,Error,2.6162407188226835,3.02809605971221,1.4464167691014074
28.622008809294748,31.190495732359928,30.888522569473196,Error,Error,Error,5.094042505384689,7.064000057344603,6.658451135425275
19.362996049644114,22.795693422359847,24.152501696260657,Error,Error,Error,5.857136466107863,6.556929467294336,6.595534159053786
21.634079513506848,30.170336835071883,21.734237365835206,Error,Error,Error,2.194385247950157,4.544996963734907,4.4418452022403905
24.079966264571002,29.825496007191077,27.34244860599889,Error,Error,Error,3.5061524467687812,4.853155268918615,4.345834646006827
21.377602677747902,28.220193500051533,25.20026410827308,Error,Error,Error,2.238806263133891,4.8113146660566555,2.407212387407448
23.06045314416332,31.79842741021944,26.221250726388842,Error,Error,Error,3.705405852293265,4.924863773709637,3.6558832471974134
23.814883632231407,30.510344433796988,24.942339281593323,Error,Error,Error,2.026600692758267,2.7666213035798295,1.9473238338087118
17.335582240939647,18.73181421601034,18.09807892981189,Error,Error,Error,0.8926515153743941,1.378402582335062,0.9193657374268627
22.342103288762075,24.415940662812083,21.981344956947446,Error,Error,Error,5.117741062938316,7.307677412701708,4.160485319065921
19.97130551832545,25.231566128532585,22.53409150242385,Error,Error,Error,2.941504679671395,5.726664851489489,3.913796696248193
21.723162563664786,35.19889654500667,35.19889654501132,Error,Error,Error,3.759975379238212,3.9758815530650837,3.233239395917641
19.56636112414301,24.718960718922318,23.813015962524137,Error,Error,Error,3.840060297620588,5.591971261880748,5.8227736439984765
25.43798167616182,26.595943001759686,25.83819521452967,Error,Error,Error,3.913796696248073,7.132736266193186,5.690355627043372
23.068116109186274,24.20868218152276,26.26918892473526,Error,Error,Error,3.4882596733980775,2.2646846037972845,2.1665127929959374
24.28450597077843,24.34794273747423,23.55265350823002,Error,Error,Error,6.088358243420554,6.450284980698675,4.597470757959369
15.757029444325292,20.093616123268447,22.41470458416206,Error,Error,Error,1.6278632605323529,4.407017364368433,4.291545585354881
19.106121862024672,29.83881036800974,30.011322359272867,Error,Error,Error,2.095726060060458,4.78826657393858,3.3508361694324607
19.676614760801098,20.767269808255186,20.535866045434798,Error,Error,Error,2.6471352485825728,4.197909890102705,2.9275825818383483
20.126758453676324,102.11169336541411,108.00046405117743,9.547918011776346e-14,Error,Error,0.0,2.8721646266017298,2.77850944307147
18.098493001484517,29.732924405549902,30.263386156381337,Error,Error,Error,4.895458165566554,5.436365504042154,4.980810513717405
22.66030857083715,24.401433450611385,23.481524971909835,Error,Error,Error,4.246419791794022,5.08435269587741,5.289555081587128
19.222765347125144,20.9550991838561,20.95509918385612,Error,Error,Error,2.1657659561612252,1.7037046533250488,2.482920517908598
19.835025699227685,21.078641437247878,23.91226348276655,Error,Error,Error,4.763291880225317,4.73211261286191,3.0462275049537633
24.691582928200624,27.606871808191347,25.11833436491704,Error,Error,Error,4.121946847953967,3.240292270828159,2.489103763718039
21.073989132171896,103.11795231780083,25.312536470769935,Error,Error,Error,3.9191414321927063,5.281484366641993,3.8226550794212644
25.01758186554195,26.207764423760178,25.55244246330262,Error,Error,Error,4.11449935253537,4.528752184601325,4.9092512777612205
20.83233431192121,26.392064091448475,24.14049608626413,Error,Error,Error,2.5541281188287224,6.789390885695319,4.726503452370087
21.518236139235896,29.25198990872974,21.91037430572674,Error,Error,Error,5.827778237725568,2.2791583596081955,1.386667404344023
27.5481323010764,42.97664738839737,111.80941819843116,Error,Error,Error,5.011629982102113,3.780911981977133,2.9003316062019326
19.920565581648383,29.252565431737672,103.81818815923918,Error,Error,Error,2.541124210329696,3.4810407777465158,3.5164279139339403
26.407711438521588,29.862418319134516,26.7936299704008,Error,Error,Error,7.460101535380107,8.823365535870353,4.236489301936045
25.66166114536886,28.411517214895756,25.91770925977805,Error,Error,Error,4.526521412937475,5.394048306859673,3.6551183242522223
23.150076129925985,23.74993373688043,22.152730010893357,Error,Error,8.047189562170619,2.6162407188226497,2.9967844190557757,0.0
18.36357258630293,20.142085070860027,20.06499461384074,Error,Error,Error,2.001750037207609,2.351425486179368,1.6015364988391223
23.004343084662363,27.405667780372216,25.117257429134273,Error,Error,Error,2.770368025373393,4.876146666336105,2.986051189823964
19.303670475846012,19.656501269747707,19.6232799945118,Error,Error,Error,2.8797353267580394,4.023041899677634,2.927582581838263
23.58016389399878,29.26119446073877,23.649658593615975,Error,Error,Error,3.0658237962330572,2.6886087480090923,1.8197929753196407
22.356195052295217,22.82806658187073,20.613903970428712,Error,Error,6.608779199911433,0.5054706000410036,2.3544478415095127,0.0
20.64123056948814,23.624428815437355,23.27173268285776,Error,Error,Error,4.596742963268338,7.942366857362041,6.305551813426308
21.35182014820988,106.16212025102115,102.69379215147953,Error,Error,Error,3.49958766090399,2.433795185900985,3.575630436393187
22.522152467969097,23.03864111633868,22.953726161990502,Error,Error,Error,3.0867778874445264,4.6627330790002315,4.04108255172387
22.80443099628489,23.864466075712635,23.808270511627416,Error,Error,7.633258594074393,1.3079351687975571,1.3536042952921012,0.0
22.72299189786864,23.760725161851028,22.902350360983917,Error,Error,Error,2.2573206884709887,3.505042770071288,1.4384103622589028
20.69610413535014,100.07793592569926,24.805083782062546,Error,Error,Error,1.7066901247599087,4.1033010939601136,2.927582581837732
24.464261292199595,24.188501357712667,23.96318926904923,Error,Error,Error,4.190255711501651,4.554824801826407,3.030679017851684
24.95865992641789,35.99144273245305,26.48522724277841,Error,Error,Error,5.567069260339493,6.174036869396845,5.6648176421950245
22.323765668662908,22.408494765107427,22.363765927217067,Error,Error,Error,4.201052837631938,4.149837116840781,1.8931150340626979
18.18601357662805,19.746582729786144,19.861667304220724,Error,Error,Error,7.561634842593819,6.685181483082819,6.514476621976373
24.673609898825177,26.09683302536375,24.756001456100954,Error,Error,Error,3.1147146094328693,2.9559592601276985,1.5666653083399762
21.0459191091725,28.23370172804413,27.24067430818305,Error,Error,Error,0.8483803280889923,4.877590555282742,5.125015067389275
22.719797274715425,25.26207641437786,25.262076414377912,Error,Error,Error,5.978548895232215,7.135294825920745,5.9973481565827615
20.603309352697412,23.80099800247033,23.800998002470006,Error,Error,Error,2.1149879343490596,1.7700235769142203,1.7442218241176133
18.711039477472497,19.649960568782763,19.636150136149162,Error,Error,Error,1.9966106844425469,2.303748687081437,2.964069286725212
23.410656135621366,23.592577643551724,23.321845163085683,Error,Error,Error,2.427539078908456,3.523849213723189,1.7495154772449106
17.799289462202633,19.19182725419614,19.198565073816685,Error,Error,Error,0.45756378695633315,1.2992789271322391,0.8019484006369915
23.938119581560812,105.7235614093224,25.159224539983363,Error,Error,Error,5.681288449183218,5.9372311170460765,3.4657359027997217
19.379630789609497,27.819041769047317,100.86574385440828,Error,Error,Error,2.5701303164883083,3.0149323488779425,2.958438571415698
25.346195398570366,32.07512215843339,29.082270230096377,Error,Error,Error,7.883790246906196,5.635733599737699,4.9606440413345965
24.14677430905349,24.614497067585898,24.176595591375843,Error,Error,Error,3.6726786782066556,4.646771812059159,4.385518753265939
19.813603204382897,20.163068893368337,20.16872008427468,Error,Error,Error,3.4263421213678047,3.6152246164416413,3.7375130913103485
14.890094983307272,15.486566249748652,15.254876889728378,Error,Error,Error,0.34769579193344,1.7399366131016458,0.502887470723179
22.61552616466907,22.66279251833524,21.77621910050692,Error,Error,Error,4.520580153533614,5.886151844224927,5.328340664743742
28.299316203606022,28.69013886778133,27.885029295022356,Error,Error,Error,5.863161762989902,7.495214845275853,6.190392084062308
25.46324222878555,27.13536407119072,26.312621409342604,Error,Error,Error,1.666637899708574,4.157149452346438,1.666637899708755
24.666132808077688,106.81648053214728,31.284552390564897,Error,Error,Error,3.078101842729609,5.66182937633272,4.03445843463305
23.846386466593856,26.133538239054342,25.968629105221744,Error,Error,Error,2.6949825036633133,3.464717394023744,2.948466215863469
18.142323250801077,19.15008784441039,19.899312684990186,Error,Error,Error,3.220303819906608,6.158753562038611,5.8868001982928675
23.025850929940468,25.715179749193112,25.71833036576743,Error,Error,Error,2.1954810456645237,4.817723667228941,5.156655736087354
23.07110010754007,29.630715245671666,23.265552449405227,Error,Error,1.359668577418277,3.803349734734849,1.8881657006959218,0.0
22.710425767392387,22.699783691718388,22.40730265831131,Error,Error,Error,2.4984677367782115,5.4571028578837755,1.7293650545296269
22.755514823589145,27.628090738075166,24.290833502259765,Error,Error,Error,2.7574736310801318,5.551301259272623,4.1333928659222074
19.246110520948548,21.116923300700314,20.675832783711968,Error,Error,Error,0.4453981502703297,2.472051277969337,0.36665636542783764
19.83965318683203,28.762123117036435,22.398034815064136,Error,Error,Error,3.233879816889239,6.131135022809221,3.8659494411674213
29.856309198952026,114.21613635483047,112.07764625390072,Error,Error,Error,6.645679736399335,10.9154648630401,9.147638880019269
22.373680163890985,23.453799356830665,23.186597664476345,Error,Error,Error,1.9081723939790662,2.102697222264338,1.8555167165036657
22.95586681029384,111.49076059786154,104.93708803668423,Error,Error,Error,2.7980789396771,5.4796522373186916,4.2364893019362135
22.253954543029796,29.431205041844688,26.63244121757291,Error,Error,Error,3.941143814046363,5.710178835574159,4.2790626395475515
26.17060333662287,27.30325083806933,27.058798596682216,Error,Error,Error,2.8087106529657992,2.6002662643401253,2.7936147022750815
27.403194616710064,27.487603551581383,27.4366700917219,Error,Error,Error,3.86102116712944,3.7788773823583997,3.571002948789115
22.38324595874758,31.92773820640772,99.95100641242271,Error,Error,Error,4.496968710548357,1.551529411383351,0.5996287028437175
27.142614611015,109.99023564378459,107.9635059462147,Error,Error,Error,7.067816946177226,5.513332794980696,4.956502764395104
20.267612838511013,23.89928366997923,23.53278997056348,Error,Error,Error,1.5813872584795408,3.241735780038021,2.0180633321193566
23.393279936635928,27.917133063285032,25.313957989254465,Error,Error,Error,4.786489472174782,4.890237195219611,4.554777686731071
25.827789383510577,31.043517299741698,30.16739704210692,Error,Error,Error,3.838987303629944,4.36666433902942,3.988185774117862
17.18698361870911,19.400126189166784,19.353315868599744,Error,Error,Error,0.2891999984465665,1.091079930508757,0.15914931925872677
22.269816411024582,26.5719238736318,22.179294329650592,Error,Error,Error,4.325121381397149,5.7850198499093946,3.1360651021991117
19.90988541525998,21.655628471841123,21.631241305847432,Error,Error,Error,1.5428399531083814,2.8506294740864524,1.281555866381524
22.74956211981759,27.423812696568888,25.2103004651549,Error,Error,Error,3.613490828758591,3.2836683050612594,3.667426506990795
22.821740957338807,26.20638300076977,31.323556901075165,Error,Error,Error,5.034757710595268,4.309407035240525,4.275911142206655
28.308854808753093,28.630659654474325,28.55294504808566,Error,Error,Error,3.419367718873003,4.472109615780967,3.5146931510461044
23.24292820787374,187.39056619969875,178.54924684612052,Error,Error,Error,5.1677515368513625,2.9431635657707456,1.8386239006266047
23.614766108221772,28.833015693428557,24.224631807838072,Error,Error,Error,4.273518305159053,8.212156554120757,5.614523649385027
23.41065613562124,101.77833432866126,23.4106561356211,Error,Error,Error,4.315231086776796,3.933366192853857,3.465735902799717
24.120288899850628,102.49386656450054,30.701252036006828,Error,Error,Error,8.47759871080499,8.187987442497707,7.681249820015203
24.81130854906062,27.897397438507756,25.071891401875344,Error,Error,Error,5.352207058507675,5.058004558392395,4.882547959336037
26.32763771862563,27.69595545189103,27.377619113376,Error,Error,Error,3.5609768776531983,4.116712210798395,3.4657359027997012
25.316696787933843,54.13121912082186,27.877463544605718,Error,Error,Error,3.9493037417259034,3.551346541516287,1.9783535525793983
20.65165590715548,23.67216215298649,24.90519937759018,Error,Error,Error,4.141826960838547,5.827136633877506,7.478671344098248
20.37051637701019,26.423891152379504,23.16859531668595,Error,Error,Error,2.1742509013399722,4.6872092081682215,4.188642046854118
27.235747123980403,30.994112411382773,28.24937079811821,Error,Error,Error,3.2130378280138205,7.228430869154941,5.1588037281123125
27.289550891882378,27.52755137637788,26.97464225235127,Error,Error,Error,2.5345586222247185,2.7130673580412488,1.664268955492928
21.862351239768316,23.386002362329794,22.277607339167602,Error,Error,Error,2.099269227809887,5.4716597026838665,3.3247590424920235
21.280722416476188,21.364775503184493,20.826662035199366,Error,Error,Error,1.4332477391880927,2.531177578625309,0.4196087303530538
24.199087808918733,29.863623331761456,27.19194861881792,Error,Error,Error,4.8899215043968045,4.077346085901392,2.6675081777940024
26.354591961816407,27.04296834072816,27.13191304741171,Error,Error,Error,1.4948690575214851,2.379631025516052,2.2248963794577548
22.418612816730462,26.013000767191702,25.860421174413414,Error,Error,Error,3.072579013450578,4.741823011716422,4.705201879369331
20.794415416798444,22.969314087427794,22.113963417866515,Error,Error,Error,1.4444264023360198,3.686240214377402,1.6742417193246095
19.560115027140313,27.217193198279798,28.62200880929489,2.7200464103316335e-13,Error,Error,0.0,2.5038663571822495,1.682361183106067
24.480689980991876,104.58436924322444,33.0905127171857,Error,Error,Error,6.194810494684786,6.544465237909222,4.939618965758035
24.526373892196744,28.888923700259298,34.246886408846684,Error,Error,Error,4.032379329334699,7.385196572816428,6.53264696325539
23.36040445635385,26.76387483531559,23.22169461369338,Error,Error,Error,4.676954516238626,4.335260812598085,3.084386403635615
20.989837289907946,26.32534879319217,23.17804906979109,Error,Error,Error,4.109900262015984,4.848958860186247,3.729488729727295
21.99633585371723,26.10244701206564,26.635121926980865,Error,Error,Error,5.711220624931573,7.685536937849896,7.004655359504188
21.060637989392642,21.57302604761209,21.10799633168196,Error,Error,Error,2.4913431414445864,4.288168201547538,3.696594124137383
21.101621825420672,22.647954673205835,22.307281016767053,Error,Error,Error,2.1895942647895463,3.958591202063928,2.909520056796817
16.002633431000056,17.72489709320531,17.245684219756374,Error,Error,Error,2.462382425489096,3.3506108735281726,1.4924241201659239
25.571532523531005,27.92502242484411,27.192230733924365,Error,Error,Error,4.011841453319585,3.358660710184267,2.908515839811028
24.708212113047384,23.07105371377746,22.56603930027479,Error,Error,Error,1.634530746195939,2.8010820961585523,1.8106467632850398
27.992109794991865,34.4850011178633,28.007828135506692,Error,Error,Error,4.865723306030496,5.135000807894477,3.8160737158834044
16.822495521628863,17.980928144434262,17.840506073267445,Error,Error,Error,1.7204929217814369,2.3240469323963975,1.5544797176427927
20.835909430873706,24.466303050756338,21.579019786737796,Error,Error,Error,2.6396313848946704,4.04301265968814,3.9280214569090024
17.99058868938641,20.054814766415152,18.92094816959013,Error,Error,Error,3.633204456004069,3.070049300006039,1.9403668269811292
26.242633510225197,30.331850445310494,27.751547656080334,Error,Error,Error,5.238294217848436,7.350680816741356,3.8276870023545695
25.769284516956922,114.01929940701079,180.36862771845762,Error,Error,Error,4.708486567761367,4.355774063813377,4.243475196470138
25.70583840582109,31.650946870694554,25.614022997406025,Error,Error,Error,8.65389505423307,7.624396077153434,6.860276736352148
22.81346378860539,24.960946961813075,24.39281616719464,Error,Error,Error,2.867359983758291,3.1251198366184987,2.1339193458417496
19.412475087633286,19.964183019480892,19.73102212075672,Error,Error,Error,1.172187789664666,1.7528114572221842,1.5505688759700587
25.964784254451295,28.37793943339709,25.96478425445153,Error,Error,Error,3.3995097690500042,2.4802087221481472,2.2234291063081315
27.568403652720068,104.21243437869182,27.372182393359097,Error,Error,Error,3.648852601760696,4.081470820062144,2.4034426467287897
21.24247621024418,25.689095520186665,22.499048351651503,Error,Error,Error,6.263814842476983,7.369279130089719,5.584807136682249
20.794415416797108,21.149968877901408,20.471722811110425,Error,Error,Error,1.1082864190460096,1.8574571680611929,1.3390073909936362
19.386269910004177,21.541260276489083,21.54875220091188,Error,Error,Error,0.8884058861872046,0.7000852114834055,0.5902966539574817
23.370815287372967,26.41668737940636,25.1572831095579,Error,Error,Error,2.251695989015561,2.723402940842985,0.8831176784006856
22.3597152907198,22.84823820035858,22.704939607734627,Error,Error,Error,2.0889830842307653,2.7095810541803136,2.350018146229058
19.35600505453946,18.820514376757536,18.585251655403155,Error,Error,Error,4.499300952390267,4.054651081081669,4.054651081081683
21.880978571815252,105.80189404165839,103.19680556142556,Error,Error,Error,1.9329516989062356,1.8470889094594045,0.4794088585163203
21.972245773362218,22.402980810110016,22.02460227269887,Error,Error,Error,3.143043297111874,3.824956248977448,2.786529788242694
24.10946584749869,25.525570863383326,24.849066497880614,Error,Error,Error,4.125644678080215,4.828586032730651,4.009168865116814
24.849066497879782,30.08119917536863,103.65617078726385,Error,Error,Error,2.473244910751593,4.476704057529597,4.234836136108468
26.553699432732003,33.37632565951685,26.566357667332056,Error,Error,Error,3.1313647696662406,4.557443924777393,2.280074859074779
20.375997482313526,22.85048368895839,22.68362632493166,Error,Error,Error,1.274376165173846,2.7769005861534635,1.3841454686063226
23.79814350101487,26.658526992152275,26.3700689164653,Error,Error,Error,5.275613908975211,3.7437204869489706,2.6993888171099236
21.524184979913308,101.44509461689297,24.52637389218868,Error,Error,Error,3.2838976819452146,6.693242009556169,4.602251132965338
19.622227627133846,21.24663469177653,21.03499006013117,Error,Error,Error,2.707096835942343,4.169415499094856,4.205724767011279
15.544231372231234,16.41440517222892,16.414405172229642,Error,Error,Error,2.4623824254889684,2.819677245399008,2.7968216462034867
17.827502164767058,19.716142492575052,19.475522804452247,Error,Error,Error,2.505301143945675,3.375313989744535,2.815470261558949
27.200492103653158,33.74403232620958,27.40319461671262,Error,Error,Error,6.708769993993905,8.284006945023073,7.268996654513139
24.864474830569293,31.073190039176126,26.79295744449659,Error,Error,Error,7.116885053418982,9.451778027752265,8.4573087395671
17.63633215594578,18.678325134935292,18.67832513493581,Error,Error,Error,2.1315283425887888,3.0299480975905437,3.18091930093276
21.77689346595535,52.85063703357716,33.18931557239037,Error,Error,Error,3.759938402914653,5.423690460688112,4.313971027201599
24.51110670475782,106.12408378837563,30.990901968009688,Error,Error,Error,4.989555959788153,5.258447725915751,2.7649321729516965
21.468857934594332,22.6474753579988,20.796112521197607,Error,Error,8.523740461192194,1.5005229622506833,2.676881784314266,0.0
30.8932851706823,106.03696568779421,30.460011044382295,Error,Error,Error,5.963045228378086,5.837217986294775,3.8659494411673934
20.5935478311308,23.37023217778679,21.16407991677655,Error,Error,Error,3.1964400544361062,5.948206418466321,3.158414901175183
20.858766473514756,22.154841887012378,21.748232082663755,Error,Error,Error,3.0661344923563805,2.4989946083618966,1.6496458093446076
25.01333562223555,26.72888737069268,26.558486412514476,Error,Error,Error,1.957089461913164,3.753881466982798,2.8272047020927236
27.221561440991007,29.46212664010753,28.699502841046023,Error,Error,Error,1.7910611162882162,3.0095110358445396,2.34993416272295
21.246101900656846,19.556555359667744,19.085668948188008,Error,Error,Error,2.3167954326355744,2.79807893967691,1.7197361515723841
19.492293863817608,22.616626873659698,22.500283756315493,Error,Error,Error,1.4487907760238872,4.051423492650466,3.7991927752929877
22.427104664391,22.445552154764528,22.445552154764705,Error,Error,Error,3.6215787168978384,3.6626841123639,3.9637139161692825
23.206546163019507,24.214810808450178,23.634241013716224,Error,Error,Error,3.606590287633784,4.420489996155728,3.7472104525453798
23.81887608082383,102.59784857836578,26.986159589500176,Error,Error,Error,3.008135276777899,3.7112793718064196,4.341756347925411
28.232517448098893,29.26902819868786,29.26902819868785,Error,Error,Error,5.025391541325154,5.54014138655983,5.788446709533498
20.337278310028815,21.46399405705686,21.06063798939214,Error,Error,Error,1.9218765155664708,2.2012959391580855,1.435134613169774
30.3031100705092,31.963392681231937,31.636784527437353,Error,Error,Error,4.503315404633215,5.923015908490671,5.498905979365411
17.594902086592697,18.62043746342081,18.506509870562713,Error,Error,Error,2.330448649622997,3.2315132255149215,2.1811838338747203
27.225264051248907,103.44122212754766,27.472709142555036,Error,Error,Error,5.205653186390063,6.903158226917371,3.981587138743059
20.33848310369615,21.99037560170219,21.990375601702347,Error,Error,Error,1.729365054529649,2.4623824254889373,3.500579249380004
23.067344944013932,23.880172628102045,23.781009235793547,Error,Error,Error,5.771063768158122,6.3287026663182955,5.64696009065944
23.937458713910203,107.89204963913858,30.85517535264994,Error,Error,Error,3.6027307737401704,3.148668653497256,2.2761031230060427
23.893738777600507,23.05763255936856,22.99299885246573,Error,Error,2.3067278325131166,0.2545503025806606,0.3527053106710887,0.0
21.065640491060805,26.003005023090907,25.402603641861017,Error,Error,Error,5.1415214424928095,7.169883899664282,5.90079796091876
21.572785368251726,103.80425558784063,37.46729888842096,Error,Error,Error,5.033799737924799,6.842720150936412,6.016913298617691
28.72187935810676,105.86843622414078,28.64893537619178,Error,Error,Error,4.921492656325993,4.271685664512436,3.465735902799648
23.858716929069296,29.81499528537512,102.47869030323889,Error,Error,Error,10.383259700355216,10.593264323824982,8.447723859002394
22.33668435210378,23.21907454566803,23.212985539782267,Error,Error,Error,0.8518042586810104,2.6584745471661133,1.3004962891836425
20.619333040773952,30.64716945466212,32.67646699285939,Error,Error,Error,2.2174625184872054,4.149537253498354,3.7237684382213954
20.906779696057676,22.41965608066665,21.876017134264586,Error,Error,Error,2.5147578366746313,3.657915388973676,2.1582871211864543
22.39614481315141,28.289488265396592,28.86029836507516,Error,Error,Error,6.287662531096949,5.647781238788326,4.8605083335622945
18.93659763463586,21.142113375502383,22.402333537435318,Error,Error,Error,4.891815802582654,4.720857848540105,4.46997876807931
19.174166833685035,23.457168098932648,32.783891780798115,Error,Error,Error,3.49852290553049,5.725661521515165,5.076422489025102
21.680901232742404,22.827759868475,22.53507527025591,Error,Error,Error,2.754156602219082,2.9999374500985665,2.2389773467416054
20.066872014510402,23.1022673897286,21.406236626120993,Error,Error,Error,6.447222675649983,10.627349389858976,8.116877101389386
16.659949128802403,16.950186732831906,16.950186732831884,Error,Error,Error,0.8212648119174459,3.1611921373639538,2.811730825290535
20.766435489277697,27.850080736116162,21.060637989392408,Error,Error,Error,2.54382338972974,3.24078173555323,1.1807862440623118
20.135620469236745,21.574152240494506,21.253693972061882,Error,Error,Error,3.855543610148299,4.026322393403266,4.026322393403262
21.694672458095937,101.72406087447183,27.1219253881638,Error,Error,Error,2.480255752081717,4.407762444293512,2.716035166345643
26.794709941822667,27.72085789827797,27.18685617407197,Error,Error,Error,5.491138736145045,6.0221652088358955,6.146162355425706
23.57972295745112,24.129024608874545,23.766971235728338,Error,Error,Error,3.9557018257429135,5.2137528536382485,2.9612050762573086
22.75099227621655,23.92731262425764,23.981401773209484,Error,Error,Error,1.549265804369211,1.7534314043637023,1.9162436651738124
29.61830721878347,116.03177119017475,37.36752376643722,Error,Error,Error,4.17224858954702,5.879810250793144,4.388107953574948
26.9123024848078,25.4460478898335,23.59249435647545,Error,Error,Error,3.52354001480545,3.052140389218944,1.7481563206493933
24.989836899207653,29.3848079267744,29.091860053597216,Error,Error,Error,5.45662926898998,7.28271331233712,5.675979349172332
20.675832783711922,20.960948814782604,20.044280603581694,Error,Error,Error,1.9924821939588977,2.3354620951914407,1.1041738906706722
24.391921656865243,27.01907976043293,26.673567506550775,Error,Error,Error,5.084236720012881,6.376933035716625,5.338710807331697
19.77291309923467,23.851628642120552,20.518927738456988,Error,Error,Error,4.652132305659441,6.406328534312391,3.485899585613218
22.501131251015686,35.19140021874413,30.1082086018245,Error,Error,Error,0.7582377480456792,4.185792558583945,3.315171971588936
22.80417186083625,30.401487645789018,23.357311353875467,Error,Error,Error,3.8543863513959,3.8694032345618457,2.99122170977376
14.178645221793037,14.773997478530834,14.773997478530783,Error,Error,Error,0.8483830843284301,0.8874627448430761,1.5142135634123088
16.89609237471683,19.38296547438975,18.828305824695533,Error,Error,Error,1.2848474288209122,2.806296473078559,0.8736569376364878
16.735166199233362,18.851671861763563,18.729809225665264,Error,Error,Error,0.6309911598346585,2.181711733363023,0.7723138447874822
28.665007920155556,116.6374900464637,182.46508941183365,Error,Error,Error,8.151063207034243,9.70914810757219,8.8570854281379
19.944920232821378,98.02547212357624,25.863770717864885,Error,Error,Error,3.665762575868218,6.493609412874733,5.584807136681835
20.90995251729197,21.700687086595956,21.410366967962243,Error,Error,Error,1.6312573255979979,0.8730775181323946,0.7976054617785433
25.907054299465884,48.2377341870943,31.001096804852946,Error,Error,Error,4.773803052460737,4.9832847480325935,4.68358864936711
29.085555799818064,116.58526301773549,114.15024404810707,Error,Error,Error,5.790088004529892,7.011018241577277,4.959343460588138
17.254845824825928,19.507450874699938,19.034389365200667,Error,Error,3.4657359027997767,3.728163348672541,1.7957840888962162,0.0
