Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式1の最適値,式10の最適値とt_Lの積,式1の最適値と式1の解の中心の総和の商,式10の最適値
56,2,0.9999999999999998,1.0,0.1750000000000001,0.1750000000000005,0.17500000000000013,0.1750000000000005
56,3,0.9833333333333327,1.0,0.33333333333333337,0.33333333333333326,0.3389830508474579,0.33333333333333326
59,1,0.9999999999999998,1.0,0.1466666666666669,0.14666666666666672,0.14666666666666692,0.14666666666666672
59,2,0.9791666666666663,1.0,0.16666666666666768,0.16666666666666674,0.17021276595744791,0.16666666666666674
59,3,1.0,1.0000000000000002,0.2409638554216866,0.2409638554216868,0.2409638554216866,0.24096385542168675
61,1,1.0,1.0000000000000002,0.19298245614035092,0.19298245614034998,0.19298245614035092,0.19298245614034992
61,2,0.9642857142857153,1.0000000000000007,0.21428571428571433,0.21428571428571389,0.22222222222222204,0.21428571428571375
61,3,0.9687499999999993,0.9687499999999996,0.312500000000001,0.3125,0.3225806451612916,0.3225806451612905
63,1,0.8811188811188809,0.9482758620689657,0.43356643356643326,0.44827586206896525,0.4920634920634918,0.47272727272727233
63,2,1.0000000000000002,1.0,0.2444444444444447,0.24444444444444435,0.24444444444444463,0.24444444444444435
63,3,0.9999999999999994,1.0000000000000002,0.18181818181818205,0.1818181818181819,0.18181818181818216,0.18181818181818188
64,1,1.0000000000000004,1.0000000000000002,0.17948717948718002,0.1794871794871791,0.17948717948717993,0.17948717948717907
64,2,0.9838709677419358,1.0000000000000002,0.22580645161290275,0.22680412371134,0.2295081967213109,0.22680412371133996
64,3,1.0000000000000002,1.0000000000000002,0.11965811965811912,0.11965811965811948,0.1196581196581191,0.11965811965811946
68,1,0.9228855721393032,0.9871794871794886,0.3333333333333338,0.3333333333333335,0.3611859838274939,0.33766233766233733
68,2,0.9848484848484844,1.0,0.3939393939393936,0.39583333333333326,0.3999999999999998,0.39583333333333326
68,3,1.0000000000000002,0.9999999999999998,0.17894736842105263,0.1789473684210546,0.1789473684210526,0.17894736842105463
70,1,0.9545454545454539,0.9545454545454547,0.27272727272727293,0.2727272727272729,0.2857142857142861,0.2857142857142858
70,2,0.94375,1.0,0.2624999999999991,0.26249999999999973,0.2781456953642375,0.26249999999999973
70,3,0.9693877551020389,1.0,0.3469387755102042,0.3478260869565224,0.3578947368421061,0.3478260869565224
71,1,0.9888888888888887,0.988888888888891,0.28888888888888875,0.28888888888888814,0.2921348314606741,0.29213483146067276
71,2,0.9999999999999999,1.0000000000000002,0.22222222222222235,0.22222222222222227,0.22222222222222238,0.2222222222222222
71,3,0.9687499999999999,1.0,0.3125000000000002,0.3214285714285714,0.3225806451612906,0.3214285714285714
72,1,0.9173913043478261,1.0,0.4260869565217398,0.4576802507836991,0.4644549763033182,0.4576802507836991
72,2,0.9500000000000004,0.9999999999999993,0.29999999999999993,0.2999999999999995,0.31578947368421034,0.2999999999999997
72,3,0.9807692307692303,0.9807692307692306,0.3461538461538469,0.3461538461538463,0.3529411764705892,0.3529411764705884
76,1,0.9999999999999998,1.0000000000000002,0.11764705882352956,0.11764705882352958,0.11764705882352959,0.11764705882352955
76,2,1.0,1.0000000000000002,0.2409638554216866,0.2409638554216868,0.2409638554216866,0.24096385542168675
76,3,0.9677419354838707,0.9677419354838711,0.2580645161290326,0.2580645161290327,0.2666666666666671,0.26666666666666705
77,1,0.9999999999999999,1.0,0.2042042042042046,0.20420420420420415,0.20420420420420463,0.20420420420420415
77,2,0.9999999999999999,1.0,0.2121212121212125,0.21212121212121282,0.21212121212121252,0.21212121212121282
77,3,0.987179487179487,0.9871794871794877,0.33333333333333415,0.33333333333333337,0.33766233766233855,0.33766233766233755
82,1,0.9999999999999996,1.0,0.24242424242424362,0.2424242424242422,0.24242424242424374,0.2424242424242422
82,2,0.9130434782608698,1.0,0.4347826086956526,0.4561403508771935,0.4761904761904765,0.4561403508771935
82,3,1.0,1.0,0.22222222222222485,0.22222222222222454,0.22222222222222485,0.22222222222222454
85,1,0.9749999999999999,0.9750000000000001,0.25000000000000067,0.2500000000000002,0.2564102564102571,0.2564102564102566
85,2,0.9999999999999993,1.0000000000000007,0.15094339622641528,0.15094339622641528,0.1509433962264154,0.15094339622641517
85,3,0.9807692307692307,1.0,0.19230769230769296,0.19230769230769207,0.19607843137254968,0.19230769230769207
86,1,0.9999999999999999,1.0000000000000007,0.19298245614035114,0.19298245614035084,0.19298245614035117,0.1929824561403507
86,2,1.0,0.9999999999999996,0.13684210526315843,0.13684210526315826,0.13684210526315843,0.13684210526315832
86,3,0.9090909090909096,0.9999999999999998,0.45454545454545436,0.4705882352941173,0.4999999999999995,0.4705882352941174
87,1,0.9999999999999998,1.0,0.3111111111111112,0.311111111111111,0.3111111111111113,0.311111111111111
87,2,0.957142857142857,1.0000000000000004,0.37142857142857116,0.3865546218487392,0.3880597014925371,0.386554621848739
87,3,0.9649999999999999,1.0,0.21999999999999975,0.2200000000000002,0.22797927461139875,0.2200000000000002
90,1,0.9366197183098591,0.9880952380952379,0.29577464788732366,0.30952380952380915,0.31578947368421023,0.31325301204819245
90,2,0.894927536231884,0.9999999999999998,0.4130434782608696,0.4347826086956518,0.4615384615384616,0.4347826086956519
90,3,0.9866666666666664,0.986666666666667,0.22666666666666713,0.2266666666666663,0.22972972972973027,0.22972972972972927
91,1,0.9615384615384612,0.9888888888888901,0.28205128205128244,0.28888888888889064,0.29333333333333383,0.29213483146067554
91,2,1.0000000000000002,1.0,0.24390243902439074,0.24390243902439002,0.24390243902439068,0.24390243902439002
91,3,0.9772727272727266,0.9772727272727272,0.22727272727272768,0.2272727272727268,0.2325581395348843,0.23255813953488325
93,1,0.9186746987951807,1.0000000000000002,0.3795180722891568,0.39490445859872625,0.41311475409836085,0.39490445859872614
93,2,1.0,1.0000000000000002,0.20000000000000012,0.2,0.20000000000000012,0.19999999999999996
93,3,0.9933333333333333,0.9933333333333358,0.1466666666666674,0.14666666666666792,0.14765100671141013,0.1476510067114103
94,1,0.9787878787878789,1.0,0.3454545454545451,0.3529411764705881,0.35294117647058787,0.3529411764705881
94,2,0.9999999999999999,1.0000000000000002,0.17333333333333303,0.17333333333333314,0.17333333333333306,0.17333333333333312
94,3,0.9999999999999993,1.0000000000000002,0.1521739130434797,0.1521739130434783,0.15217391304347982,0.15217391304347827
96,1,0.9745762711864405,0.9999999999999998,0.38983050847457695,0.4,0.40000000000000074,0.40000000000000013
96,2,0.9861111111111108,0.9999999999999996,0.2500000000000004,0.25,0.2535211267605638,0.2500000000000001
96,3,0.9652777777777779,1.0,0.23611111111111166,0.23728813559322004,0.24460431654676312,0.23728813559322004
99,1,0.9537037037037033,0.9537037037037032,0.2962962962962966,0.29629629629629683,0.3106796116504859,0.3106796116504862
99,2,0.9499999999999997,0.9891304347826083,0.36666666666666725,0.36956521739130477,0.38596491228070245,0.3736263736263742
99,3,0.9999999999999999,1.0,0.17204301075268869,0.17204301075268813,0.1720430107526887,0.17204301075268813
103,1,0.9861111111111108,0.9999999999999996,0.2500000000000004,0.25,0.2535211267605638,0.2500000000000001
103,2,0.999999999999999,1.0000000000000002,0.1511111111111115,0.151111111111111,0.15111111111111164,0.15111111111111097
103,3,0.9749999999999999,0.975000000000001,0.35000000000000075,0.3500000000000003,0.3589743589743598,0.3589743589743589
104,1,1.0,0.9999999999999998,0.22377622377622558,0.2237762237762247,0.22377622377622558,0.22377622377622475
104,2,0.9999999999999997,1.0,0.13580246913580274,0.13580246913580218,0.1358024691358028,0.13580246913580218
104,3,0.9999999999999998,1.0,0.18836565096952937,0.18836565096952884,0.18836565096952942,0.18836565096952884
105,1,0.9999999999999998,1.0000000000000002,0.19259259259259331,0.19259259259259304,0.19259259259259337,0.19259259259259298
105,2,0.9687499999999998,0.9687499999999996,0.31250000000000033,0.3125,0.32258064516129076,0.3225806451612905
105,3,0.9523809523809518,1.0000000000000002,0.2857142857142857,0.28571428571428575,0.30000000000000016,0.2857142857142857
107,1,1.0,1.0000000000000004,0.2522522522522523,0.252252252252252,0.2522522522522523,0.2522522522522519
107,2,1.000000000000001,1.0,0.22564102564102667,0.22564102564102573,0.22564102564102642,0.22564102564102573
107,3,1.0000000000000002,1.0,0.19768477292965353,0.19768477292965314,0.19768477292965347,0.19768477292965314
108,1,1.0000000000000002,1.0,0.1999999999999988,0.19999999999999973,0.19999999999999873,0.19999999999999973
108,2,1.0,1.0,0.24390243902439054,0.24390243902439024,0.24390243902439054,0.24390243902439024
108,3,0.9553571428571428,0.9553571428571433,0.33928571428571436,0.3392857142857143,0.35514018691588795,0.35514018691588767
109,1,0.9999999999999998,1.0,0.18719211822660106,0.18719211822660142,0.1871921182266011,0.18719211822660142
109,2,0.9999999999999992,1.0000000000000002,0.20000000000000087,0.1999999999999998,0.20000000000000104,0.19999999999999973
109,3,0.9749999999999986,0.9750000000000001,0.3499999999999998,0.34999999999999987,0.35897435897435925,0.3589743589743588
110,1,0.9513888888888891,0.9895833333333348,0.26388888888888884,0.2708333333333345,0.2773722627737225,0.27368421052631653
110,2,0.987179487179487,0.9871794871794877,0.33333333333333415,0.33333333333333337,0.33766233766233855,0.33766233766233755
110,3,0.9999999999999998,1.0,0.21052631578947434,0.210526315789474,0.2105263157894744,0.210526315789474
111,1,0.9999999999999996,0.9999999999999998,0.1839080459770117,0.18390804597701124,0.1839080459770118,0.18390804597701127
111,2,0.8706293706293702,0.9871794871794877,0.45454545454545603,0.4871794871794878,0.5220883534136566,0.4935064935064939
111,3,0.9999999999999997,1.0,0.1674418604651164,0.16744186046511644,0.16744186046511644,0.16744186046511644
113,1,0.9999999999999998,1.0,0.2089552238805956,0.20895522388059606,0.20895522388059565,0.20895522388059606
113,2,0.9416666666666667,1.0,0.3388888888888889,0.3396226415094348,0.35988200589970504,0.3396226415094348
113,3,0.9999999999999997,1.0,0.21739130434782614,0.21739130434782594,0.21739130434782622,0.21739130434782594
114,1,1.0,1.0,0.10666666666666516,0.1066666666666658,0.10666666666666516,0.1066666666666658
114,2,0.9871794871794872,0.9871794871794874,0.3333333333333335,0.333333333333333,0.3376623376623378,0.3376623376623372
114,3,0.9999999999999999,1.0,0.24390243902439063,0.24390243902439002,0.24390243902439065,0.24390243902439002
115,1,0.9999999999999996,1.0000000000000002,0.18181818181818196,0.18181818181818146,0.18181818181818205,0.18181818181818143
115,2,0.9999999999999996,0.9999999999999996,0.22222222222222335,0.22222222222222243,0.22222222222222346,0.22222222222222254
115,3,1.0,1.0,0.24390243902439035,0.24390243902439002,0.24390243902439035,0.24390243902439002
116,1,1.0000000000000002,1.0,0.1228070175438596,0.12280701754385959,0.12280701754385957,0.12280701754385959
116,2,1.0,0.9999999999999998,0.08465608465608501,0.08465608465608475,0.08465608465608501,0.08465608465608476
116,3,0.9999999999999999,1.0,0.06521739130434888,0.0652173913043479,0.06521739130434889,0.0652173913043479
117,1,0.9999999999999996,0.9999999999999996,0.22222222222222335,0.22222222222222243,0.22222222222222346,0.22222222222222254
117,2,0.9499999999999998,1.0000000000000004,0.3000000000000002,0.3125000000000001,0.3157894736842108,0.3125
117,3,0.9999999999999996,1.0000000000000002,0.2342342342342346,0.23423423423423412,0.2342342342342347,0.23423423423423406
119,1,0.9659090909090908,0.9807692307692308,0.34090909090909105,0.34615384615384615,0.3529411764705884,0.3529411764705882
119,2,0.9545454545454535,0.9596774193548389,0.2727272727272732,0.2741935483870967,0.28571428571428653,0.2857142857142856
119,3,0.9999999999999993,1.0000000000000002,0.24242424242424482,0.2424242424242427,0.24242424242424498,0.24242424242424265
120,1,0.9999999999999998,1.0,0.18836565096952917,0.18836565096952906,0.18836565096952923,0.18836565096952906
120,2,0.9228855721393036,0.9666666666666658,0.3333333333333329,0.3333333333333337,0.3611859838274928,0.34482758620689724
120,3,1.0000000000000002,1.0,0.2539682539682544,0.25396825396825395,0.25396825396825434,0.25396825396825395
121,1,0.9272300469483568,1.0,0.31455399061032907,0.32989690721649445,0.3392405063291144,0.32989690721649445
121,2,1.0,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333326
121,3,0.9833333333333328,0.9833333333333336,0.23333333333333323,0.23333333333333342,0.23728813559322035,0.23728813559322037
124,1,0.9999999999999987,1.0000000000000002,0.19354838709677624,0.19354838709677463,0.1935483870967765,0.19354838709677458
124,2,0.9434250764525993,0.9871794871794871,0.3333333333333336,0.3333333333333332,0.3533225283630473,0.33766233766233755
124,3,0.9838709677419359,1.0000000000000002,0.22580645161290402,0.22680412371134012,0.22950819672131217,0.22680412371134007
125,1,0.9833333333333328,0.9833333333333336,0.23333333333333323,0.23333333333333342,0.23728813559322035,0.23728813559322037
125,2,1.0,1.0000000000000002,0.11956521739130438,0.11956521739130446,0.11956521739130438,0.11956521739130443
125,3,0.9142857142857144,0.9333333333333333,0.3999999999999998,0.40000000000000024,0.4374999999999997,0.4285714285714288
126,1,0.9629629629629627,0.9999999999999996,0.2222222222222229,0.2298850574712682,0.23076923076923153,0.2298850574712683
126,2,0.9629629629629624,0.9629629629629635,0.3703703703703707,0.37037037037037074,0.3846153846153852,0.3846153846153848
126,3,0.9999999999999993,1.0000000000000004,0.2181818181818186,0.21818181818181678,0.21818181818181873,0.2181818181818167
127,1,0.9718750000000002,1.0000000000000002,0.23125000000000007,0.23636363636363616,0.23794212218649521,0.2363636363636361
127,2,0.9999999999999999,1.0,0.26923076923076994,0.2692307692307694,0.26923076923077,0.2692307692307694
127,3,0.9999999999999998,1.0000000000000002,0.20588235294117668,0.20588235294117668,0.20588235294117674,0.20588235294117663
131,1,0.9883720930232557,0.9883720930232559,0.18604651162790725,0.18604651162790667,0.18823529411764736,0.18823529411764672
131,2,0.976190476190476,0.9761904761904762,0.33333333333333337,0.3333333333333331,0.3414634146341464,0.3414634146341461
131,3,1.0,0.9999999999999998,0.08465608465608501,0.08465608465608475,0.08465608465608501,0.08465608465608476
136,1,1.0000000000000002,1.0,0.17948717948718013,0.17948717948717974,0.1794871794871801,0.17948717948717974
136,2,1.0,1.0,0.18803418803418764,0.1880341880341888,0.18803418803418764,0.1880341880341888
136,3,1.0,1.0,0.25806451612903236,0.25806451612903225,0.25806451612903236,0.25806451612903225
137,1,0.9537037037037033,0.9537037037037037,0.29629629629629695,0.2962962962962956,0.31067961165048624,0.31067961165048474
137,2,0.9761904761904763,0.9761904761904762,0.33333333333333337,0.3333333333333331,0.34146341463414637,0.3414634146341461
137,3,0.9447154471544719,1.0000000000000002,0.23739837398373986,0.24884792626728086,0.25129087779690185,0.2488479262672808
138,1,1.0,1.0000000000000002,0.2409638554216866,0.2409638554216868,0.2409638554216866,0.24096385542168675
138,2,0.9999999999999998,0.9999999999999998,0.19298245614035126,0.19298245614035098,0.1929824561403513,0.19298245614035103
138,3,0.9810606060606057,0.9967948717948716,0.3106060606060609,0.31410256410256465,0.31660231660231697,0.31511254019292667
140,1,0.9999999999999997,1.0,0.1674418604651164,0.16744186046511644,0.16744186046511644,0.16744186046511644
140,2,0.944444444444444,0.9761904761904762,0.3333333333333338,0.3333333333333331,0.3529411764705889,0.3414634146341461
140,3,0.9999999999999991,1.0,0.24242424242424399,0.242424242424242,0.2424242424242442,0.242424242424242
141,1,1.0000000000000004,1.0,0.2666666666666665,0.2666666666666666,0.2666666666666664,0.2666666666666666
141,2,0.9862068965517228,0.9862068965517243,0.23448275862069096,0.23448275862068998,0.2377622377622394,0.23776223776223804
141,3,0.9999999999999997,1.0000000000000002,0.1884057971014497,0.1884057971014494,0.18840579710144975,0.18840579710144933
142,1,1.0,1.0,0.2692307692307693,0.26923076923076916,0.2692307692307693,0.26923076923076916
142,2,0.9236559139784946,1.0,0.36774193548387113,0.3868131868131871,0.3981373690337604,0.3868131868131871
142,3,0.8811188811188809,0.9482758620689657,0.43356643356643326,0.44827586206896525,0.4920634920634918,0.47272727272727233
143,1,0.9444444444444438,1.0000000000000004,0.222222222222223,0.22222222222222243,0.2352941176470598,0.22222222222222232
143,2,0.9833333333333327,1.0,0.33333333333333337,0.33333333333333326,0.3389830508474579,0.33333333333333326
143,3,0.9411764705882357,0.9999999999999998,0.29411764705882376,0.2941176470588231,0.3125000000000001,0.29411764705882315
146,1,1.0,0.9999999999999998,0.2291666666666669,0.2291666666666669,0.2291666666666669,0.22916666666666696
146,2,0.9999999999999999,1.0000000000000002,0.17333333333333303,0.17333333333333314,0.17333333333333306,0.17333333333333312
146,3,1.0000000000000002,1.0,0.21296296296296366,0.2129629629629628,0.2129629629629636,0.2129629629629628
147,1,0.9999999999999996,1.0000000000000002,0.23255813953488463,0.23255813953488452,0.23255813953488474,0.23255813953488447
147,2,0.9999999999999993,1.0000000000000002,0.1521739130434797,0.1521739130434783,0.15217391304347982,0.15217391304347827
147,3,1.0,0.9999999999999998,0.2291666666666669,0.2291666666666669,0.2291666666666669,0.22916666666666696
150,1,0.9999999999999994,1.0,0.2439024390243911,0.24390243902439002,0.24390243902439124,0.24390243902439002
150,2,0.975,0.9750000000000001,0.24999999999999983,0.2500000000000002,0.2564102564102562,0.2564102564102566
150,3,0.9999999999999998,1.0000000000000002,0.24242424242424254,0.2424242424242425,0.2424242424242426,0.24242424242424243
151,1,0.9833333333333336,1.0,0.3333333333333335,0.3333333333333335,0.33898305084745767,0.3333333333333335
151,2,0.9500000000000004,0.9999999999999993,0.29999999999999993,0.2999999999999995,0.31578947368421034,0.2999999999999997
151,3,0.9642857142857142,1.0000000000000002,0.27142857142857174,0.27428571428571474,0.28148148148148183,0.2742857142857147
153,1,0.9695121951219512,0.983870967741935,0.3536585365853667,0.35483870967741926,0.3647798742138374,0.3606557377049181
153,2,0.9999999999999994,1.0,0.1733333333333337,0.17333333333333378,0.17333333333333378,0.17333333333333378
153,3,0.9999999999999993,1.0,0.17204301075268885,0.17204301075268857,0.17204301075268896,0.17204301075268857
154,1,1.0,0.9999999999999991,0.21818181818181714,0.21818181818182028,0.21818181818181714,0.21818181818182047
154,2,1.0000000000000002,1.0,0.2444444444444447,0.24444444444444435,0.24444444444444463,0.24444444444444435
154,3,1.0000000000000007,1.0000000000000004,0.21487603305785166,0.21487603305785094,0.21487603305785152,0.21487603305785086
