Trial,PCM,t_L,t_U
87,2,1.0000000000000004,0.9999999999999996
87,3,1.0,1.0
88,1,0.9999999999999998,1.0
88,2,0.9750000000000001,1.0263157894736838
88,3,0.9999999999999998,1.0000000000000009
89,1,1.0000000000000002,0.9999999999999998
89,2,0.9807692307692308,1.02
89,3,1.0000000000000002,0.9999999999999998
90,1,0.9880952380952379,1.0121951219512197
90,2,0.9999999999999998,1.0000000000000002
90,3,0.986666666666667,1.0136986301369861
91,1,0.9888888888888901,1.0113636363636382
91,2,1.0,1.0
91,3,0.9772727272727272,1.0238095238095237
92,1,1.0000000000000013,1.0000000000000016
92,2,0.9500000000000001,1.0555555555555556
92,3,1.0000000000000002,0.9999999999999996
93,1,1.0000000000000002,1.0
93,2,1.0000000000000002,0.9999999999999998
93,3,0.9933333333333358,1.0067567567567541
94,1,1.0,1.0000000000000002
94,2,1.0000000000000002,1.0000000000000009
94,3,1.0000000000000002,1.0000000000000004
95,1,1.0,1.0000000000000002
95,2,1.0000000000000002,1.0000000000000004
95,3,1.0,1.0000000000000002
96,1,0.9999999999999998,1.0000000000000002
96,2,0.9999999999999996,1.0000000000000004
96,3,1.0,0.9999999999999998
97,1,0.9999999999999996,1.0000000000000004
97,2,0.9687500000000004,1.0333333333333334
97,3,0.9677419354838711,1.0344827586206893
98,1,0.9999999999999996,1.0000000000000004
98,2,0.9999999999999998,1.0000000000000002
98,3,0.9750000000000001,1.0263157894736843
99,1,0.9537037037037032,1.0510204081632661
99,2,0.9891304347826083,1.0111111111111117
99,3,1.0,1.0000000000000002
100,1,1.0,1.0000000000000004
100,2,1.0000000000000018,0.9999999999999984
100,3,1.0,1.0000000000000002
101,1,0.9707792207792214,1.03103448275862
101,2,0.9782608695652194,1.0227272727272718
101,3,0.9596774193548389,1.043859649122807
102,1,0.9548387096774195,1.0496453900709217
102,2,0.9677419354838711,1.0344827586206902
102,3,1.0,1.0000000000000002
103,1,0.9999999999999996,1.0000000000000004
103,2,1.0000000000000002,1.0000000000000002
103,3,0.975000000000001,1.026315789473684
104,1,0.9999999999999998,1.0000000000000029
104,2,1.0,1.0000000000000002
104,3,1.0,1.0000000000000002
105,1,1.0000000000000002,1.0
105,2,0.9687499999999996,1.0333333333333339
105,3,1.0000000000000002,0.9999999999999998
106,1,0.9999999999999996,1.0000000000000004
106,2,0.9756097560975604,1.0256410256410267
106,3,1.0,1.0000000000000004
107,1,1.0000000000000004,0.9999999999999998
107,2,1.0,1.0
107,3,1.0,1.0000000000000002
108,1,1.0,1.0000000000000002
108,2,1.0,1.0
108,3,0.9553571428571433,1.0490196078431373
109,1,1.0,1.0000000000000004
109,2,1.0000000000000002,1.0
109,3,0.9750000000000001,1.0263157894736843
110,1,0.9895833333333348,1.0106382978723392
110,2,0.9871794871794877,1.0131578947368416
110,3,1.0,1.0000000000000002
111,1,0.9999999999999998,1.0
111,2,0.9871794871794877,1.013157894736843
111,3,1.0,1.0
112,1,0.9843749999999999,1.016129032258065
112,2,1.0,1.0
112,3,1.0,1.0000000000000002
113,1,1.0,1.0
113,2,1.0,0.9999999999999993
113,3,1.0,1.0
114,1,1.0,1.0000000000000113
114,2,0.9871794871794874,1.0131578947368416
114,3,1.0,1.0
115,1,1.0000000000000002,1.0
115,2,0.9999999999999996,1.0000000000000004
115,3,1.0,1.0
116,1,1.0,1.0000000000000009
116,2,0.9999999999999998,1.0000000000000002
116,3,1.0,1.0000000000000004
117,1,0.9999999999999996,1.0000000000000004
117,2,1.0000000000000004,1.0
117,3,1.0000000000000002,1.0
118,1,1.0000000000000004,1.0
118,2,0.9758064516129027,1.0254237288135601
118,3,0.9791666666666667,1.0217391304347827
119,1,0.9807692307692308,1.0200000000000002
119,2,0.9596774193548389,1.043859649122807
119,3,1.0000000000000002,1.0
120,1,1.0,1.0000000000000002
120,2,0.9666666666666658,1.035714285714287
120,3,1.0,1.0
121,1,1.0,1.0000000000000002
121,2,1.0000000000000002,1.0000000000000004
121,3,0.9833333333333336,1.017241379310345
122,1,1.0,1.0000000000000004
122,2,1.0000000000000004,0.9999999999999996
122,3,0.9999999999999998,1.0000000000000004
123,1,0.9548387096774195,1.0496453900709222
123,2,1.0,1.0000000000000002
123,3,1.0,1.0
124,1,1.0000000000000002,1.0000000000000007
124,2,0.9871794871794871,1.013157894736842
124,3,1.0000000000000002,1.0
125,1,0.9833333333333336,1.017241379310345
125,2,1.0000000000000002,1.0000000000000029
125,3,0.9333333333333333,1.0769230769230773
126,1,0.9999999999999996,1.0000000000000007
126,2,0.9629629629629635,1.0399999999999996
126,3,1.0000000000000004,0.9999999999999996
127,1,1.0000000000000002,0.9999999999999998
127,2,1.0,1.0
127,3,1.0000000000000002,1.0
128,1,1.0,1.0000000000000007
128,2,0.9782608695652194,1.0227272727272718
128,3,1.0000000000000002,1.0
129,1,0.9548387096774192,1.0496453900709217
129,2,0.9687500000000004,1.0333333333333334
129,3,0.9807692307692308,1.02
130,1,1.0000000000000042,0.999999999999996
130,2,1.0000000000000004,1.0
130,3,1.0000000000000002,1.0000000000000002
131,1,0.9883720930232559,1.0119047619047619
131,2,0.9761904761904762,1.0250000000000001
131,3,0.9999999999999998,1.0000000000000002
132,1,1.0,1.0
132,2,0.9545454545454545,1.0499999999999998
132,3,0.9464285714285716,1.0599999999999998
133,1,0.9791666666666665,1.0217391304347827
133,2,1.0,1.0000000000000002
133,3,1.0,0.9999999999999996
134,1,0.9895833333333333,1.0106382978723414
134,2,1.0,0.9999999999999998
134,3,0.9807692307692308,1.02
135,1,1.0,1.0
135,2,1.0000000000000007,0.9999999999999998
135,3,0.9846938775510206,1.015789473684211
136,1,1.0,1.0000000000000004
136,2,1.0,1.0000000000000004
136,3,1.0,1.0000000000000002
137,1,0.9537037037037037,1.051020408163266
137,2,0.9761904761904762,1.0250000000000001
137,3,1.0000000000000002,0.9999999999999998
138,1,1.0000000000000002,1.0000000000000004
138,2,0.9999999999999998,1.0000000000000009
138,3,0.9967948717948716,1.0032258064516135
139,1,1.0000000000000002,1.0000000000000002
139,2,1.0,0.9999999999999998
139,3,0.9807692307692308,1.02
140,1,1.0,1.0
140,2,0.9761904761904762,1.025
140,3,1.0,1.0000000000000002
141,1,1.0,1.0
141,2,0.9862068965517243,1.0141843971631215
141,3,1.0000000000000002,1.0000000000000004
142,1,1.0,1.0
142,2,1.0,1.0000000000000009
142,3,0.9482758620689657,1.057692307692307
143,1,1.0000000000000004,1.0000000000000004
143,2,1.0,1.0
143,3,0.9999999999999998,1.0
144,1,1.0000000000000002,1.0
144,2,1.0,1.0
144,3,0.9677419354838714,1.0344827586206897
145,1,1.0000000000000002,0.9999999999999998
145,2,1.000000000000001,1.0000000000000016
145,3,0.9999999999999991,1.0000000000000009
146,1,0.9999999999999998,1.0000000000000004
146,2,1.0000000000000002,1.0000000000000009
146,3,1.0,1.0
147,1,1.0000000000000002,1.0000000000000009
147,2,1.0000000000000002,1.0000000000000004
147,3,0.9999999999999998,1.0000000000000004
148,1,1.0000000000000002,1.0
148,2,0.9750000000000001,1.0263157894736843
148,3,0.96875,1.0333333333333332
149,1,0.9677419354838714,1.0344827586206897
149,2,0.916666666666667,1.0999999999999999
149,3,1.0000000000000002,0.9999999999999998
150,1,1.0,1.0
150,2,0.9750000000000001,1.026315789473684
150,3,1.0000000000000002,0.9999999999999998
151,1,1.0,1.0000000000000004
151,2,0.9999999999999993,1.0000000000000004
151,3,1.0000000000000002,1.0
152,1,0.9062500000000002,1.1153846153846152
152,2,1.0,1.0000000000000002
152,3,1.0,1.0
153,1,0.983870967741935,1.016666666666667
153,2,1.0,1.0
153,3,1.0,1.0
154,1,0.9999999999999991,1.0000000000000016
154,2,1.0,1.0
154,3,1.0000000000000004,1.0
155,1,1.0,1.0000000000000022
155,2,0.9807692307692308,1.02
155,3,1.0,1.0000000000000004
156,1,1.0,1.0000000000000002
156,2,1.0000000000000002,1.0000000000000004
156,3,0.9999999999999998,1.0
157,1,1.0000000000000002,1.0
157,2,0.9999999999999998,1.0000000000000004
157,3,0.9871794871794886,1.0131578947368411
158,1,0.9677419354838709,1.0344827586206902
158,2,0.9375000000000004,1.0714285714285716
158,3,0.9777777777777776,1.0232558139534884
159,1,0.9999999999999996,1.0000000000000004
159,2,1.0,1.0
159,3,1.0,1.0
160,1,1.0000000000000002,1.0
160,2,0.9999999999999996,1.0000000000000004
160,3,0.9677419354838714,1.0344827586206897
161,1,1.0,1.0
161,2,0.984375,1.0161290322580645
161,3,0.9999999999999998,1.0000000000000002
162,1,0.9999999999999998,1.0000000000000002
162,2,1.0000000000000002,0.9999999999999998
162,3,1.0,1.0000000000000158
163,1,1.0000000000000002,1.0000000000000004
163,2,1.0,0.9999999999999996
163,3,1.0,1.0000000000000007
164,1,0.9916666666666663,1.0084745762711864
164,2,1.0000000000000002,1.0
164,3,1.0000000000000004,1.0
165,1,0.9807692307692308,1.0200000000000002
165,2,1.0,1.0
165,3,1.0,0.9999999999999998
166,1,1.0,1.0000000000000002
166,2,1.0,1.0000000000000002
166,3,1.0,0.9999999999999998
167,1,0.9999999999999998,1.0000000000000002
167,2,0.9999999999999998,1.0
167,3,1.0000000000000002,1.0
168,1,0.9687499999999996,1.0333333333333339
168,2,1.0,1.0
168,3,0.9750000000000001,1.0263157894736838
169,1,0.9548387096774201,1.0496453900709215
169,2,0.9833333333333336,1.017241379310345
169,3,0.9750000000000003,1.0263157894736847
170,1,1.0000000000000002,1.0000000000000002
170,2,1.0,1.0
170,3,0.9862068965517243,1.0141843971631204
171,1,0.9807692307692308,1.02
171,2,0.9833333333333338,1.0172413793103459
171,3,0.979166666666667,1.021739130434783
172,1,0.9923076923076923,1.0078124999999998
172,2,0.9833333333333338,1.017241379310344
172,3,0.9833333333333336,1.0172413793103445
173,1,0.9999999999999996,1.0000000000000004
173,2,1.0000000000000002,1.0000000000000002
173,3,0.984375,1.016129032258065
174,1,1.0000000000000002,0.9999999999999998
174,2,1.0,1.0
174,3,1.0,1.0000000000000002
175,1,1.0000000000000007,1.0000000000000002
175,2,1.0,0.9999999999999998
175,3,0.9096385542168676,1.1102941176470587
176,1,0.9750000000000001,1.0263157894736838
176,2,1.0,1.0000000000000007
176,3,1.0,1.0000000000000004
177,1,0.9707792207792214,1.03103448275862
177,2,0.9999999999999998,1.0000000000000016
177,3,0.9677419354838711,1.0344827586206893
178,1,1.0000000000000002,1.0
178,2,1.0000000000000007,0.9999999999999998
178,3,1.0,1.0000000000000009
179,1,1.0,1.0
179,2,0.9761904761904762,1.0250000000000001
179,3,1.0,1.0000000000000004
180,1,0.9916666666666669,1.0084745762711866
180,2,1.0000000000000002,1.0
180,3,1.0000000000000004,1.0
181,1,0.9999999999999998,1.0000000000000002
181,2,0.9583333333333338,1.0454545454545456
181,3,1.0,1.0
182,1,0.9999999999999996,1.0000000000000004
182,2,0.9516129032258069,1.0535714285714297
182,3,0.9743589743589766,1.0270270270270245
183,1,0.9687499999999996,1.0333333333333339
183,2,1.0000000000000004,0.9999999999999998
183,3,0.9999999999999998,1.0000000000000004
184,1,0.9736842105263158,1.0277777777777781
184,2,1.0000000000000002,0.9999999999999996
184,3,0.9900000000000001,1.010204081632653
185,1,1.0,1.0
185,2,1.0,1.0000000000000004
185,3,0.9999999999999998,1.0000000000000007
186,1,1.0,1.0
186,2,1.0,1.0
186,3,0.9833333333333338,1.0172413793103459
187,1,0.966666666666667,1.0357142857142865
187,2,0.9772727272727272,1.0238095238095237
187,3,0.9761904761904762,1.0250000000000001
188,1,1.0000000000000002,1.0000000000000007
188,2,1.0000000000000002,1.0000000000000004
188,3,1.0000000000000002,1.0
189,1,1.0,1.0000000000000004
189,2,0.9761904761904762,1.0250000000000001
189,3,0.9999999999999998,1.0
190,1,1.0,1.0000000000000002
190,2,0.9846938775510206,1.015789473684211
190,3,1.0,1.0000000000000002
191,1,0.9545454545454547,1.0499999999999998
191,2,1.0,1.0
191,3,1.0,1.0000000000000002
192,1,0.9835164835164849,1.017045454545453
192,2,1.0000000000000004,1.0000000000000004
192,3,1.0,1.0000000000000002
193,1,1.0,1.0000000000000004
193,2,1.0,1.0
193,3,1.0000000000000002,0.9999999999999998
194,1,1.0000000000000002,1.0
194,2,0.9795918367346942,1.0212765957446814
194,3,1.0,1.0000000000000002
195,1,0.96875,1.033333333333333
195,2,0.9916666666666665,1.0084745762711864
195,3,1.0,1.0000000000000002
196,1,1.0000000000000007,0.9999999999999996
196,2,1.0000000000000002,1.0000000000000002
196,3,1.0,0.9999999999999996
197,1,0.9912280701754388,1.0089285714285712
197,2,1.0000000000000007,1.0000000000000002
197,3,0.9999999999999998,1.0000000000000002
198,1,0.9500000000000001,1.0555555555555556
198,2,1.0,1.0000000000000004
198,3,1.0,1.0000000000000002
199,1,1.0,1.0000000000000004
199,2,0.9999999999999996,1.0000000000000004
199,3,1.0,1.0000000000000024
200,1,0.9647435897435901,1.0379310344827588
200,2,0.979166666666667,1.021739130434783
200,3,1.0000000000000002,1.0000000000000002
201,1,0.947368421052632,1.0588235294117645
201,2,1.0000000000000002,1.0000000000000004
201,3,1.0,1.0000000000000002
202,1,0.975000000000001,1.026315789473684
202,2,0.9999999999999998,1.0000000000000002
202,3,0.9923076923076928,1.0078124999999998
203,1,0.9700000000000001,1.0319148936170215
203,2,0.9913793103448276,1.0087719298245625
203,3,1.0000000000000002,1.0000000000000002
204,1,1.0000000000000007,1.0000000000000042
204,2,0.9871794871794874,1.0131578947368416
204,3,1.0000000000000009,1.0000000000000007
205,1,0.9862068965517243,1.0141843971631204
205,2,1.0000000000000002,1.0
205,3,1.0000000000000002,1.0
206,1,0.988888888888891,1.0113636363636345
206,2,1.0000000000000002,1.0
206,3,1.0,1.0000000000000004
207,1,0.9807692307692308,1.02
207,2,0.9677419354838711,1.0344827586206893
207,3,0.9523809523809523,1.0526315789473681
208,1,1.0,0.9999999999999998
208,2,0.9706790123456791,1.0311475409836066
208,3,0.9583333333333338,1.0454545454545456
209,1,0.9632352941176473,1.0396825396825395
209,2,1.0000000000000002,1.0000000000000002
209,3,0.9807692307692304,1.02
210,1,1.0,1.0
210,2,0.9687500000000002,1.0333333333333334
210,3,0.9537037037037032,1.0510204081632661
211,1,0.9687500000000002,1.0333333333333332
211,2,1.0,1.0000000000000002
211,3,1.0,1.0
212,1,1.0000000000000018,0.9999999999999984
212,2,0.9677419354838711,1.0344827586206902
212,3,0.9700000000000003,1.0319148936170215
213,1,0.96875,1.0333333333333337
213,2,1.0,1.0000000000000044
213,3,0.9833333333333336,1.017241379310345
214,1,0.9333333333333333,1.0769230769230769
214,2,1.0,1.0
214,3,1.0000000000000002,1.0000000000000004
215,1,1.0,1.0000000000000007
215,2,0.9750000000000003,1.0263157894736845
215,3,0.9833333333333336,1.017241379310345
216,1,1.0000000000000002,1.0
216,2,1.0000000000000002,1.0000000000000002
216,3,1.0000000000000002,1.0000000000000002
217,1,1.0,1.0
217,2,0.9871794871794877,1.0131578947368416
217,3,0.9782608695652194,1.0227272727272718
218,1,0.9999999999999998,1.0000000000000009
218,2,1.0,1.0000000000000002
218,3,1.0,1.0000000000000002
219,1,0.9999999999999998,1.0000000000000002
219,2,1.0000000000000002,1.0
219,3,0.9677419354838711,1.0344827586206895
220,1,0.9523809523809526,1.0526315789473684
220,2,1.0000000000000004,1.0
220,3,1.0000000000000002,0.9999999999999998
221,1,1.0,1.0000000000000004
221,2,1.0000000000000002,1.0
221,3,1.0,1.0
222,1,0.9999999999999996,1.0000000000000004
222,2,1.0000000000000002,1.0
222,3,1.0,1.0
223,1,0.9835164835164849,1.017045454545453
223,2,0.9999999999999996,1.0000000000000004
223,3,0.9791666666666665,1.0217391304347827
224,1,1.0,0.9999999999999996
224,2,1.0,1.0000000000000016
224,3,0.9999999999999998,1.0000000000000002
225,1,1.0000000000000002,0.9999999999999998
225,2,1.0000000000000002,1.0
225,3,0.96875,1.0333333333333332
226,1,1.0000000000000004,1.0
226,2,0.9999999999999998,1.0000000000000009
226,3,0.9666666666666675,1.0357142857142863
227,1,1.0,1.0000000000000002
227,2,1.0,1.0
227,3,0.9999999999999998,1.0
228,1,1.0000000000000002,1.0000000000000004
228,2,1.0,1.0
228,3,0.9814814814814815,1.019230769230769
229,1,1.0,1.0000000000000002
229,2,1.0,1.0000000000000002
229,3,0.9999999999999998,0.9999999999999998
230,1,1.0,1.0
230,2,0.9833333333333338,1.017241379310344
230,3,1.0,1.0000000000000004
231,1,1.0,1.0
231,2,1.0,1.0000000000000002
231,3,1.0,1.0000000000000002
232,1,1.0,1.0
232,2,0.9999999999999998,1.0000000000000009
232,3,0.9632352941176473,1.0396825396825395
233,1,1.0000000000000002,0.9999999999999996
233,2,1.0,1.0000000000000007
233,3,0.9677419354838711,1.0344827586206895
234,1,1.0,0.9999999999999996
234,2,1.0,1.0000000000000002
234,3,0.9687499999999996,1.0333333333333339
235,1,0.9871794871794874,1.0131578947368416
235,2,1.0,1.0
235,3,1.0,1.0
236,1,1.0,1.0000000000000002
236,2,1.0,1.0000000000000009
236,3,0.984375,1.016129032258065
237,1,0.9677419354838711,1.0344827586206895
237,2,0.9999999999999996,1.0000000000000002
237,3,1.0,0.9999999999999996
238,1,0.9642857142857141,1.0384615384615383
238,2,1.0000000000000009,0.9999999999999996
238,3,1.0,1.0000000000000007
239,1,0.9999999999999998,1.0000000000000004
239,2,1.0,1.0000000000000002
239,3,0.9891304347826088,1.011111111111111
240,1,0.9772727272727272,1.0238095238095237
240,2,0.9999999999999998,1.0000000000000002
240,3,0.9871794871794877,1.0131578947368416
241,1,0.98,1.0208333333333333
241,2,1.0000000000000002,1.0000000000000002
241,3,1.0,1.0000000000000016
242,1,0.999999999999998,1.000000000000002
242,2,1.0,1.0000000000000007
242,3,1.0000000000000002,1.0
243,1,0.9999999999999998,1.0000000000000007
243,2,0.9537037037037032,1.0510204081632661
243,3,1.0,1.000000000000001
244,1,1.0000000000000009,0.9999999999999996
244,2,1.0,1.0000000000000002
244,3,0.9846938775510206,1.015789473684211
245,1,0.9567901234567924,1.0472972972972947
245,2,1.0000000000000004,1.0000000000000004
245,3,1.0,1.0
246,1,0.9706790123456791,1.0311475409836066
246,2,1.0,1.0000000000000009
246,3,1.0,0.9999999999999998
247,1,1.0,1.0
247,2,0.9809523809523808,1.0198019801980198
247,3,0.9999999999999998,1.0000000000000016
248,1,1.0,1.0
248,2,0.953125,1.0517241379310345
248,3,1.0000000000000002,1.0000000000000004
249,1,1.0000000000000002,1.0000000000000009
249,2,0.9523809523809526,1.0526315789473686
249,3,0.9750000000000001,1.0263157894736838
250,1,0.96875,1.0333333333333334
250,2,0.9642857142857145,1.0384615384615383
250,3,0.9826086956521743,1.018018018018018
251,1,0.9545454545454545,1.0499999999999998
251,2,0.966666666666667,1.0357142857142865
251,3,1.0,1.0000000000000004
252,1,1.0,1.0000000000000004
252,2,0.9999999999999996,1.0000000000000004
252,3,1.0000000000000002,1.0000000000000002
253,1,1.0000000000000004,1.0000000000000002
253,2,0.9707792207792214,1.03103448275862
253,3,1.0000000000000002,1.0000000000000002
254,1,0.9900000000000001,1.010204081632653
254,2,1.0000000000000002,0.9999999999999998
254,3,1.0,1.0000000000000007
255,1,1.0,1.0
255,2,0.976923076923077,1.0241935483870968
255,3,1.0,1.0
256,1,1.0,1.0
256,2,0.9700000000000001,1.0319148936170215
256,3,0.9999999999999982,1.0000000000000018
257,1,1.0000000000000002,1.0
257,2,0.979166666666667,1.0217391304347825
257,3,1.0,1.0000000000000007
258,1,1.0000000000000002,1.0000000000000002
258,2,1.0,1.0
258,3,1.0,1.0
259,1,0.9965753424657541,1.003448275862069
259,2,1.0,1.000000000000001
259,3,0.9999999999999996,1.0000000000000004
260,1,0.9999999999999998,1.0
260,2,1.0000000000000002,1.0000000000000002
260,3,0.9347826086956522,1.0749999999999997
261,1,1.0000000000000002,1.0000000000000002
261,2,1.0,1.0000000000000004
261,3,0.9999999999999998,1.0
262,1,0.9375000000000002,1.0714285714285716
262,2,1.0,1.0000000000000004
262,3,1.0,1.0000000000000002
263,1,1.0,1.0000000000000056
263,2,0.9999999999999998,1.0000000000000002
263,3,1.0,1.0
264,1,1.0,1.0000000000000002
264,2,0.9999999999999998,1.0
264,3,0.9999999999999998,1.0000000000000007
265,1,1.0000000000000002,0.9999999999999998
265,2,0.9999999999999993,1.0000000000000004
265,3,1.0,1.0000000000000007
266,1,1.0000000000000004,0.9999999999999998
266,2,1.0000000000000002,1.0
266,3,1.0,1.0000000000000004
267,1,1.0,0.9999999999999996
267,2,1.0000000000000002,1.0
267,3,0.9999999999999998,1.0000000000000002
268,1,0.96875,1.0333333333333337
268,2,0.9625000000000009,1.040540540540541
268,3,1.0000000000000002,1.0
269,1,0.9871794871794877,1.013157894736843
269,2,0.9687499999999996,1.0333333333333339
269,3,0.9758064516129027,1.0254237288135601
270,1,0.9999999999999998,1.0000000000000029
270,2,1.0000000000000004,1.0
270,3,1.0,1.0000000000000002
271,1,1.0,1.000000000000001
271,2,0.9871794871794886,1.0131578947368411
271,3,1.0000000000000002,1.0000000000000007
272,1,1.0000000000000007,0.9999999999999998
272,2,1.0,0.9999999999999998
272,3,0.9923076923076928,1.0078124999999998
273,1,0.9827586206896556,1.0178571428571432
273,2,1.0000000000000009,0.9999999999999996
273,3,0.9999999999999996,1.0000000000000018
274,1,0.9999999999999998,1.0000000000000002
274,2,1.0,1.0000000000000004
274,3,0.9835164835164812,1.0170454545454573
275,1,1.0,1.0000000000000004
275,2,1.0,0.9999999999999996
275,3,1.0000000000000002,0.9999999999999996
276,1,0.9833333333333336,1.017241379310345
276,2,1.0,1.0000000000000002
276,3,0.9838709677419355,1.0166666666666675
277,1,1.0,1.0000000000000004
277,2,0.9687500000000017,1.0333333333333323
277,3,0.9596774193548389,1.043859649122807
278,1,1.0,1.0000000000000002
278,2,1.0,1.0
278,3,1.0000000000000002,1.0000000000000009
279,1,0.9795918367346942,1.0212765957446814
279,2,0.9999999999999982,1.0000000000000018
279,3,0.9642857142857141,1.0384615384615383
280,1,1.0,1.0
280,2,1.0,1.0
280,3,0.9666666666666668,1.0357142857142858
281,1,1.0000000000000002,0.9999999999999998
281,2,1.0000000000000002,1.0000000000000002
281,3,0.991379310344827,1.0087719298245623
282,1,0.9871794871794886,1.0131578947368411
282,2,1.0,1.0000000000000007
282,3,1.0,1.0
283,1,1.0,1.0000000000000009
283,2,1.0000000000000002,1.0000000000000002
283,3,0.9737609329446075,1.0276923076923088
284,1,0.96875,1.0333333333333332
284,2,1.0,1.0000000000000007
284,3,1.0,1.0000000000000004
285,1,1.0,1.0000000000000009
285,2,0.9999999999999996,1.0000000000000004
285,3,0.9833333333333334,1.017241379310345
286,1,1.0,1.0000000000000002
286,2,0.9687499999999996,1.0333333333333339
286,3,1.0000000000000002,1.0000000000000004
287,1,0.9843749999999999,1.016129032258065
287,2,1.0,1.0000000000000004
287,3,0.9596774193548389,1.043859649122807
288,1,1.0,1.0000000000000002
288,2,0.985294117647059,1.0151515151515151
288,3,1.0,1.0000000000000002
289,1,0.9596774193548389,1.043859649122807
289,2,1.0,1.0000000000000002
289,3,0.9843750000000018,1.016129032258063
290,1,1.0000000000000002,1.0000000000000007
290,2,1.0,1.0000000000000002
290,3,0.9758064516129034,1.0254237288135593
291,1,1.0,0.9999999999999998
291,2,1.0000000000000004,1.0
291,3,1.0,1.0000000000000004
292,1,0.9707792207792214,1.03103448275862
292,2,0.9833333333333336,1.017241379310345
292,3,1.0,1.0000000000000142
293,1,0.9827586206896556,1.017857142857144
293,2,1.0000000000000002,1.0
293,3,0.9999999999999991,1.0000000000000009
294,1,1.0,1.0
294,2,0.985294117647059,1.0151515151515151
294,3,0.9791666666666665,1.0217391304347827
295,1,1.0,1.0000000000000002
295,2,1.0,1.0
295,3,1.0,1.0000000000000004
296,1,1.0,1.000000000000001
296,2,1.0,1.000000000000001
296,3,0.9687500000000004,1.0333333333333334
297,1,1.0000000000000002,0.9999999999999998
297,2,1.0000000000000002,1.0
297,3,1.0,1.0000000000000002
298,1,0.9999999999999998,1.0
298,2,0.9545454545454545,1.0499999999999998
298,3,1.0000000000000002,0.9999999999999998
299,1,1.0000000000000002,0.9999999999999996
299,2,0.9333333333333333,1.0769230769230769
299,3,0.966666666666667,1.0357142857142865
300,1,1.0000000000000002,1.0000000000000007
300,2,1.0,1.0000000000000002
300,3,0.9687500000000004,1.033333333333333
301,1,1.0,1.0000000000000002
301,2,1.0000000000000002,1.0
301,3,0.9833333333333336,1.017241379310345
302,1,0.9761904761904762,1.025
302,2,1.0000000000000002,0.9999999999999998
302,3,0.9833333333333338,1.017241379310344
303,1,1.000000000000001,1.0000000000000016
303,2,1.0,0.9999999999999998
303,3,1.0000000000000002,1.0000000000000009
304,1,0.9999999999999998,1.0000000000000004
304,2,0.9835164835164812,1.0170454545454573
304,3,1.0,1.000000000000001
305,1,1.0,1.0000000000000004
305,2,1.0,1.0000000000000002
305,3,1.0000000000000002,1.0000000000000004
306,1,0.9999999999999998,1.0
306,2,1.0000000000000002,1.0
306,3,0.9999999999999998,1.0000000000000002
307,1,1.0,1.0000000000000004
307,2,1.0,1.0000000000000004
307,3,0.9999999999999996,1.0000000000000004
308,1,1.0000000000000002,0.9999999999999998
308,2,1.0000000000000002,1.0000000000000004
308,3,1.0000000000000002,1.0000000000000002
309,1,1.0,1.0000000000000002
309,2,1.0000000000000018,0.9999999999999984
309,3,1.0000000000000002,1.0000000000000002
310,1,1.0,1.0000000000000002
310,2,1.0,1.0
310,3,1.0,1.0000000000000002
311,1,1.0,1.0000000000000002
311,2,1.0000000000000002,1.0000000000000002
311,3,0.9096385542168676,1.1102941176470587
312,1,1.0,1.0000000000000004
312,2,1.0,1.0
312,3,1.0000000000000002,1.0000000000000002
313,1,1.0,1.0000000000000004
313,2,0.9999999999999978,1.0000000000000029
313,3,1.0,1.0000000000000002
314,1,0.9833333333333338,1.017241379310344
314,2,1.0,1.000000000000002
314,3,0.96875,1.0333333333333332
315,1,0.9999999999999998,1.0000000000000004
315,2,0.9523809523809526,1.0526315789473684
315,3,0.9677419354838711,1.0344827586206893
316,1,0.9835164835164812,1.0170454545454573
316,2,0.9642857142857143,1.0384615384615385
316,3,0.9677419354838711,1.0344827586206893
317,1,1.0,1.0
317,2,1.0,1.0
317,3,0.9687500000000002,1.0333333333333332
318,1,1.0000000000000002,0.9999999999999998
318,2,0.9999999999999998,1.0
318,3,0.9687499999999996,1.0333333333333339
319,1,1.0,1.0
319,2,0.9548387096774197,1.0496453900709222
319,3,0.9999999999999998,1.0000000000000004
320,1,1.0,1.0000000000000002
320,2,0.9266666666666667,1.0859375
320,3,0.979166666666667,1.0217391304347825
321,1,1.0000000000000002,1.0
321,2,1.0,1.0000000000000002
321,3,0.9838709677419359,1.0166666666666673
322,1,1.0,1.0
322,2,0.9274193548387099,1.084905660377358
322,3,1.0,1.0000000000000002
323,1,0.9965986394557825,1.0034246575342465
323,2,0.9888888888888886,1.011363636363637
323,3,0.9866666666666664,1.0136986301369866
324,1,1.0,1.0000000000000002
324,2,1.0000000000000002,1.0000000000000002
324,3,1.0,1.0
325,1,1.0,1.0000000000000002
325,2,1.0000000000000004,0.9999999999999998
325,3,1.0,1.0000000000000002
326,1,0.9875000000000002,1.0128205128205126
326,2,1.0000000000000002,1.0000000000000002
326,3,1.0,1.0
327,1,1.0000000000000004,0.9999999999999998
327,2,1.0000000000000002,1.0000000000000002
327,3,1.0,1.0000000000000002
328,1,0.9888888888888901,1.0113636363636382
328,2,0.9523809523809523,1.0526315789473681
328,3,0.9871794871794874,1.013157894736842
329,1,1.0,1.0000000000000002
329,2,1.0000000000000002,1.0000000000000002
329,3,0.9696969696969702,1.0322580645161283
330,1,0.958333333333465,1.0454545454543889
