Trial,PCM,pcm_1,pcm_2,pcm_3,pcm_4,pcm_5,,w_L,w_U
3,1,1.0,0.3333333333333333,1.0,1.0,2.0,,0.09523809523809523,0.1904761904761906
3,1,1.0,0.3333333333333333,1.0,0.5,1.0,,0.09523809523809554,0.1904761904761909

3,2,1.0,1.0,2.0,1.0,1.0,,0.1754385964912276,0.3157894736842105
3,2,1.0,1.0,2.0,3.0,3.0,,0.3157894736842105,0.3157894736842106
3,2,0.5,0.5,1.0,1.0,1.0,,0.15789473684210506,0.15789473684210556
3,2,1.0,0.3333333333333333,1.0,1.0,1.0,,0.10526315789473706,0.1754385964912277
3,2,1.0,0.3333333333333333,1.0,1.0,1.0,,0.10526315789473686,0.17543859649122773

3,3,1.0,1.0,2.0,1.0,1.0,,0.1904761904761907,0.2857142857142853
3,3,1.0,1.0,3.0,2.0,3.0,,0.28571428571428537,0.2857142857142858
3,3,0.5,0.3333333333333333,1.0,1.0,1.0,,0.0952380952380949,0.1428571428571428
3,3,1.0,0.5,1.0,1.0,2.0,,0.14285714285714313,0.19047619047619058
3,3,1.0,0.3333333333333333,1.0,0.5,1.0,,0.09523809523809545,0.19047619047619058

4,1,1.0,1.0,2.0,1.0,2.0,,0.2199999999999994,0.29999999999999993
4,1,1.0,1.0,2.0,3.0,2.0,,0.2999999999999998,0.2999999999999998
4,1,0.5,0.5,1.0,1.0,1.0,,0.14999999999999988,0.15000000000000027
4,1,1.0,0.3333333333333333,1.0,1.0,2.0,,0.10000000000000017,0.21999999999999995
4,1,0.5,0.5,1.0,0.5,1.0,,0.10999999999999968,0.14999999999999977

4,2,1.0,1.0,1.0,1.0,2.0,,0.1818181818181817,0.30303030303030276
4,2,1.0,1.0,2.0,5.0,5.0,,0.30303030303030276,0.3030303030303029
4,2,1.0,0.5,1.0,1.0,1.0,,0.1515151515151511,0.18181818181818168
4,2,1.0,0.2,1.0,1.0,2.0,,0.06060606060606059,0.18181818181818157
4,2,0.5,0.2,1.0,0.5,1.0,,0.06060606060606059,0.15151515151515216

4,3,1.0,1.0,2.0,1.0,2.0,,0.2352941176470596,0.2941176470588217
4,3,1.0,1.0,3.0,4.0,2.0,,0.2941176470588217,0.3529411764705907
4,3,0.5,0.3333333333333333,1.0,1.0,1.0,,0.11764705882352917,0.11764705882352917
4,3,1.0,0.25,1.0,1.0,2.0,,0.08823529411764768,0.23529411764705976
4,3,0.5,0.5,1.0,0.5,1.0,,0.11764705882352938,0.14705882352941085

5,1,1.0,1.0,2.0,1.0,2.0,,0.22465753424657536,0.3287671232876712
5,1,1.0,1.0,3.0,5.0,2.0,,0.32876712328767116,0.32876712328767116
5,1,0.5,0.3333333333333333,1.0,1.0,1.0,,0.1095890410958903,0.11232876712328778
5,1,1.0,0.2,1.0,1.0,2.0,,0.06575342465753423,0.22465753424657553
5,1,0.5,0.5,1.0,0.5,1.0,,0.1123287671232876,0.1643835616438356

5,2,1.0,1.0,2.0,1.0,2.0,,0.2125000000000002,0.3125
5,2,1.0,1.0,2.0,5.0,2.0,,0.3125,0.31250000000000017
5,2,0.5,0.5,1.0,1.0,1.0,,0.15625,0.15625
5,2,1.0,0.2,1.0,1.0,2.0,,0.06250000000000003,0.21249999999999994
5,2,0.5,0.5,1.0,0.5,1.0,,0.10624999999999934,0.15625

5,3,1.0,1.0,2.0,1.0,2.0,,0.22222222222222257,0.29629629629629617
5,3,1.0,1.0,3.0,2.0,3.0,,0.2962962962962963,0.2962962962962966
5,3,0.5,0.3333333333333333,1.0,1.0,1.0,,0.09876543209876545,0.14814814814814783
5,3,1.0,0.5,1.0,1.0,2.0,,0.14814814814814836,0.22222222222222257
5,3,0.5,0.3333333333333333,1.0,0.5,1.0,,0.09876543209876529,0.1111111111111111

6,1,1.0,1.0,2.0,1.0,2.0,,0.21052631578947367,0.3157894736842102
6,1,1.0,1.0,5.0,3.0,2.0,,0.3157894736842102,0.31578947368421084
