PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-29_PCM-1"", ""Trial-29_PCM-2"", ""Trial-29_PCM-3""]",12.37583748339394,13.787325543723291,10.236058359195471,Error,Error,5.692190370374017,2.5301873956224394,1.7487806859080983,0.0
"Any[""Trial-30_PCM-1"", ""Trial-30_PCM-2"", ""Trial-30_PCM-3""]",14.416546580005473,17.468401329095897,12.33425182364958,Error,Error,5.545177444479562,1.4342327948938456,1.5091725119938122,0.0
"Any[""Trial-31_PCM-1"", ""Trial-31_PCM-2"", ""Trial-31_PCM-3""]",15.49423038005498,19.6157096572839,14.497363731905459,Error,Error,4.504438236700301,2.9682422120683842,4.375975410445102,0.0
"Any[""Trial-32_PCM-1"", ""Trial-32_PCM-2"", ""Trial-32_PCM-3""]",14.316716946287364,17.228738908381054,10.585996456221583,0.7452661975381538,Error,6.578257151225096,0.0,0.8093720896536212,8.881784197001252e-16
"Any[""Trial-33_PCM-1"", ""Trial-33_PCM-2"", ""Trial-33_PCM-3""]",12.202115692648015,14.93809589942806,7.879126024053625,Error,Error,7.230911928093212,1.9590817292378233,2.2723709305961153,0.0
"Any[""Trial-34_PCM-1"", ""Trial-34_PCM-2"", ""Trial-34_PCM-3""]",12.875500627472857,11.973988909765112,10.832200804408865,Error,Error,4.611500950260772,0.6682146533194224,0.432852627461358,0.0
"Any[""Trial-35_PCM-1"", ""Trial-35_PCM-2"", ""Trial-35_PCM-3""]",15.885134663294052,16.203746148010467,13.504028643274516,Error,Error,5.545177444479563,3.2648764794138163,2.4646414750054886,0.0
"Any[""Trial-36_PCM-1"", ""Trial-36_PCM-2"", ""Trial-36_PCM-3""]",13.020970549230139,14.868970422457444,10.823053604932042,Error,Error,4.98255784671015,1.348022556242313,2.5095078043253487,0.0
"Any[""Trial-37_PCM-1"", ""Trial-37_PCM-2"", ""Trial-37_PCM-3""]",13.64666596539323,13.692704170432211,10.530170473461292,Error,Error,5.740338170998555,1.6218575601661334,1.5573676647736558,0.0
"Any[""Trial-38_PCM-1"", ""Trial-38_PCM-2"", ""Trial-38_PCM-3""]",11.843373937024513,13.60207241470489,9.21034037197613,Error,Error,4.394449154672438,0.6488756661746544,1.5091755006373537,0.0
"Any[""Trial-39_PCM-1"", ""Trial-39_PCM-2"", ""Trial-39_PCM-3""]",15.451757194886847,14.877849737053278,10.045219960380884,Error,Error,3.668824557573786,1.7353964494737921,0.746650992476698,8.881784197001252e-16
"Any[""Trial-40_PCM-1"", ""Trial-40_PCM-2"", ""Trial-40_PCM-3""]",14.808313556859833,16.96612055796639,13.21709815484978,Error,Error,5.350359821601105,1.0264174206803265,2.049411895629018,0.0
"Any[""Trial-41_PCM-1"", ""Trial-41_PCM-2"", ""Trial-41_PCM-3""]",14.093969481921674,16.807760362248025,10.209011885132337,Error,Error,10.387531499832818,2.7233068575860404,3.001070988754912,0.0
"Any[""Trial-42_PCM-1"", ""Trial-42_PCM-2"", ""Trial-42_PCM-3""]",11.48808360764844,12.73852499760866,9.256632083173718,Error,Error,4.237566866161903,0.20896845854036172,1.3962084258655443,5.329070518200751e-15
"Any[""Trial-43_PCM-1"", ""Trial-43_PCM-2"", ""Trial-43_PCM-3""]",14.960678279908212,15.7384164288975,12.712215321392225,Error,Error,4.240141385303249,2.5541895326501987,2.0655257608211626,8.881784197001252e-16
"Any[""Trial-44_PCM-1"", ""Trial-44_PCM-2"", ""Trial-44_PCM-3""]",15.95593054592431,16.494814615399946,12.652338487127196,Error,Error,5.545178023146251,2.15415963671475,2.255160937679829,0.0
"Any[""Trial-45_PCM-1"", ""Trial-45_PCM-2"", ""Trial-45_PCM-3""]",15.41272281314092,18.743532521802898,11.819641116134939,Error,Error,5.957915282637941,5.607765055825004,5.163478173564378,0.0
"Any[""Trial-46_PCM-1"", ""Trial-46_PCM-2"", ""Trial-46_PCM-3""]",14.075909080102853,15.19107194417184,11.819641116134914,Error,Error,6.078791519219402,0.9083221776807937,1.6940492967956198,0.0
"Any[""Trial-47_PCM-1"", ""Trial-47_PCM-2"", ""Trial-47_PCM-3""]",15.241075506767594,16.021319212583627,12.561317199064762,Error,Error,3.6602581033316834,1.8978296112377713,2.0547121579356338,0.0
"Any[""Trial-48_PCM-1"", ""Trial-48_PCM-2"", ""Trial-48_PCM-3""]",14.372349003793978,79.40288137265034,11.982929094215958,Error,Error,6.707548808671846,2.571545318048016,5.22720705841176,0.0
"Any[""Trial-49_PCM-1"", ""Trial-49_PCM-2"", ""Trial-49_PCM-3""]",14.629890699255292,15.146199833200335,12.178089750893676,Error,Error,7.361586092533514,2.348219274772357,1.728530538008803,0.0
"Any[""Trial-50_PCM-1"", ""Trial-50_PCM-2"", ""Trial-50_PCM-3""]",15.968870523536406,18.587239699395067,15.22664995908125,Error,Error,6.294938316031738,1.6787752600341097,1.8922204443411719,0.0
"Any[""Trial-51_PCM-1"", ""Trial-51_PCM-2"", ""Trial-51_PCM-3""]",12.149302445802029,15.299759888085184,9.939626599152067,Error,Error,5.279454340707631,1.6208047357308004,1.490006472825753,0.0
