Trial,PCM,t_L,t_U
677,3,0.9722222222222221,1.0294117647058827
678,1,0.9928571428571433,1.0072463768115942
678,2,1.0000000000000002,0.9999999999999998
678,3,1.0,1.0
679,1,1.0000000000000002,1.0000000000000002
679,2,1.0,1.0000000000000004
679,3,1.0,0.9999999999999998
680,1,1.0000000000000002,1.0
680,2,1.0000000000000002,1.0
680,3,0.9916666666666669,1.008474576271186
681,1,1.0,1.0
681,2,0.9999999999999998,1.0
681,3,1.0000000000000002,1.0
682,1,0.9583333333333336,1.0454545454545454
682,2,1.0000000000000002,0.9999999999999998
682,3,0.9722222222222223,1.0294117647058822
683,1,1.0000000000000002,0.9999999999999998
683,2,0.9999999999999998,1.0000000000000002
683,3,0.9791666666666667,1.0217391304347834
684,1,1.0,1.0000000000000002
684,2,1.0000000000000002,1.0000000000000002
684,3,1.0,1.0
685,1,0.96875,1.0333333333333334
685,2,0.9868421052631583,1.0135135135135136
685,3,0.9605263157894741,1.042857142857143
686,1,0.9500000000000003,1.0555555555555551
686,2,1.0000000000000002,1.0000000000000002
686,3,0.9390243902439023,1.0694444444444469
687,1,0.9722222222222221,1.0294117647058827
687,2,1.0000000000000004,0.9999999999999996
687,3,1.0,1.0
688,1,0.9868421052631572,1.013513513513514
688,2,0.9868421052631572,1.013513513513514
688,3,0.9523809523809521,1.0526315789473688
689,1,1.0000000000000004,0.9999999999999996
689,2,1.0000000000000004,0.9999999999999996
689,3,1.0,1.0
690,1,1.0000000000000002,0.9999999999999996
690,2,0.9965986394557825,1.003424657534247
690,3,1.0,1.0000000000000002
691,1,0.9999999999999996,1.0000000000000002
691,2,1.0000000000000002,1.0
691,3,1.0,1.0
692,1,1.0000000000000002,1.0000000000000002
692,2,1.0,1.0000000000000002
692,3,0.9999999999999998,1.0000000000000004
693,1,1.0,1.0000000000000002
693,2,1.0000000000000002,0.9999999999999996
693,3,1.0,1.0
694,1,1.0,1.0
694,2,1.0,1.0000000000000002
694,3,0.9999999999999998,1.0000000000000002
695,1,1.0000000000000004,1.0000000000000002
695,2,0.9523809523809526,1.0526315789473681
695,3,1.0,1.0
696,1,1.0,1.0
696,2,1.0000000000000002,0.9999999999999998
696,3,1.0,1.0000000000000004
697,1,0.9916666666666667,1.0084745762711866
697,2,1.0,1.0000000000000004
697,3,1.0,1.0
698,1,1.0,0.9999999999999998
698,2,1.0000000000000007,0.9999999999999996
698,3,1.0,1.0000000000000004
699,1,0.9702970297029697,1.0315789473684216
699,2,1.0,1.0000000000000004
699,3,1.0000000000000004,0.9999999999999998
700,1,0.9500000000000003,1.0555555555555558
700,2,1.0000000000000002,1.0000000000000004
700,3,0.9999999999999998,1.0000000000000004
701,1,1.0,1.0000000000000004
701,2,0.9772727272727272,1.023809523809524
701,3,1.0,1.0000000000000002
702,1,1.0,1.0000000000000004
702,2,1.0,1.0000000000000004
702,3,1.0,1.0000000000000004
703,1,1.0000000000000004,0.9999999999999998
703,2,1.0000000000000002,0.9999999999999996
703,3,1.0,1.0000000000000004
704,1,1.0000000000000007,0.9999999999999996
704,2,1.0000000000000002,0.9999999999999998
704,3,0.9868421052631579,1.013513513513514
705,1,1.0000000000000002,1.0
705,2,0.9861111111111105,1.0142857142857151
705,3,0.977777777777778,1.0232558139534882
706,1,1.0,1.0000000000000002
706,2,0.9999999999999998,1.0
706,3,0.9999999999999998,1.0000000000000002
