Trial,PCM,pcm_1,pcm_2,pcm_3,pcm_4,pcm_5,,w_L,w_U
8,2,0.5,1.0,1.0,2.0,2.0,,0.21176470588235252,0.21176470588235283
8,2,0.5,1.0,1.0,1.0,2.0,,0.129411764705883,0.21176470588235283
8,2,0.1111111111111111,0.5,1.0,1.0,2.0,,0.04705882352941174,0.12941176470588228
8,2,0.1111111111111111,0.5,0.5,0.5,1.0,,0.0470588235294116,0.10588235294117687

8,3,1.0,1.0,2.0,8.0,2.0,,0.25000000000000144,0.33333333333333176
8,3,1.0,1.0,1.0,2.0,2.0,,0.2500000000000012,0.2500000000000013
8,3,0.5,1.0,1.0,4.0,2.0,,0.16666666666666527,0.2499999999999997
8,3,0.125,0.5,0.25,1.0,1.0,,0.041666666666666546,0.12500000000000056
8,3,0.5,0.5,0.5,1.0,1.0,,0.12500000000000003,0.1250000000000006

9,1,1.0,2.0,1.0,2.0,3.0,,0.296296296296296,0.296296296296296
9,1,0.5,1.0,1.0,2.0,2.0,,0.14814814814814675,0.1851851851851849
9,1,1.0,1.0,1.0,3.0,1.0,,0.18518518518518484,0.2962962962962955
9,1,0.5,0.5,0.3333333333333333,1.0,2.0,,0.09259259259259267,0.14814814814814892
9,1,0.3333333333333333,0.5,1.0,0.5,1.0,,0.07407407407407463,0.1851851851851849

9,2,1.0,2.0,2.0,3.0,2.0,,0.36363636363636387,0.36363636363636437
9,2,0.5,1.0,2.0,1.0,1.0,,0.1818181818181813,0.1818181818181813
9,2,0.5,0.5,1.0,2.0,2.0,,0.09090909090909063,0.18181818181818146
9,2,0.3333333333333333,1.0,0.5,1.0,2.0,,0.09090909090909072,0.18181818181818185
9,2,0.5,1.0,0.5,0.5,1.0,,0.09090909090909097,0.1818181818181812

9,3,1.0,2.0,2.0,2.0,9.0,,0.3829787234042553,0.3829787234042553
9,3,0.5,1.0,1.0,1.0,1.0,,0.1702127659574464,0.1914893617021276
9,3,0.5,1.0,1.0,3.0,2.0,,0.19148936170212694,0.19148936170212758
9,3,0.5,1.0,0.3333333333333333,1.0,1.0,,0.06382978723404298,0.19148936170212782
9,3,0.1111111111111111,1.0,0.5,1.0,1.0,,0.0425531914893617,0.17021276595744647

10,1,1.0,4.0,1.0,3.0,4.0,,0.3453237410071939,0.3453237410071943
10,1,0.25,1.0,1.0,1.0,1.0,,0.08633093525179872,0.21582733812949617
10,1,1.0,1.0,1.0,2.0,2.0,,0.21582733812949617,0.3453237410071943
10,1,0.3333333333333333,1.0,0.5,1.0,2.0,,0.11510791366906425,0.11510791366906425
10,1,0.25,1.0,0.5,0.5,1.0,,0.05755395683453268,0.10791366906474842

10,2,1.0,2.0,1.0,3.0,9.0,,0.33333333333333304,0.3333333333333332
10,2,0.5,1.0,1.0,1.0,1.0,,0.11111111111111129,0.22222222222222232
10,2,1.0,1.0,1.0,2.0,3.0,,0.22222222222222265,0.3333333333333332
10,2,0.3333333333333333,1.0,0.5,1.0,2.0,,0.11111111111111072,0.11111111111111109
10,2,0.1111111111111111,1.0,0.3333333333333333,0.5,1.0,,0.03703703703703702,0.11111111111111127

10,3,1.0,3.0,1.0,2.0,3.0,,0.3157894736842104,0.31578947368421073
10,3,0.3333333333333333,1.0,1.0,1.0,2.0,,0.1052631578947369,0.21052631578947376
10,3,1.0,1.0,1.0,6.0,3.0,,0.21052631578947437,0.3157894736842103
10,3,0.5,1.0,0.16666666666666666,1.0,1.0,,0.05263157894736814,0.15789473684210523
10,3,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,,0.10526315789473625,0.10526315789473707

11,1,1.0,3.0,3.0,3.0,2.0,,0.4102564102564105,0.46153846153846084
11,1,0.3333333333333333,1.0,1.0,2.0,1.0,,0.15384615384615347,0.1538461538461545
11,1,0.3333333333333333,1.0,1.0,2.0,2.0,,0.15384615384615352,0.15384615384615388
11,1,0.3333333333333333,0.5,0.5,1.0,2.0,,0.07692307692307732,0.15384615384615383
11,1,0.5,1.0,0.5,0.5,1.0,,0.07692307692307704,0.2051282051282053

11,2,1.0,3.0,2.0,3.0,2.0,,0.375,0.375
11,2,0.3333333333333333,1.0,1.0,1.0,1.0,,0.12500000000000022,0.1874999999999999
11,2,0.5,1.0,1.0,2.0,4.0,,0.18749999999999978,0.25
11,2,0.3333333333333333,1.0,0.5,1.0,2.0,,0.12499999999999985,0.125
11,2,0.5,1.0,0.25,0.5,1.0,,0.0625,0.18750000000000006

11,3,1.0,5.0,1.0,3.0,2.0,,0.32967032967032905,0.32967032967032905
11,3,0.2,1.0,1.0,1.0,2.0,,0.06593406593406581,0.21978021978022066
11,3,1.0,1.0,1.0,4.0,3.0,,0.2197802197802209,0.3296703296703295
11,3,0.3333333333333333,1.0,0.25,1.0,1.0,,0.08241758241758257,0.10989010989011068
11,3,0.5,0.5,0.3333333333333333,1.0,1.0,,0.10989010989010999,0.16483516483516475

12,1,1.0,6.0,1.0,2.0,5.0,,0.3380281690140845,0.3380281690140845
12,1,0.16666666666666666,1.0,1.0,1.0,2.0,,0.056338028169014086,0.19718309859154942
12,1,1.0,1.0,1.0,2.0,2.0,,0.19718309859154926,0.3380281690140847
12,1,0.5,1.0,0.5,1.0,4.0,,0.16901408450704203,0.16901408450704203
12,1,0.2,0.5,0.5,0.25,1.0,,0.04225352112676051,0.09859154929577452

12,2,1.0,2.0,5.0,6.0,3.0,,0.4390243902439026,0.4390243902439033
12,2,0.5,1.0,1.0,1.0,1.0,,0.1463414634146345,0.21951219512195141
12,2,0.2,1.0,1.0,2.0,3.0,,0.08780487804878123,0.1463414634146342
12,2,0.16666666666666666,1.0,0.5,1.0,2.0,,0.07317073170731693,0.14634146341463428
12,2,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,,0.04878048780487687,0.14634146341463422

12,3,1.0,3.0,1.0,2.0,4.0,,0.26470588235294135,0.35294117647058854
12,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.11764705882352916,0.1764705882352936
12,3,1.0,1.0,1.0,1.0,3.0,,0.1764705882352936,0.2647058823529408
12,3,0.5,1.0,1.0,1.0,2.0,,0.17647058823529416,0.17647058823529416
12,3,0.25,1.0,0.3333333333333333,0.5,1.0,,0.08823529411764741,0.11764705882352977

13,1,1.0,2.0,2.0,2.0,7.0,,0.37837837837837834,0.3783783783783786
13,1,0.5,1.0,1.0,2.0,1.0,,0.14864864864864807,0.18918918918918917
13,1,0.5,1.0,1.0,2.0,3.0,,0.18918918918918878,0.18918918918918917
13,1,0.5,0.5,0.5,1.0,2.0,,0.09459459459459461,0.18918918918918895
13,1,0.14285714285714285,1.0,0.3333333333333333,0.5,1.0,,0.05405405405405414,0.1486486486486484

13,2,1.0,3.0,3.0,2.0,2.0,,0.4285714285714283,0.4285714285714283
13,2,0.3333333333333333,1.0,1.0,1.0,1.0,,0.14285714285714268,0.14285714285714288
13,2,0.3333333333333333,1.0,1.0,2.0,2.0,,0.1428571428571427,0.14285714285714293
13,2,0.5,1.0,0.5,1.0,3.0,,0.0714285714285714,0.21428571428571427
13,2,0.5,1.0,0.5,0.3333333333333333,1.0,,0.07142857142857154,0.2142857142857144

13,3,1.0,3.0,2.0,9.0,6.0,,0.41379310344827536,0.41379310344827586
13,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.12643678160919497,0.20689655172413732
13,3,0.5,1.0,1.0,3.0,2.0,,0.20689655172413768,0.20689655172413768
13,3,0.1111111111111111,1.0,0.3333333333333333,1.0,2.0,,0.04597701149425287,0.1264367816091953
13,3,0.16666666666666666,1.0,0.5,0.5,1.0,,0.06321839080459851,0.12643678160919614

14,1,1.0,2.0,1.0,2.0,2.0,,0.28571428571428636,0.2857142857142864
14,1,0.5,1.0,1.0,2.0,1.0,,0.14285714285714352,0.23809523809523842
14,1,1.0,1.0,1.0,6.0,2.0,,0.23809523809523847,0.28571428571428453
14,1,0.5,0.5,0.16666666666666666,1.0,1.0,,0.04761904761904752,0.1428571428571433
14,1,0.5,1.0,0.5,1.0,1.0,,0.14285714285714146,0.14285714285714318

14,2,1.0,2.0,2.0,2.0,1.0,,0.22727272727272732,0.36363636363636337
14,2,0.5,1.0,1.0,1.0,1.0,,0.18181818181818143,0.18181818181818157
14,2,0.5,1.0,1.0,2.0,2.0,,0.18181818181818196,0.18181818181818252
14,2,0.5,1.0,0.5,1.0,2.0,,0.09090909090909083,0.18181818181818135
14,2,1.0,1.0,0.5,0.5,1.0,,0.09090909090909124,0.22727272727272718

14,3,1.0,1.0,2.0,2.0,3.0,,0.31034482758620696,0.3103448275862074
14,3,1.0,1.0,1.0,1.0,1.0,,0.17241379310344776,0.31034482758620713
14,3,0.5,1.0,1.0,3.0,5.0,,0.15517241379310398,0.17241379310344757
14,3,0.5,1.0,0.3333333333333333,1.0,2.0,,0.057471264367815744,0.17241379310344887
14,3,0.3333333333333333,1.0,0.2,0.5,1.0,,0.034482758620689516,0.17241379310344837

15,1,1.0,2.0,2.0,2.0,3.0,,0.36734693877551045,0.36734693877551045
15,1,0.5,1.0,1.0,2.0,2.0,,0.18367346938775425,0.18367346938775486
15,1,0.5,1.0,1.0,3.0,3.0,,0.18367346938775547,0.24489795918367374
15,1,0.5,0.5,0.3333333333333333,1.0,2.0,,0.08163265306122447,0.18367346938775542
15,1,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,,0.0816326530612238,0.12244897959183654

15,2,1.0,2.0,1.0,6.0,4.0,,0.3125000000000029,0.3125000000000031
15,2,0.5,1.0,1.0,1.0,1.0,,0.12499999999999722,0.21874999999999978
15,2,1.0,1.0,1.0,2.0,5.0,,0.21875,0.312500000000004
15,2,0.16666666666666666,1.0,0.5,1.0,2.0,,0.05208333333333375,0.12499999999999711
15,2,0.25,1.0,0.2,0.5,1.0,,0.06250000000000067,0.1249999999999985

15,3,1.0,4.0,2.0,9.0,8.0,,0.4444444444444433,0.4444444444444433
15,3,0.25,1.0,1.0,1.0,1.0,,0.11111111111111183,0.17283950617283889
15,3,0.5,1.0,1.0,2.0,4.0,,0.17283950617283816,0.22222222222222165
15,3,0.1111111111111111,1.0,0.5,1.0,2.0,,0.04938271604938259,0.11111111111111063
15,3,0.125,1.0,0.25,0.5,1.0,,0.05555555555555558,0.11111111111111263

16,1,1.0,2.0,2.0,7.0,3.0,,0.40677966101694807,0.40677966101694807
16,1,0.5,1.0,1.0,1.0,1.0,,0.13559322033898252,0.20338983050847423
16,1,0.5,1.0,1.0,2.0,4.0,,0.20338983050847378,0.2033898305084744
16,1,0.14285714285714285,1.0,0.5,1.0,2.0,,0.058111380145277766,0.1355932203389825
16,1,0.3333333333333333,1.0,0.25,0.5,1.0,,0.05084745762712081,0.13559322033898283

16,2,1.0,2.0,2.0,4.0,4.0,,0.4210526315789473,0.4210526315789473
16,2,0.5,1.0,1.0,2.0,1.0,,0.1315789473684214,0.2105263157894738
16,2,0.5,1.0,1.0,5.0,4.0,,0.21052631578947317,0.21052631578947317
16,2,0.25,0.5,0.2,1.0,1.0,,0.0421052631578942,0.1052631578947371
16,2,0.25,1.0,0.25,1.0,1.0,,0.05263157894736829,0.13157894736842102

16,3,1.0,3.0,2.0,2.0,9.0,,0.4067796610169484,0.40677966101694873
16,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.13559322033898377,0.20338983050847498
16,3,0.5,1.0,1.0,4.0,4.0,,0.20338983050847403,0.20338983050847403
16,3,0.5,1.0,0.25,1.0,1.0,,0.05084745762711858,0.20338983050847417
16,3,0.1111111111111111,1.0,0.25,1.0,1.0,,0.0451977401129943,0.13559322033898366

17,1,1.0,2.0,2.0,1.0,2.0,,0.23076923076923064,0.38461538461538375
17,1,0.5,1.0,1.0,1.0,2.0,,0.19230769230769187,0.19230769230769199
17,1,0.5,1.0,1.0,3.0,3.0,,0.19230769230769193,0.23076923076923148
17,1,1.0,1.0,0.3333333333333333,1.0,3.0,,0.0769230769230771,0.23076923076923053
17,1,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.07692307692307707,0.11538461538461575

17,2,1.0,2.0,3.0,2.0,2.0,,0.37500000000000044,0.37500000000000094
17,2,0.5,1.0,1.0,2.0,1.0,,0.18749999999999903,0.18749999999999903
17,2,0.3333333333333333,1.0,1.0,3.0,2.0,,0.1250000000000002,0.18749999999999986
17,2,0.5,0.5,0.3333333333333333,1.0,2.0,,0.0625,0.18749999999999992
17,2,0.5,1.0,0.5,0.5,1.0,,0.09375000000000008,0.18750000000000022

17,3,1.0,2.0,3.0,1.0,3.0,,0.2857142857142857,0.2857142857142857
17,3,0.5,1.0,1.0,2.0,1.0,,0.14285714285714296,0.2857142857142859
17,3,0.3333333333333333,1.0,1.0,1.0,2.0,,0.09523809523809504,0.1428571428571425
17,3,1.0,0.5,1.0,1.0,1.0,,0.1428571428571431,0.28571428571428603
17,3,0.3333333333333333,1.0,0.5,1.0,1.0,,0.07142857142857129,0.1428571428571428

18,1,1.0,2.0,1.0,2.0,4.0,,0.28571428571428537,0.28571428571428537
18,1,0.5,1.0,1.0,2.0,1.0,,0.1428571428571428,0.2714285714285716
18,1,1.0,1.0,1.0,2.0,8.0,,0.2714285714285716,0.2857142857142858
18,1,0.5,0.5,0.5,1.0,1.0,,0.13571428571428568,0.14285714285714324
18,1,0.25,1.0,0.125,1.0,1.0,,0.035714285714285726,0.1428571428571428

18,2,1.0,4.0,1.0,5.0,3.0,,0.3453237410071936,0.3453237410071937
18,2,0.25,1.0,1.0,1.0,2.0,,0.0863309352517998,0.21582733812949628
18,2,1.0,1.0,1.0,2.0,2.0,,0.215827338129497,0.3453237410071936
18,2,0.2,1.0,0.5,1.0,2.0,,0.06906474820143874,0.10791366906474838
18,2,0.3333333333333333,0.5,0.5,0.5,1.0,,0.0539568345323741,0.11510791366906452

18,3,1.0,2.0,2.0,2.0,5.0,,0.3783783783783785,0.3783783783783785
18,3,0.5,1.0,1.0,1.0,2.0,,0.18918918918918912,0.18918918918918926
18,3,0.5,1.0,1.0,2.0,4.0,,0.1891891891891886,0.21621621621621515
18,3,0.5,1.0,0.5,1.0,1.0,,0.10810810810810856,0.18918918918918917
18,3,0.2,0.5,0.25,1.0,1.0,,0.054054054054054015,0.1081081081081085

19,1,1.0,1.0,2.0,5.0,7.0,,0.3116883116883128,0.36363636363636354
19,1,1.0,1.0,1.0,2.0,1.0,,0.1818181818181825,0.31168831168831274
19,1,0.5,1.0,1.0,2.0,3.0,,0.18181818181818146,0.18181818181818146
19,1,0.2,0.5,0.5,1.0,1.0,,0.07272727272727231,0.09090909090909047
19,1,0.14285714285714285,1.0,0.3333333333333333,1.0,1.0,,0.05194805194805188,0.18181818181818232

19,2,1.0,4.0,2.0,2.0,2.0,,0.33333333333333304,0.33333333333333315
19,2,0.25,1.0,1.0,1.0,2.0,,0.08333333333333337,0.1666666666666667
19,2,0.5,1.0,1.0,3.0,4.0,,0.16666666666666652,0.26666666666666694
19,2,0.5,1.0,0.3333333333333333,1.0,2.0,,0.08888888888888939,0.16666666666666674
19,2,0.5,0.5,0.25,0.5,1.0,,0.06666666666666674,0.16666666666666666

19,3,1.0,2.0,3.0,4.0,3.0,,0.4528301886792444,0.4528301886792446
19,3,0.5,1.0,1.0,2.0,1.0,,0.1509433962264149,0.22641509433962229
19,3,0.3333333333333333,1.0,1.0,2.0,2.0,,0.15094339622641478,0.1509433962264152
19,3,0.25,0.5,0.5,1.0,2.0,,0.07547169811320716,0.11320754716981193
19,3,0.3333333333333333,1.0,0.5,0.5,1.0,,0.05660377358490598,0.15094339622641484

20,1,1.0,2.0,2.0,9.0,9.0,,0.44444444444444425,0.44444444444444425
20,1,0.5,1.0,1.0,1.0,1.0,,0.111111111111111,0.22222222222222224
20,1,0.5,1.0,1.0,2.0,3.0,,0.22222222222222215,0.22222222222222218
20,1,0.1111111111111111,1.0,0.5,1.0,1.0,,0.04938271604938269,0.11111111111111105
20,1,0.1111111111111111,1.0,0.3333333333333333,1.0,1.0,,0.04938271604938277,0.11111111111111154

20,2,1.0,2.0,4.0,9.0,7.0,,0.49999999999999944,0.4999999999999997
20,2,0.5,1.0,1.0,1.0,1.0,,0.12499999999999994,0.24999999999999975
20,2,0.25,1.0,1.0,2.0,2.0,,0.12499999999999988,0.12499999999999988
20,2,0.1111111111111111,1.0,0.5,1.0,2.0,,0.055555555555555525,0.12500000000000017
20,2,0.14285714285714285,1.0,0.5,0.5,1.0,,0.06249999999999972,0.12500000000000028

20,3,1.0,2.0,2.0,2.0,7.0,,0.37837837837837834,0.3783783783783786
20,3,0.5,1.0,1.0,2.0,1.0,,0.14864864864864807,0.18918918918918917
20,3,0.5,1.0,1.0,2.0,2.0,,0.18918918918918878,0.18918918918918917
20,3,0.5,0.5,0.5,1.0,2.0,,0.09459459459459461,0.18918918918918895
20,3,0.14285714285714285,1.0,0.5,0.5,1.0,,0.05405405405405414,0.1486486486486484

21,1,1.0,4.0,2.0,2.0,3.0,,0.40000000000000036,0.40000000000000063
21,1,0.25,1.0,1.0,1.0,1.0,,0.10000000000000003,0.20000000000000073
21,1,0.5,1.0,1.0,4.0,2.0,,0.1999999999999998,0.21333333333333226
21,1,0.5,1.0,0.25,1.0,2.0,,0.053333333333333066,0.2000000000000001
21,1,0.3333333333333333,1.0,0.5,0.5,1.0,,0.09999999999999981,0.13333333333333325

21,2,1.0,3.0,2.0,3.0,6.0,,0.3999999999999997,0.40000000000000047
21,2,0.3333333333333333,1.0,1.0,2.0,1.0,,0.1333333333333335,0.1999999999999988
21,2,0.5,1.0,1.0,2.0,2.0,,0.19999999999999982,0.19999999999999982
