PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-24_PCM-1"", ""Trial-24_PCM-2"", ""Trial-24_PCM-3""]",13.059507215231665,13.643537195274343,13.377314622681947,Error,Error,Error,1.8883057822840366,2.190954230352673,1.034083978099154
"Any[""Trial-25_PCM-1"", ""Trial-25_PCM-2"", ""Trial-25_PCM-3""]",15.80648928098264,18.846375961196554,16.84468610487441,Error,Error,Error,0.7910731818112426,3.226020971704693,1.007432288967065
"Any[""Trial-26_PCM-1"", ""Trial-26_PCM-2"", ""Trial-26_PCM-3""]",18.395501330644205,18.038958604576262,17.090330675800566,Error,Error,Error,3.6431229208150393,2.9659375617295636,1.8484506406017298
"Any[""Trial-27_PCM-1"", ""Trial-27_PCM-2"", ""Trial-27_PCM-3""]",15.895911718638782,15.895911718638779,15.895911718638725,Error,Error,Error,4.116763681074817,3.205155897104773,3.205155897104638
"Any[""Trial-28_PCM-1"", ""Trial-28_PCM-2"", ""Trial-28_PCM-3""]",15.738175640695555,18.540819903589664,16.571041639824507,Error,Error,Error,0.48017617536917245,1.1744092599059386,0.5521198626298052
"Any[""Trial-29_PCM-1"", ""Trial-29_PCM-2"", ""Trial-29_PCM-3""]",17.47092071845646,17.870401502214467,17.023126271210625,Error,Error,Error,2.040835839013533,2.6927632025344526,1.4685536336589389
"Any[""Trial-30_PCM-1"", ""Trial-30_PCM-2"", ""Trial-30_PCM-3""]",11.301090026043834,13.249673781744153,12.0718434251801,Error,Error,Error,0.4801761753691902,1.0069787536586428,0.6067652152908753
"Any[""Trial-31_PCM-1"", ""Trial-31_PCM-2"", ""Trial-31_PCM-3""]",15.194187652765759,16.162293213004347,15.194187652765393,Error,Error,Error,2.0455576418335575,3.621968914742605,2.1380347175198597
"Any[""Trial-32_PCM-1"", ""Trial-32_PCM-2"", ""Trial-32_PCM-3""]",10.712174847761897,11.000916079588114,10.866033141096008,Error,Error,Error,0.5393484636042201,1.0069787536584285,0.5029552580486862
"Any[""Trial-33_PCM-1"", ""Trial-33_PCM-2"", ""Trial-33_PCM-3""]",13.321165013889429,14.680032406637423,12.85959013388824,Error,Error,6.061358035703205,1.2526949060756387,1.2290947671156682,0.0
"Any[""Trial-34_PCM-1"", ""Trial-34_PCM-2"", ""Trial-34_PCM-3""]",15.493685524653063,16.443412934176603,15.493685524653147,Error,Error,Error,2.572840203103989,2.572840203103585,1.24432437443872
"Any[""Trial-35_PCM-1"", ""Trial-35_PCM-2"", ""Trial-35_PCM-3""]",14.550259781005078,14.7906017962097,14.550259781004666,Error,Error,Error,3.3855464813134972,3.385546481312086,2.0133622528040673
"Any[""Trial-36_PCM-1"", ""Trial-36_PCM-2"", ""Trial-36_PCM-3""]",15.215979107557914,16.569538948724396,15.215979107557889,Error,Error,Error,0.8193694990099565,0.8193694990097833,0.3437047320242259
"Any[""Trial-37_PCM-1"", ""Trial-37_PCM-2"", ""Trial-37_PCM-3""]",14.488127427347607,14.856844798575333,14.488127427347617,Error,Error,Error,1.7476996702999825,1.7476996703002823,0.6798291688097913
"Any[""Trial-38_PCM-1"", ""Trial-38_PCM-2"", ""Trial-38_PCM-3""]",17.953863330147147,20.190298666490378,18.337124143194142,Error,Error,Error,1.7476996702999803,0.7255346423380793,0.36249423674147185
"Any[""Trial-39_PCM-1"", ""Trial-39_PCM-2"", ""Trial-39_PCM-3""]",18.639469737924884,21.006803187688938,18.952071522831567,Error,Error,Error,3.0300668728949276,6.134279918089085,2.6649411978206725
"Any[""Trial-40_PCM-1"", ""Trial-40_PCM-2"", ""Trial-40_PCM-3""]",19.917246955329784,18.634165188950668,16.831481605834597,Error,Error,Error,3.496944207417776,1.7481858831099217,0.21163159434192114
"Any[""Trial-41_PCM-1"", ""Trial-41_PCM-2"", ""Trial-41_PCM-3""]",16.079722050013686,15.768922473708331,14.774551395168443,Error,Error,6.931471805599588,2.9619563346171995,1.8801546989662077,0.0
"Any[""Trial-42_PCM-1"", ""Trial-42_PCM-2"", ""Trial-42_PCM-3""]",11.728896358296836,12.129109896664158,11.728896358296302,Error,Error,Error,0.6587378800338684,0.9753735497895732,0.6019190867818891
"Any[""Trial-43_PCM-1"", ""Trial-43_PCM-2"", ""Trial-43_PCM-3""]",12.01928162465608,12.48433033319014,12.270230347275334,Error,Error,Error,0.8886805913141838,0.7799806581319235,0.8180036550580938
"Any[""Trial-44_PCM-1"", ""Trial-44_PCM-2"", ""Trial-44_PCM-3""]",17.427080505522596,19.603670861811576,17.427080505522174,Error,Error,Error,3.6981482662197362,4.880092156539155,2.7428720824058797
"Any[""Trial-45_PCM-1"", ""Trial-45_PCM-2"", ""Trial-45_PCM-3""]",17.313875662294986,19.918247677966527,18.220020581261032,Error,Error,Error,2.687580577811871,3.257927743680631,0.7872009364216026
"Any[""Trial-46_PCM-1"", ""Trial-46_PCM-2"", ""Trial-46_PCM-3""]",13.378950202074268,14.371740581282179,13.378950202074158,Error,Error,Error,0.7853253940767302,1.4568035266627821,0.7649204057820558
"Any[""Trial-47_PCM-1"", ""Trial-47_PCM-2"", ""Trial-47_PCM-3""]",16.63259801502516,17.57446015586642,15.934797780501162,Error,Error,Error,1.8916993485000388,0.44065886759658834,0.3111552254357275
"Any[""Trial-48_PCM-1"", ""Trial-48_PCM-2"", ""Trial-48_PCM-3""]",16.70312104593199,15.197532364256796,14.978661367769996,Error,Error,13.862943611198935,0.7526791106410025,0.37647288849494864,0.0
"Any[""Trial-49_PCM-1"", ""Trial-49_PCM-2"", ""Trial-49_PCM-3""]",17.22558307798498,17.741195835839232,16.56155139120958,Error,Error,Error,2.6560718014532334,2.6743574636679046,0.4801761753693323
"Any[""Trial-50_PCM-1"", ""Trial-50_PCM-2"", ""Trial-50_PCM-3""]",13.941685396039627,14.120732659522837,13.728887323945393,Error,Error,Error,3.2502751875258418,3.077160663527162,2.391672352132901
"Any[""Trial-51_PCM-1"", ""Trial-51_PCM-2"", ""Trial-51_PCM-3""]",12.42453324894008,13.66684004543258,13.14003746714338,10.585909348313418,9.035134706794134,9.035134706794096,0.0,0.0,0.0
"Any[""Trial-52_PCM-1"", ""Trial-52_PCM-2"", ""Trial-52_PCM-3""]",14.27394638763058,14.777969883239624,14.273946387629772,Error,Error,Error,3.385546481313726,3.3855464813134684,2.0133622528046824
"Any[""Trial-53_PCM-1"", ""Trial-53_PCM-2"", ""Trial-53_PCM-3""]",19.964494364360647,22.961397872804614,20.536456817321547,Error,Error,Error,1.747699670299978,0.7255346423380782,0.39134971920098294
"Any[""Trial-54_PCM-1"", ""Trial-54_PCM-2"", ""Trial-54_PCM-3""]",16.86043707898797,17.69570750230376,16.86043707898842,Error,Error,Error,2.8087918278749067,2.6823542777966614,2.134123029587923
"Any[""Trial-55_PCM-1"", ""Trial-55_PCM-2"", ""Trial-55_PCM-3""]",14.908395583565795,16.39205512342377,14.908395583564849,Error,Error,Error,4.216985375051943,4.2169853750499575,2.6725639745391696
"Any[""Trial-56_PCM-1"", ""Trial-56_PCM-2"", ""Trial-56_PCM-3""]",15.384946482587587,17.394368991624347,15.755486343355994,Error,Error,Error,1.7915600142050558,2.9657579695919623,2.153163322103012
"Any[""Trial-57_PCM-1"", ""Trial-57_PCM-2"", ""Trial-57_PCM-3""]",13.167306720555585,15.32534089227028,13.321165013889225,Error,Error,Error,0.9792782747054674,3.5153223717242588,1.2830901364569913
"Any[""Trial-58_PCM-1"", ""Trial-58_PCM-2"", ""Trial-58_PCM-3""]",17.334322080897433,15.415879375482993,14.978661367769996,Error,Error,10.397207708399119,1.7947254623662234,0.7489185917464536,0.0
"Any[""Trial-59_PCM-1"", ""Trial-59_PCM-2"", ""Trial-59_PCM-3""]",17.872228211252484,17.692339364756123,17.11936391885558,Error,Error,Error,2.1777325390875646,2.0365007734984077,1.034083978100191
"Any[""Trial-60_PCM-1"", ""Trial-60_PCM-2"", ""Trial-60_PCM-3""]",11.768831509472758,13.16540062337924,12.539584908609179,Error,Error,Error,0.3346478293432542,0.7565533757042631,0.33964533100888095
"Any[""Trial-61_PCM-1"", ""Trial-61_PCM-2"", ""Trial-61_PCM-3""]",19.249283342178124,19.50089238830826,18.37916957228185,Error,Error,Error,3.193405010379694,3.3785001315925745,0.9753735497902005
"Any[""Trial-62_PCM-1"", ""Trial-62_PCM-2"", ""Trial-62_PCM-3""]",18.963797923006762,17.35492685200702,15.920074412404258,Error,Error,Error,2.452510753970417,1.4092184016519493,0.7799806581333613
"Any[""Trial-63_PCM-1"", ""Trial-63_PCM-2"", ""Trial-63_PCM-3""]",11.827892604332703,13.404511794881135,12.304443503354513,Error,Error,Error,0.4801761753692335,0.4801761753692979,0.6067652152906577
"Any[""Trial-64_PCM-1"", ""Trial-64_PCM-2"", ""Trial-64_PCM-3""]",15.221581090205945,15.901515037294944,15.221581090205863,Error,Error,Error,2.1944418429417354,1.9770054014150062,1.4735379086669609
"Any[""Trial-65_PCM-1"", ""Trial-65_PCM-2"", ""Trial-65_PCM-3""]",16.415014540121355,17.857700233979454,16.4150145401211,Error,Error,Error,3.947400527059907,4.673168176852131,3.532409405873457
"Any[""Trial-66_PCM-1"", ""Trial-66_PCM-2"", ""Trial-66_PCM-3""]",13.486053625592998,13.750120138646666,13.486053625593119,Error,Error,Error,0.8507551058682039,0.8507551058694585,0.3478189213429794
"Any[""Trial-67_PCM-1"", ""Trial-67_PCM-2"", ""Trial-67_PCM-3""]",9.855429111089567,10.11378916381151,9.855429111089869,Error,Error,Error,0.9792782747055007,1.4997717038932612,0.9537752440680514
"Any[""Trial-68_PCM-1"", ""Trial-68_PCM-2"", ""Trial-68_PCM-3""]",16.672977774532384,18.681287945731135,16.672977774531468,Error,Error,Error,0.48273356094319486,1.6215161400554057,0.4446076844168789
"Any[""Trial-69_PCM-1"", ""Trial-69_PCM-2"", ""Trial-69_PCM-3""]",11.706971840829013,12.357237482069953,11.706971840829032,8.047189562170482,8.047189562170546,8.047189562170532,0.0,0.0,0.0
"Any[""Trial-70_PCM-1"", ""Trial-70_PCM-2"", ""Trial-70_PCM-3""]",16.169037609648782,25.309673176645763,16.169037609648946,Error,Error,Error,3.3995400032739664,3.1920357379214446,3.045887546346572
"Any[""Trial-71_PCM-1"", ""Trial-71_PCM-2"", ""Trial-71_PCM-3""]",13.166862112224798,13.622709047916217,13.166862112224745,Error,Error,Error,2.134211941234293,2.965757969591847,1.791560014204877
"Any[""Trial-72_PCM-1"", ""Trial-72_PCM-2"", ""Trial-72_PCM-3""]",12.696692820788018,14.002833193618168,13.370355790638367,Error,Error,Error,0.9516886877130315,1.3155620182812355,0.5734619926899109
"Any[""Trial-73_PCM-1"", ""Trial-73_PCM-2"", ""Trial-73_PCM-3""]",17.590953269771276,16.471272522598497,14.733057381095298,Error,Error,8.047189562170416,3.9437383913210367,0.487989825893812,0.0
"Any[""Trial-74_PCM-1"", ""Trial-74_PCM-2"", ""Trial-74_PCM-3""]",17.793879670347525,20.81327251122536,17.813681676427457,Error,Error,Error,1.4685536336596616,2.4558299267005603,1.5741946578520227
"Any[""Trial-75_PCM-1"", ""Trial-75_PCM-2"", ""Trial-75_PCM-3""]",16.863075333569427,18.939461935441468,16.863075333569473,Error,Error,Error,1.8358154523589587,2.4457832933235157,1.613315572847177
"Any[""Trial-76_PCM-1"", ""Trial-76_PCM-2"", ""Trial-76_PCM-3""]",11.76266490604511,12.14536529165619,11.76266490604534,Error,Error,Error,1.5330706578392672,2.3801614176282406,1.4685536336590732
"Any[""Trial-77_PCM-1"", ""Trial-77_PCM-2"", ""Trial-77_PCM-3""]",18.641105317318647,21.007882535574154,18.17590516097001,Error,Error,Error,2.303063786033004,5.6606996407629975,0.334647829343383
"Any[""Trial-78_PCM-1"", ""Trial-78_PCM-2"", ""Trial-78_PCM-3""]",17.022228026386806,17.270836369468764,17.022228026386884,Error,Error,Error,3.6041433028831946,3.6482475609766163,2.7913133889596766
"Any[""Trial-79_PCM-1"", ""Trial-79_PCM-2"", ""Trial-79_PCM-3""]",16.98476424587717,20.781664827051536,19.281269976780813,Error,Error,Error,2.688108739650774,4.801966161861795,2.7930699237072787
"Any[""Trial-80_PCM-1"", ""Trial-80_PCM-2"", ""Trial-80_PCM-3""]",17.9739179479979,19.76848391761753,17.847328908076413,Error,Error,Error,1.438907699236398,3.3785001315919025,1.7467937192345628
"Any[""Trial-81_PCM-1"", ""Trial-81_PCM-2"", ""Trial-81_PCM-3""]",20.15256278048988,23.24176047708543,20.5076179587059,Error,Error,Error,0.48798982589342677,1.9204040511677078,0.642907553493437
"Any[""Trial-82_PCM-1"", ""Trial-82_PCM-2"", ""Trial-82_PCM-3""]",13.445026089151021,14.869211690748989,13.445026089151124,Error,Error,Error,3.3282657140072756,3.328265714007179,2.2071337717419706
"Any[""Trial-83_PCM-1"", ""Trial-83_PCM-2"", ""Trial-83_PCM-3""]",14.273946387629678,14.777969883239667,14.273946387629795,Error,Error,Error,2.3423172820520266,3.385546481313517,2.013362252804761
"Any[""Trial-84_PCM-1"", ""Trial-84_PCM-2"", ""Trial-84_PCM-3""]",17.261786394372052,19.911378587476406,18.190088684670073,Error,Error,Error,2.572840203103821,3.924268030222958,1.479901529213794
"Any[""Trial-85_PCM-1"", ""Trial-85_PCM-2"", ""Trial-85_PCM-3""]",19.58300626623579,22.17321421344475,19.58300626623558,Error,Error,Error,1.7807606487517325,2.6169800200816318,1.170272723344965
"Any[""Trial-86_PCM-1"", ""Trial-86_PCM-2"", ""Trial-86_PCM-3""]",13.321165013889447,15.33675514322766,13.321165013889043,Error,Error,Error,0.9792782747055373,1.9089012482733858,0.95377524406701
"Any[""Trial-87_PCM-1"", ""Trial-87_PCM-2"", ""Trial-87_PCM-3""]",18.99623684540042,22.955923179276773,20.590909925180128,Error,Error,Error,2.9389580617395206,5.087208922424672,3.698335980974506
"Any[""Trial-88_PCM-1"", ""Trial-88_PCM-2"", ""Trial-88_PCM-3""]",16.346805945824737,19.706049977971386,17.38500276971609,Error,Error,Error,1.3277645703058227,4.625158906129099,2.3200594324724877
"Any[""Trial-89_PCM-1"", ""Trial-89_PCM-2"", ""Trial-89_PCM-3""]",18.818791231166326,17.623141170574982,17.148101215036018,Error,Error,Error,1.9535515391881997,1.1426719997459867,0.15874349157306455
"Any[""Trial-90_PCM-1"", ""Trial-90_PCM-2"", ""Trial-90_PCM-3""]",14.273946387629795,14.777969883240036,14.273946387629039,Error,Error,Error,3.3855464813137726,3.3855464813131118,2.013362252804791
"Any[""Trial-91_PCM-1"", ""Trial-91_PCM-2"", ""Trial-91_PCM-3""]",16.6325980150242,17.574460155866426,15.791256015258677,Error,Error,5.306282510621707,2.134211941234331,0.44065886759602657,0.0
"Any[""Trial-92_PCM-1"", ""Trial-92_PCM-2"", ""Trial-92_PCM-3""]",17.158755279837685,17.680672659888103,17.312613573171866,Error,Error,Error,3.66057803215446,3.6689884630692884,3.333291948881153
"Any[""Trial-93_PCM-1"", ""Trial-93_PCM-2"", ""Trial-93_PCM-3""]",16.09940811075766,15.287129212796673,14.886915674428751,Error,8.047189562170415,8.047189562170395,2.1609408912445325,0.0,0.0
"Any[""Trial-94_PCM-1"", ""Trial-94_PCM-2"", ""Trial-94_PCM-3""]",10.86805043164909,13.103928415094979,11.344601330668747,Error,Error,Error,1.6536299972264557,2.0538435355939333,1.4280278208238573
"Any[""Trial-95_PCM-1"", ""Trial-95_PCM-2"", ""Trial-95_PCM-3""]",6.931471805599527,6.931471805599463,6.931471805599641,6.931471805599452,6.931471805599617,6.931471805599796,0.0,0.0,0.0
"Any[""Trial-96_PCM-1"", ""Trial-96_PCM-2"", ""Trial-96_PCM-3""]",16.89050753075554,20.064554394355405,16.73664923742166,Error,Error,Error,1.283090136457723,2.277710684463956,1.428027820823572
"Any[""Trial-97_PCM-1"", ""Trial-97_PCM-2"", ""Trial-97_PCM-3""]",11.447697766682342,12.771160537816941,11.44769776668146,Error,Error,Error,2.0538435355939,1.2830901364567626,1.4507035966498627
"Any[""Trial-98_PCM-1"", ""Trial-98_PCM-2"", ""Trial-98_PCM-3""]",11.704314485293635,11.884051424335052,11.801404914578914,Error,Error,Error,0.3435684383107407,0.756553375704706,0.31115522543578966
"Any[""Trial-99_PCM-1"", ""Trial-99_PCM-2"", ""Trial-99_PCM-3""]",14.447665898223011,15.443573357776243,14.447665898222986,Error,Error,Error,1.0934514301744958,2.190954230352311,1.0934514301742115
"Any[""Trial-100_PCM-1"", ""Trial-100_PCM-2"", ""Trial-100_PCM-3""]",15.485017527455675,17.52051218643671,15.934797780501315,Error,Error,Error,0.9658277341381416,0.686439753658159,0.3111552254359806
"Any[""Trial-101_PCM-1"", ""Trial-101_PCM-2"", ""Trial-101_PCM-3""]",18.96379792300701,18.85755792763646,17.149528673552766,Error,Error,Error,1.3413199329739856,1.835545364581087,0.19003693168325508
"Any[""Trial-102_PCM-1"", ""Trial-102_PCM-2"", ""Trial-102_PCM-3""]",17.275868953704908,17.605911183321076,16.961880349173978,Error,Error,Error,1.8779419003934295,1.8185059013871385,0.5244419922070942
"Any[""Trial-103_PCM-1"", ""Trial-103_PCM-2"", ""Trial-103_PCM-3""]",16.79052619303686,19.349980039110847,17.023126271211254,Error,Error,Error,1.7422222240111929,4.253129365458449,1.9308797720200899
"Any[""Trial-104_PCM-1"", ""Trial-104_PCM-2"", ""Trial-104_PCM-3""]",15.638708284163938,24.751363923638813,15.638708284163812,Error,Error,Error,4.670515088473212,4.2960851743157855,3.9900623377266378
"Any[""Trial-105_PCM-1"", ""Trial-105_PCM-2"", ""Trial-105_PCM-3""]",15.228400808844832,17.217703352459694,15.228400808845059,Error,Error,Error,1.5330706578393283,2.2535723777080663,1.468553633659736
"Any[""Trial-106_PCM-1"", ""Trial-106_PCM-2"", ""Trial-106_PCM-3""]",16.439302897525124,18.566940467496714,16.593161190858506,Error,Error,Error,1.418131243171391,4.0681531191496525,1.8479838691704997
"Any[""Trial-107_PCM-1"", ""Trial-107_PCM-2"", ""Trial-107_PCM-3""]",16.794151469384275,19.149050045478422,16.794151469384456,Error,Error,Error,0.4949037265181666,0.48017617536923907,0.4971541203749208
"Any[""Trial-108_PCM-1"", ""Trial-108_PCM-2"", ""Trial-108_PCM-3""]",13.369318918988782,13.993542834705966,13.36931891899802,Error,Error,Error,1.8916993484998779,2.677132236389006,1.7915600142051136
"Any[""Trial-109_PCM-1"", ""Trial-109_PCM-2"", ""Trial-109_PCM-3""]",17.73968229042968,18.712892496339567,17.041882055906367,Error,Error,Error,3.385546481313726,0.7489185917464758,0.5244419922072774
"Any[""Trial-110_PCM-1"", ""Trial-110_PCM-2"", ""Trial-110_PCM-3""]",16.057321107323375,17.58024052359562,16.057321107322856,Error,Error,Error,4.880092156541306,4.880092156541437,2.988119441503998
"Any[""Trial-111_PCM-1"", ""Trial-111_PCM-2"", ""Trial-111_PCM-3""]",14.724352781869609,15.15196364906053,14.724352781869676,Error,Error,Error,2.572840203103487,2.5728402031035724,1.1769832891844723
"Any[""Trial-112_PCM-1"", ""Trial-112_PCM-2"", ""Trial-112_PCM-3""]",17.23469536393518,17.30005331252209,16.325326036687958,Error,Error,6.0613580357030505,1.6048127156936298,0.9851439462685763,0.0
"Any[""Trial-113_PCM-1"", ""Trial-113_PCM-2"", ""Trial-113_PCM-3""]",17.278107410428213,18.240287297968436,16.80187693570941,Error,6.019864021629666,8.047189562170496,2.1909542303532072,0.0,0.0
"Any[""Trial-114_PCM-1"", ""Trial-114_PCM-2"", ""Trial-114_PCM-3""]",9.855429111089922,10.113789163811369,9.85542911108984,Error,Error,Error,1.2526949060757797,1.4997717038925817,0.9537752440675951
"Any[""Trial-115_PCM-1"", ""Trial-115_PCM-2"", ""Trial-115_PCM-3""]",13.905042106255044,14.866901569491635,13.905042106254669,Error,Error,Error,2.113480017317657,2.9657579695911176,1.8484506406020607
"Any[""Trial-116_PCM-1"", ""Trial-116_PCM-2"", ""Trial-116_PCM-3""]",18.092071571533555,22.38323870180627,19.8772758548348,Error,Error,Error,3.8728128602270626,6.52353559263404,3.2503859764303478
"Any[""Trial-117_PCM-1"", ""Trial-117_PCM-2"", ""Trial-117_PCM-3""]",18.266694504114756,37.7331580289004,21.598981064102905,Error,Error,Error,2.373269617778644,5.417033068236783,3.9430584663026877
"Any[""Trial-118_PCM-1"", ""Trial-118_PCM-2"", ""Trial-118_PCM-3""]",13.059507215231676,13.643537195274506,13.377314622680531,Error,Error,Error,2.1909542303530447,2.1909542303530714,1.0340839780994437
"Any[""Trial-119_PCM-1"", ""Trial-119_PCM-2"", ""Trial-119_PCM-3""]",20.08056899511283,19.823003832194697,18.58525165540317,Error,Error,2.3314683517128287e-14,3.9845094809056434,1.4337634895832352,0.0
"Any[""Trial-120_PCM-1"", ""Trial-120_PCM-2"", ""Trial-120_PCM-3""]",20.617704711512243,21.620143758069542,20.169910264267045,Error,Error,Error,3.4603190622788373,4.077184305753674,2.060511232624261
"Any[""Trial-121_PCM-1"", ""Trial-121_PCM-2"", ""Trial-121_PCM-3""]",17.307012243234862,20.304811295896833,17.78991638326324,Error,Error,Error,0.5951385321106495,2.2694521833442636,1.0601954819126624
"Any[""Trial-122_PCM-1"", ""Trial-122_PCM-2"", ""Trial-122_PCM-3""]",16.52524311803123,18.626930493637644,17.04188205590613,Error,Error,Error,1.4990057214747177,0.8367525690281741,0.5244419922068144
"Any[""Trial-123_PCM-1"", ""Trial-123_PCM-2"", ""Trial-123_PCM-3""]",12.93291817531009,14.269657255924608,13.503484709146552,Error,Error,Error,1.6523236709593159,1.927943814491201,1.03053386306182
"Any[""Trial-124_PCM-1"", ""Trial-124_PCM-2"", ""Trial-124_PCM-3""]",12.42453324894,14.567085043797302,12.859590133888776,8.95879734614029,Error,8.047189562170459,0.0,0.9851439462685274,0.0
"Any[""Trial-125_PCM-1"", ""Trial-125_PCM-2"", ""Trial-125_PCM-3""]",18.464599614735658,21.619787054404753,18.989205889714768,Error,Error,Error,0.8986023609492555,2.1190969434004145,0.6855691385944573
"Any[""Trial-126_PCM-1"", ""Trial-126_PCM-2"", ""Trial-126_PCM-3""]",14.886915674428913,17.225327689679805,14.886915674429012,8.04718956217047,Error,8.047189562170468,0.0,0.9851439462684763,0.0
