PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-19_PCM-1"", ""Trial-19_PCM-2"", ""Trial-19_PCM-3""]",38.71390320623878,145.5353497726849,34.591496958265324,Error,Error,14.556090791754675,4.422101507311597,5.955105529561001,0.0
"Any[""Trial-20_PCM-1"", ""Trial-20_PCM-2"", ""Trial-20_PCM-3""]",43.874968290589166,263.64980328424633,44.231263119065375,Error,Error,Error,12.044644832814425,13.007048350546139,6.8512100961423075
"Any[""Trial-21_PCM-1"", ""Trial-21_PCM-2"", ""Trial-21_PCM-3""]",42.98652595321604,45.72973158188487,37.88152236298523,Error,Error,5.589553873521351,8.94221444762114,6.079483601004124,0.0
"Any[""Trial-22_PCM-1"", ""Trial-22_PCM-2"", ""Trial-22_PCM-3""]",49.17876820247516,49.25918868704239,49.54464720229141,Error,Error,Error,12.587260259216722,14.66280496658447,10.660089272880796
"Any[""Trial-23_PCM-1"", ""Trial-23_PCM-2"", ""Trial-23_PCM-3""]",53.645168702160376,163.01276763512823,53.64516870216323,Error,Error,Error,12.903104667383312,7.447560232006718,5.6570940253352955
"Any[""Trial-24_PCM-1"", ""Trial-24_PCM-2"", ""Trial-24_PCM-3""]",38.61744578969423,39.593155913635016,33.964211847437475,Error,Error,8.514767270270967,5.982428715207983,2.110784103824632,0.0
"Any[""Trial-25_PCM-1"", ""Trial-25_PCM-2"", ""Trial-25_PCM-3""]",42.18286245989335,41.432560600842294,38.744359872932414,Error,Error,Error,7.776603485095243,8.24018541232854,4.777362889289565
"Any[""Trial-26_PCM-1"", ""Trial-26_PCM-2"", ""Trial-26_PCM-3""]",52.013468923312395,162.98200656304112,49.34478388879115,Error,Error,10.528541777434034,8.935356465789518,4.163848688349182,0.0
"Any[""Trial-27_PCM-1"", ""Trial-27_PCM-2"", ""Trial-27_PCM-3""]",50.37442826891075,55.32907712192666,52.90253451809404,Error,Error,Error,8.732150186368962,8.092560343814837,3.1039125289904295
"Any[""Trial-28_PCM-1"", ""Trial-28_PCM-2"", ""Trial-28_PCM-3""]",45.129647522384175,271.7317421203881,52.93092595134807,Error,Error,Error,4.654834125152788,7.079160689394436,2.680945765793805
"Any[""Trial-29_PCM-1"", ""Trial-29_PCM-2"", ""Trial-29_PCM-3""]",44.01211795661343,47.51243050729675,41.66537190511606,Error,Error,Error,6.027839725178825,7.940468988906737,2.924399336193042
"Any[""Trial-30_PCM-1"", ""Trial-30_PCM-2"", ""Trial-30_PCM-3""]",45.021296823077456,156.51231552320422,45.74903303955274,Error,Error,Error,7.3692683433312105,4.69811109520867,2.1573545015440105
"Any[""Trial-31_PCM-1"", ""Trial-31_PCM-2"", ""Trial-31_PCM-3""]",43.216502727306214,43.8143990518226,43.21650272731003,Error,Error,10.045591676999786,6.865804771080939,1.1457620310432797,0.0
"Any[""Trial-32_PCM-1"", ""Trial-32_PCM-2"", ""Trial-32_PCM-3""]",51.61313190514974,367.55214535735803,53.75802745942807,Error,Error,Error,7.940743093412225,8.927081025696072,7.796092413155221
"Any[""Trial-33_PCM-1"", ""Trial-33_PCM-2"", ""Trial-33_PCM-3""]",41.9074711944226,42.65825461487124,37.76808053418785,Error,Error,Error,4.2691359039597305,6.69712191002901,1.160755246925958
"Any[""Trial-34_PCM-1"", ""Trial-34_PCM-2"", ""Trial-34_PCM-3""]",47.87353430970704,52.16970281889777,47.79859174809296,Error,Error,Error,8.557626013893605,6.385124803184308,2.8382557567570075
"Any[""Trial-35_PCM-1"", ""Trial-35_PCM-2"", ""Trial-35_PCM-3""]",54.80412778066034,268.58335751408646,54.482568114348815,Error,Error,Error,11.747828930463017,7.257673306947215,4.852030263919344
"Any[""Trial-36_PCM-1"", ""Trial-36_PCM-2"", ""Trial-36_PCM-3""]",50.2707411238556,174.33542750368892,54.14515340162692,Error,Error,Error,7.147977035196723,10.3979559687975,6.4656958742022566
"Any[""Trial-37_PCM-1"", ""Trial-37_PCM-2"", ""Trial-37_PCM-3""]",44.72949454685034,59.021785914414934,43.535120599084124,Error,Error,Error,7.967959267243093,6.5628632248110215,4.783064188818736
"Any[""Trial-38_PCM-1"", ""Trial-38_PCM-2"", ""Trial-38_PCM-3""]",48.09942913710647,366.81597757263387,51.98584350678228,Error,Error,Error,9.276601829534734,7.301027741642589,3.6096075302308366
"Any[""Trial-39_PCM-1"", ""Trial-39_PCM-2"", ""Trial-39_PCM-3""]",50.63561052946678,72.78736405981843,55.758819011911136,Error,Error,Error,9.889701996503792,12.226552526774984,10.082531076731307
"Any[""Trial-40_PCM-1"", ""Trial-40_PCM-2"", ""Trial-40_PCM-3""]",48.377731519424756,162.05778849270183,51.53407385881801,Error,Error,Error,8.861933908838616,7.837264418636423,5.519201522550006
"Any[""Trial-41_PCM-1"", ""Trial-41_PCM-2"", ""Trial-41_PCM-3""]",42.680691498555525,155.1493600516266,41.20272822015587,Error,Error,6.865804771082309,9.023914288662926,5.863021976940618,0.0
"Any[""Trial-42_PCM-1"", ""Trial-42_PCM-2"", ""Trial-42_PCM-3""]",53.10857126766396,164.18592518697727,54.75711310642506,Error,Error,Error,12.897582491008942,12.952263836330038,8.966536918234288
"Any[""Trial-43_PCM-1"", ""Trial-43_PCM-2"", ""Trial-43_PCM-3""]",45.516031196112266,50.54541490959055,46.19476315101721,Error,Error,Error,9.36252937865415,8.694829404162196,7.690286020676565
"Any[""Trial-44_PCM-1"", ""Trial-44_PCM-2"", ""Trial-44_PCM-3""]",38.548079196703455,43.879768429759956,41.4028404181135,Error,Error,Error,3.0700959801824173,6.856266410248902,2.519612149644368
"Any[""Trial-45_PCM-1"", ""Trial-45_PCM-2"", ""Trial-45_PCM-3""]",37.6724758944964,258.81514889349194,42.63705482282847,Error,Error,Error,7.044901158751744,5.387467367151741,1.4882208576486178
"Any[""Trial-46_PCM-1"", ""Trial-46_PCM-2"", ""Trial-46_PCM-3""]",38.78207212902345,43.03210368024737,39.33842053613252,Error,Error,Error,3.316226308671415,4.355746686700441,0.2480600023150228
"Any[""Trial-47_PCM-1"", ""Trial-47_PCM-2"", ""Trial-47_PCM-3""]",46.3077318103823,161.6976455957651,41.202728220151286,Error,Error,15.380572041353485,7.189130448367981,5.381549419705161,0.0
"Any[""Trial-48_PCM-1"", ""Trial-48_PCM-2"", ""Trial-48_PCM-3""]",45.35480659010993,152.5240834353706,39.64072336095195,Error,Error,11.933236645669558,6.279160283823008,5.5046388389620775,0.0
"Any[""Trial-49_PCM-1"", ""Trial-49_PCM-2"", ""Trial-49_PCM-3""]",45.71394158415818,160.22829278584268,48.52030263919523,Error,Error,Error,3.8877520223617297,5.227589487225561,2.34983904146645
"Any[""Trial-50_PCM-1"", ""Trial-50_PCM-2"", ""Trial-50_PCM-3""]",45.50661335291108,374.09692392082707,53.557365702592506,Error,Error,Error,10.15474144040545,13.216364815341072,10.340862975279041
"Any[""Trial-51_PCM-1"", ""Trial-51_PCM-2"", ""Trial-51_PCM-3""]",45.46035460438455,287.749745274213,49.34478388879292,Error,Error,Error,4.9778264611668,4.055278334930108,3.8399616622435238
"Any[""Trial-52_PCM-1"", ""Trial-52_PCM-2"", ""Trial-52_PCM-3""]",38.51138814090832,37.41594318322571,35.613174346626685,Error,Error,15.380572041353627,3.5721218032717488,2.342859459233322,0.0
"Any[""Trial-53_PCM-1"", ""Trial-53_PCM-2"", ""Trial-53_PCM-3""]",40.31506480669245,49.46535721136632,41.28968586014134,Error,Error,Error,5.9732562542291285,7.498049650713245,4.400260615956975
"Any[""Trial-54_PCM-1"", ""Trial-54_PCM-2"", ""Trial-54_PCM-3""]",48.753304482631016,158.1781653834173,46.62964457512836,Error,Error,Error,7.175310108241963,7.512079292258995,1.3296639095578904
"Any[""Trial-55_PCM-1"", ""Trial-55_PCM-2"", ""Trial-55_PCM-3""]",45.819048468354495,257.10958876684055,42.47897911770801,Error,Error,14.556090791758816,12.93346540317437,6.248596433070194,0.0
"Any[""Trial-56_PCM-1"", ""Trial-56_PCM-2"", ""Trial-56_PCM-3""]",47.565989666542,48.12839490412854,47.95282787757472,Error,Error,Error,8.186463068944754,9.0078344969417,3.929645320501889
"Any[""Trial-57_PCM-1"", ""Trial-57_PCM-2"", ""Trial-57_PCM-3""]",40.365986239288404,55.52852066881838,41.927991098484796,Error,Error,Error,2.7158585563712787,6.371990097687375,3.022476914979027
"Any[""Trial-58_PCM-1"", ""Trial-58_PCM-2"", ""Trial-58_PCM-3""]",55.4190517533639,55.69551175792617,51.79901006420873,Error,Error,Error,8.104611667428404,5.3601617633461816,0.38174463688497196
"Any[""Trial-59_PCM-1"", ""Trial-59_PCM-2"", ""Trial-59_PCM-3""]",41.9090713773122,156.07152910013423,41.2084871674112,Error,Error,Error,8.27049963931975,5.821535075083566,4.027549014324697
"Any[""Trial-60_PCM-1"", ""Trial-60_PCM-2"", ""Trial-60_PCM-3""]",48.06853299121514,151.58950057941792,39.98783870192774,Error,Error,Error,13.076439823626185,7.631534229565146,3.8109976586161345
"Any[""Trial-61_PCM-1"", ""Trial-61_PCM-2"", ""Trial-61_PCM-3""]",49.30817530688496,263.29006332686066,45.12003873569887,Error,Error,17.394346548516243,5.644521655317717,6.85216291980966,0.0
"Any[""Trial-62_PCM-1"", ""Trial-62_PCM-2"", ""Trial-62_PCM-3""]",37.33884234633463,54.599344816113714,39.18895371298687,Error,Error,Error,5.758383791857104,7.49140362036244,4.114506654312404
"Any[""Trial-63_PCM-1"", ""Trial-63_PCM-2"", ""Trial-63_PCM-3""]",41.84419068610471,50.32691973792618,45.03148091281946,Error,Error,Error,4.291520986357858,4.123776093337822,2.0137745071602007
"Any[""Trial-64_PCM-1"", ""Trial-64_PCM-2"", ""Trial-64_PCM-3""]",33.32760989884034,40.92149050058932,31.950437340275187,Error,Error,14.55609079175931,2.3819216579950506,2.4204338361594697,0.0
"Any[""Trial-65_PCM-1"", ""Trial-65_PCM-2"", ""Trial-65_PCM-3""]",51.16136225718455,160.1829313119043,52.87950741898674,Error,Error,Error,13.812639773308279,6.033469050726917,4.114506654315003
"Any[""Trial-66_PCM-1"", ""Trial-66_PCM-2"", ""Trial-66_PCM-3""]",38.304386330424094,38.378290850530924,37.91270281543092,Error,Error,13.731609542164065,6.559697293747622,1.1484497582595905,0.0
"Any[""Trial-67_PCM-1"", ""Trial-67_PCM-2"", ""Trial-67_PCM-3""]",40.61208496014201,46.66644854554673,42.73355262689856,Error,Error,Error,2.166994205405395,9.034705548194772,3.481818224027426
"Any[""Trial-68_PCM-1"", ""Trial-68_PCM-2"", ""Trial-68_PCM-3""]",46.69064676308221,54.95044412237712,48.29053932816561,Error,Error,Error,4.170464646740816,4.9974715800530225,0.17507149336042716
"Any[""Trial-69_PCM-1"", ""Trial-69_PCM-2"", ""Trial-69_PCM-3""]",46.677774309696744,56.31339162931853,47.42454056172929,Error,Error,Error,9.980092261267968,11.831108438367059,7.690286020677693
"Any[""Trial-70_PCM-1"", ""Trial-70_PCM-2"", ""Trial-70_PCM-3""]",51.35250041203434,61.21335843198776,48.06853299123293,Error,Error,12.542316284596932,8.483001142400848,5.201208836051802,0.0
"Any[""Trial-71_PCM-1"", ""Trial-71_PCM-2"", ""Trial-71_PCM-3""]",52.5143963743378,182.07409091245435,51.59783487220547,Error,Error,Error,13.0122914044595,10.79264296561664,5.786750012290898
"Any[""Trial-72_PCM-1"", ""Trial-72_PCM-2"", ""Trial-72_PCM-3""]",56.12520982111653,175.1780901222474,53.71386405229403,Error,Error,Error,12.131770987517834,7.900764229320445,5.676511513514431
"Any[""Trial-73_PCM-1"", ""Trial-73_PCM-2"", ""Trial-73_PCM-3""]",45.51397206979077,54.719505789899685,43.66827237527702,Error,Error,17.394346548515223,6.883456587880189,1.4550120319056057,0.0
"Any[""Trial-74_PCM-1"", ""Trial-74_PCM-2"", ""Trial-74_PCM-3""]",49.725704009031574,170.18749575213727,48.83855292959518,Error,Error,Error,8.203486822188623,6.91888243612461,4.040073860205109
"Any[""Trial-75_PCM-1"", ""Trial-75_PCM-2"", ""Trial-75_PCM-3""]",38.647026059264356,49.86630326593159,42.28178297894351,Error,Error,3.5757793663591575,4.844816548201824,3.696860196909034,0.0
"Any[""Trial-76_PCM-1"", ""Trial-76_PCM-2"", ""Trial-76_PCM-3""]",55.879859491679454,173.2956935174004,58.85164827785371,Error,Error,Error,10.848500748330647,4.85203026390905,4.852030263909162
"Any[""Trial-77_PCM-1"", ""Trial-77_PCM-2"", ""Trial-77_PCM-3""]",50.03064674732441,155.59777922636349,50.041290824523955,Error,Error,Error,6.1662216337710545,7.914201940294275,4.943003132764781
"Any[""Trial-78_PCM-1"", ""Trial-78_PCM-2"", ""Trial-78_PCM-3""]",37.54982426960561,150.27392184937074,38.27751482340377,Error,Error,Error,7.02254482229647,9.667564453744262,7.194380198736571
"Any[""Trial-79_PCM-1"", ""Trial-79_PCM-2"", ""Trial-79_PCM-3""]",45.89904867599113,48.02213907068642,44.0208543311333,Error,Error,Error,4.749387018813915,10.553538308029477,0.6831798752808538
"Any[""Trial-80_PCM-1"", ""Trial-80_PCM-2"", ""Trial-80_PCM-3""]",47.23635520430409,54.90283902567883,49.81075840492461,Error,Error,Error,9.322326225111828,6.96682412018719,4.323998154457269
"Any[""Trial-81_PCM-1"", ""Trial-81_PCM-2"", ""Trial-81_PCM-3""]",44.23605141869044,60.4014989537774,46.35237496904078,Error,Error,Error,3.4878422944024967,8.44241144763648,2.8254411078689166
"Any[""Trial-82_PCM-1"", ""Trial-82_PCM-2"", ""Trial-82_PCM-3""]",46.91202036899697,50.201554459838384,50.082307498398876,Error,Error,Error,8.749568811421533,11.425081240741468,9.066114868628919
"Any[""Trial-83_PCM-1"", ""Trial-83_PCM-2"", ""Trial-83_PCM-3""]",45.532419412605634,49.11476655701206,43.37380775305018,Error,Error,Error,5.781833247515161,3.027553785785538,0.8244812495942531
"Any[""Trial-84_PCM-1"", ""Trial-84_PCM-2"", ""Trial-84_PCM-3""]",43.77574991931641,45.58147528311329,44.40579598487499,Error,Error,Error,8.545843864607615,7.951076198868265,6.8658047710817005
"Any[""Trial-85_PCM-1"", ""Trial-85_PCM-2"", ""Trial-85_PCM-3""]",46.15150351719097,57.16832167188606,43.216502727311756,Error,Error,10.528541777417642,6.154632362266939,3.187996497686221,0.0
"Any[""Trial-86_PCM-1"", ""Trial-86_PCM-2"", ""Trial-86_PCM-3""]",45.80133714342376,51.69495048287939,47.77061569030196,Error,Error,Error,11.227881432258567,12.5013322098861,7.0101397815016515
"Any[""Trial-87_PCM-1"", ""Trial-87_PCM-2"", ""Trial-87_PCM-3""]",49.08995652386717,373.30246911322985,53.135964865829756,Error,Error,Error,12.996538253604061,8.556913787719772,1.562004859199325
"Any[""Trial-88_PCM-1"", ""Trial-88_PCM-2"", ""Trial-88_PCM-3""]",47.55562758348913,368.63769443228546,49.456786278214466,Error,Error,Error,10.275662259172769,10.940787520638366,8.204278300559334
"Any[""Trial-89_PCM-1"", ""Trial-89_PCM-2"", ""Trial-89_PCM-3""]",51.93877201460384,185.721177106736,55.75881901190828,Error,Error,Error,9.72583211222794,7.403197781062133,4.8520302639192305
"Any[""Trial-90_PCM-1"", ""Trial-90_PCM-2"", ""Trial-90_PCM-3""]",52.02738665537195,369.82905559577745,52.2411312652503,Error,Error,Error,8.526667563683942,11.064848603662892,7.010139781501574
"Any[""Trial-91_PCM-1"", ""Trial-91_PCM-2"", ""Trial-91_PCM-3""]",41.80767684685626,150.73861572508565,42.02720946974906,Error,Error,Error,5.345305160983239,4.698045270672903,1.5494789007975058
"Any[""Trial-92_PCM-1"", ""Trial-92_PCM-2"", ""Trial-92_PCM-3""]",49.846750188560634,53.51696899806953,45.31198831001678,Error,Error,Error,9.946604475731403,8.818140721358132,3.204188768714423
"Any[""Trial-93_PCM-1"", ""Trial-93_PCM-2"", ""Trial-93_PCM-3""]",34.84057315119982,43.244871643404004,36.11391295559941,Error,Error,Error,2.013774507144319,5.450198492962431,2.013774507162478
"Any[""Trial-94_PCM-1"", ""Trial-94_PCM-2"", ""Trial-94_PCM-3""]",53.204002784637616,160.81071512110717,53.7450445047468,Error,Error,Error,9.809978024449016,9.820126479687213,6.128281161477799
"Any[""Trial-95_PCM-1"", ""Trial-95_PCM-2"", ""Trial-95_PCM-3""]",46.11745266822617,47.084206109028045,46.50652813203293,Error,Error,Error,4.748570488778356,4.69952360625063,3.818578272276568
"Any[""Trial-96_PCM-1"", ""Trial-96_PCM-2"", ""Trial-96_PCM-3""]",55.00082674268099,173.36648104922824,57.465585307771946,Error,Error,Error,7.334443678972157,8.940457368010017,6.392790797252941
"Any[""Trial-97_PCM-1"", ""Trial-97_PCM-2"", ""Trial-97_PCM-3""]",42.053251675855535,50.60440842301513,45.52620561651385,Error,Error,Error,8.53006285831154,10.947155782011139,6.140055764758337
"Any[""Trial-98_PCM-1"", ""Trial-98_PCM-2"", ""Trial-98_PCM-3""]",39.16418937190315,45.85551709466758,43.38251841363953,Error,Error,Error,2.4474563071139617,6.814116421931812,3.0058716259646845
"Any[""Trial-99_PCM-1"", ""Trial-99_PCM-2"", ""Trial-99_PCM-3""]",37.23095639337225,30.922465306223327,28.660411935554702,Error,Error,16.56986529892184,6.989060481346974,5.224677599290157,0.0
"Any[""Trial-100_PCM-1"", ""Trial-100_PCM-2"", ""Trial-100_PCM-3""]",52.09608200555924,373.0223370387904,54.19681415270988,Error,Error,Error,10.785241442991943,7.52611952598082,4.852030263919477
"Any[""Trial-101_PCM-1"", ""Trial-101_PCM-2"", ""Trial-101_PCM-3""]",48.22975759723871,154.96214739255902,45.812147853952716,Error,Error,Error,9.617708126980741,6.365795474439553,4.852030263919651
"Any[""Trial-102_PCM-1"", ""Trial-102_PCM-2"", ""Trial-102_PCM-3""]",41.46470522025337,46.46469319725733,42.47897911770944,Error,Error,Error,7.293073526241958,6.957776994513913,4.158930335556468
"Any[""Trial-103_PCM-1"", ""Trial-103_PCM-2"", ""Trial-103_PCM-3""]",39.07747461045914,52.24829662568028,35.0744470586738,Error,Error,20.97012591487816,4.6243679219795295,4.7046338304555855,0.0
"Any[""Trial-104_PCM-1"", ""Trial-104_PCM-2"", ""Trial-104_PCM-3""]",40.37824697055607,160.42058484931457,40.47660632914048,Error,Error,Error,7.690286020676507,6.396122376091588,6.128281161476614
"Any[""Trial-105_PCM-1"", ""Trial-105_PCM-2"", ""Trial-105_PCM-3""]",48.068532991234875,167.0584350263635,46.90775108380826,Error,Error,Error,13.39529226517437,7.635162169932242,6.3270774831288605
"Any[""Trial-106_PCM-1"", ""Trial-106_PCM-2"", ""Trial-106_PCM-3""]",46.41957049204595,155.66499595587254,43.97344382509617,Error,Error,Error,7.603328380686056,6.859901220518016,1.7831654171263445
"Any[""Trial-107_PCM-1"", ""Trial-107_PCM-2"", ""Trial-107_PCM-3""]",43.41821510817277,40.62564808351385,37.91270281543078,Error,Error,Error,6.549760276582186,3.612906856893722,3.4473353956843473
"Any[""Trial-108_PCM-1"", ""Trial-108_PCM-2"", ""Trial-108_PCM-3""]",48.02027864159091,50.712690394241754,49.981586336207656,Error,Error,Error,13.914677126715018,16.29261246052151,12.833193299109587
"Any[""Trial-109_PCM-1"", ""Trial-109_PCM-2"", ""Trial-109_PCM-3""]",46.76571659690288,52.12183573987806,49.63053785043377,Error,Error,Error,5.552397779294748,4.825050345345092,2.7346631279501894
"Any[""Trial-110_PCM-1"", ""Trial-110_PCM-2"", ""Trial-110_PCM-3""]",36.60527146542806,47.33748952839034,38.2542339646167,Error,Error,7.690286020677477,4.203064477190285,2.3249404146978963,0.0
"Any[""Trial-111_PCM-1"", ""Trial-111_PCM-2"", ""Trial-111_PCM-3""]",40.325385842208426,155.25485959179662,47.78348629839076,Error,Error,Error,6.07542003313009,11.930540754800932,9.040431382712521
"Any[""Trial-112_PCM-1"", ""Trial-112_PCM-2"", ""Trial-112_PCM-3""]",50.1692651383829,49.53449205518414,46.792282093675524,Error,Error,10.528541777433968,10.254036083491332,6.1733091982963515,0.0
"Any[""Trial-113_PCM-1"", ""Trial-113_PCM-2"", ""Trial-113_PCM-3""]",54.36475441849604,371.9531051486142,53.605455773411315,Error,Error,Error,11.16870087555925,15.0629214652646,9.704060527840442
"Any[""Trial-114_PCM-1"", ""Trial-114_PCM-2"", ""Trial-114_PCM-3""]",49.80465070364894,158.78759625923615,47.62282930132396,Error,Error,Error,8.519783321244832,6.004669247277904,2.129479620820841
"Any[""Trial-115_PCM-1"", ""Trial-115_PCM-2"", ""Trial-115_PCM-3""]",47.619710091371225,55.44377243116832,44.492753624871376,Error,Error,Error,8.009852922164395,3.383040322865326,2.838255756757275
"Any[""Trial-116_PCM-1"", ""Trial-116_PCM-2"", ""Trial-116_PCM-3""]",46.57936461007962,70.80658750372635,48.95636308946867,Error,Error,Error,7.451937412604151,5.379670906682343,4.400260615957918
"Any[""Trial-117_PCM-1"", ""Trial-117_PCM-2"", ""Trial-117_PCM-3""]",47.55041213558802,159.49887042470195,49.97206899961825,Error,Error,Error,6.897718937693765,6.844699651779129,2.680945765793376
"Any[""Trial-118_PCM-1"", ""Trial-118_PCM-2"", ""Trial-118_PCM-3""]",42.98294688917893,48.67877323780618,45.5160311961176,Error,Error,Error,2.677183558011185,4.836207178405146,2.5740734608772
"Any[""Trial-119_PCM-1"", ""Trial-119_PCM-2"", ""Trial-119_PCM-3""]",45.5370016087181,153.68744611394618,45.23027723447638,Error,Error,Error,4.38749349012857,7.038508189577035,6.128281161476542
"Any[""Trial-120_PCM-1"", ""Trial-120_PCM-2"", ""Trial-120_PCM-3""]",39.69881498065283,42.487079797186084,39.2680117593201,Error,Error,Error,3.5054270153872173,5.700531535139169,2.4655441551259587
"Any[""Trial-121_PCM-1"", ""Trial-121_PCM-2"", ""Trial-121_PCM-3""]",44.15145105084611,163.77469176471536,45.68587595843059,Error,Error,Error,8.662806059852715,8.031833029589702,6.692098587243448
"Any[""Trial-122_PCM-1"", ""Trial-122_PCM-2"", ""Trial-122_PCM-3""]",42.841245786504864,167.76611970566472,51.790999913829545,Error,Error,Error,3.9494057834241776,11.436051664914661,7.696562841698814
"Any[""Trial-123_PCM-1"", ""Trial-123_PCM-2"", ""Trial-123_PCM-3""]",49.80936292926142,54.74009595619991,45.120038735700184,Error,Error,12.54231628459607,8.154865061142706,4.130046005086188,0.0
"Any[""Trial-124_PCM-1"", ""Trial-124_PCM-2"", ""Trial-124_PCM-3""]",49.85464515645734,269.0441557457593,54.57528470160221,Error,Error,Error,11.095780415526322,12.444995948413323,10.441584137443819
"Any[""Trial-125_PCM-1"", ""Trial-125_PCM-2"", ""Trial-125_PCM-3""]",46.879239733665486,165.18255073101378,49.375964341235075,Error,Error,Error,7.6902860206821435,7.671214761398347,3.8514276762708066
"Any[""Trial-126_PCM-1"", ""Trial-126_PCM-2"", ""Trial-126_PCM-3""]",39.030784709349085,57.26848398107006,39.54760031277881,Error,Error,Error,6.2946448005936855,8.696540075623883,7.010139781500951
"Any[""Trial-127_PCM-1"", ""Trial-127_PCM-2"", ""Trial-127_PCM-3""]",40.494070630834216,55.64721564620058,38.24927352978081,Error,Error,Error,8.372634069776138,3.541549469302554,0.8948336005690298
"Any[""Trial-128_PCM-1"", ""Trial-128_PCM-2"", ""Trial-128_PCM-3""]",41.210016091709115,34.55439461720505,30.674186442717176,Error,Error,15.38057204135341,7.21462379182651,5.31763377740667,0.0
