Trial,統合した解の中心の総和,DM1,DM1の式1の最適値,DM1の積,DM1の式10の最適値,DM2,DM2の式1の最適値,DM2の積,DM2の式10の最適値,DM3,DM3の式1の最適値,DM3の積,DM3の式10の最適値
11,0.9476144246762469,0.8838383959812359,0.41414141414141414,0.39540138767581623,0.44736842105263175,0.9734042269858083,0.24468085106383008,0.23817337468801764,0.24468085106383053,0.9318181718181819,0.31818181818181834,0.31060605727272705,0.33333333333333304
12,0.9801096131497596,0.9791666496666653,0.2916666666666663,0.2916666616028363,0.2978723404255317,0.9999999939655149,0.17142857142857204,0.17142857039408843,0.1714285714285716,0.940594006713634,0.37623762376237635,0.3680585243662043,0.3913043478260866
13,1.037779053165314,0.9411764575882343,0.352941176470589,0.3446561675675224,0.3661971830985915,0.9310348577586219,0.3448275862068966,0.32860053803245465,0.3529411764705881,1.0,0.3571428571428572,0.35714285714285765,0.35714285714285765
14,0.9728132253868493,0.9999999729999995,0.222222222222222,0.2222222162222221,0.2222222222222222,0.925531978075439,0.3191489361702131,0.3062911582120159,0.3309352517985613,0.9833333161111038,0.29999999999999993,0.29499999483333117,0.30000000000000004
15,0.9210525815789422,0.9444444327777772,0.3333333333333329,0.3333333292156859,0.3529411764705881,0.9999999049999913,0.35087719298245623,0.3508771596491195,0.3508771929824559,0.9821428449999994,0.25000000000000067,0.24553571124999984,0.25
16,0.9777136993173556,0.9999999999999999,0.16666666666666674,0.16666666666666627,0.1666666666666663,0.9310342777586113,0.3448275862068966,0.3286003333265685,0.3529411764705881,0.9259259509259301,0.3703703703703707,0.35931454812050956,0.38805970149253666
17,1.0162337134163044,0.9761904840476182,0.3333333333333329,0.3333333360162602,0.34146341463414664,0.9696968932683939,0.3030303030303031,0.295526672234177,0.30476190476190457,0.9899999727777815,0.15333333333333254,0.15333332911709732,0.15488215488215473
18,0.9880951721148477,0.9920634917693743,0.26984126984126966,0.26769967238221204,0.26984126984126977,0.9583333316666658,0.2500000000000008,0.23958333291666623,0.24999999999999978,0.9345237445238117,0.36904761904761896,0.3511543767301589,0.37575757575757507
19,0.9231808378683735,0.9999999999999973,0.13513513513513564,0.13513513513513484,0.1351351351351352,0.9333333683333433,0.2666666666666665,0.256209159934643,0.2745098039215683,0.9551282567948817,0.3461538461538469,0.33891647821753856,0.35483870967741926
20,0.964415585754871,0.9999999921428573,0.18181818181818232,0.18181818038961048,0.18181818181818188,0.952380936130951,0.28571428571428603,0.2721088388945577,0.28571428571428603,0.9299999016666747,0.38000000000000056,0.37199996066666957,0.3999999999999997
21,0.9702650837373726,1.0,0.1875000000000001,0.1875000000000001,0.1875000000000001,1.0,0.20000000000000173,0.19999999999999996,0.19999999999999996,0.9090908974242429,0.3636363636363633,0.36363635896969665,0.39999999999999947
22,0.9838516410697311,0.9407894575731082,0.38157894736842135,0.376315783029244,0.4000000000000008,0.931818179675334,0.3181818181818197,0.31060605989177753,0.3333333333333328,0.9999999866666637,0.24999999999999933,0.24999999666666592,0.25
23,0.9678390652224678,0.9054731118159088,0.3980099502487563,0.37782331284404796,0.41726618705035934,0.9999999999999998,0.14285714285714324,0.14285714285714265,0.14285714285714268,0.9999999910000017,0.22222222222222,0.2222222202222226,0.2222222222222222
24,0.9734622571944506,0.9999999649999997,0.19047619047619047,0.19047618380952575,0.19047619047619246,0.9722222032222237,0.277777777777777,0.27006172311728427,0.2777777777777777,0.9843749892857143,0.28125000000000044,0.28124999693877584,0.28571428571428603
25,0.9976190162857177,0.9500000150000093,0.36666666666666614,0.36666667245614426,0.38596491228070207,0.9999999999999982,0.22916666666666718,0.22916666666666655,0.22916666666666696,0.9285713335714272,0.42857142857142827,0.428571384725274,0.46153846153846145
26,0.9895833295833327,0.9605263532894774,0.2894736842105272,0.2890079293083388,0.30088495575221286,0.9714911905701735,0.2500000000000002,0.2428727976425435,0.2500000000000001,0.9999999839999993,0.24999999999999978,0.24999999599999995,0.2500000000000001
