Trial,PCM,pcm_1,pcm_2,pcm_3,pcm_4,pcm_5,,w_L,w_U
5,3,1.0,1.0,1.0,2.0,3.0,,0.22222222222222215,0.3333333333333332
5,3,1.0,1.0,0.5,1.0,2.0,,0.1666666666666668,0.22222222222222215
5,3,0.5,1.0,0.3333333333333333,0.5,1.0,,0.11111111111111116,0.11111111111111116

6,1,1.0,3.0,1.0,1.0,1.0,,0.23076923076923003,0.23076923076923178
6,1,0.3333333333333333,1.0,1.0,1.0,1.0,,0.07692307692307729,0.19230769230769237
6,1,1.0,1.0,1.0,2.0,2.0,,0.19230769230769232,0.23076923076923042
6,1,1.0,1.0,0.5,1.0,2.0,,0.11538461538461531,0.23076923076923014
6,1,1.0,1.0,0.5,0.5,1.0,,0.11538461538461534,0.2307692307692304

6,2,1.0,4.0,1.0,1.0,1.0,,0.23529411764705888,0.23529411764705888
6,2,0.25,1.0,1.0,1.0,1.0,,0.058823529411764504,0.1764705882352937
6,2,1.0,1.0,1.0,2.0,2.0,,0.17647058823529382,0.235294117647059
6,2,1.0,1.0,0.5,1.0,2.0,,0.11764705882352933,0.23529411764705876
6,2,1.0,1.0,0.5,0.5,1.0,,0.11764705882352966,0.23529411764705888

6,3,1.0,2.0,1.0,1.0,1.0,,0.22222222222222224,0.22222222222222224
6,3,0.5,1.0,1.0,1.0,1.0,,0.11111111111111127,0.22222222222222224
6,3,1.0,1.0,1.0,1.0,2.0,,0.22222222222222213,0.22222222222222224
6,3,1.0,1.0,1.0,1.0,2.0,,0.22222222222222207,0.22222222222222207
6,3,1.0,1.0,0.5,0.5,1.0,,0.1111111111111113,0.2222222222222222

7,1,1.0,2.0,1.0,1.0,1.0,,0.19999999999999976,0.2666666666666666
7,1,0.5,1.0,1.0,1.0,1.0,,0.13333333333333325,0.2000000000000001
7,1,1.0,1.0,1.0,1.0,1.0,,0.19999999999999982,0.19999999999999982
7,1,1.0,1.0,1.0,1.0,1.0,,0.20000000000000018,0.20000000000000076
7,1,1.0,1.0,1.0,1.0,1.0,,0.1999999999999995,0.1999999999999995

7,2,1.0,5.0,2.0,1.0,1.0,,0.19999999999999993,0.33333333333333276
7,2,0.2,1.0,1.0,1.0,1.0,,0.06666666666666655,0.19999999999999954
7,2,0.5,1.0,1.0,2.0,1.0,,0.1666666666666661,0.20000000000000062
7,2,1.0,1.0,0.5,1.0,1.0,,0.10000000000000009,0.19999999999999993
7,2,1.0,1.0,1.0,1.0,1.0,,0.19999999999999982,0.2

7,3,1.0,4.0,1.0,1.0,1.0,,0.23076923076923098,0.2461538461538463
7,3,0.25,1.0,1.0,1.0,1.0,,0.06153846153846144,0.2307692307692308
7,3,1.0,1.0,1.0,1.0,3.0,,0.23076923076923048,0.23076923076923048
7,3,1.0,1.0,1.0,1.0,2.0,,0.23076923076923078,0.2307692307692311
7,3,1.0,1.0,0.3333333333333333,0.5,1.0,,0.07692307692307684,0.23076923076923073

8,1,1.0,2.0,1.0,1.0,1.0,,0.2222222222222222,0.2222222222222222
8,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111117,0.2222222222222221
8,1,1.0,1.0,1.0,1.0,1.0,,0.22222222222222243,0.22222222222222243
8,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.2222222222222222
8,1,1.0,1.0,1.0,0.5,1.0,,0.11111111111111105,0.222222222222222

8,2,1.0,3.0,1.0,1.0,1.0,,0.2307692307692304,0.2307692307692304
8,2,0.3333333333333333,1.0,1.0,1.0,1.0,,0.0769230769230769,0.19230769230769232
8,2,1.0,1.0,1.0,2.0,1.0,,0.19230769230769199,0.2307692307692306
8,2,1.0,1.0,0.5,1.0,2.0,,0.11538461538461597,0.23076923076923098
8,2,1.0,1.0,1.0,0.5,1.0,,0.11538461538461572,0.23076923076923117

8,3,1.0,2.0,1.0,1.0,1.0,,0.22222222222222107,0.22222222222222263
8,3,0.5,1.0,1.0,1.0,1.0,,0.11111111111111105,0.22222222222222124
8,3,1.0,1.0,1.0,1.0,2.0,,0.22222222222222213,0.22222222222222246
8,3,1.0,1.0,1.0,1.0,1.0,,0.2222222222222223,0.2222222222222223
8,3,1.0,1.0,0.5,1.0,1.0,,0.11111111111111141,0.22222222222222154

9,1,1.0,3.0,1.0,1.0,1.0,,0.22222222222222124,0.25000000000000006
