Trial,PCM,pcm_1,pcm_2,pcm_3,pcm_4,pcm_5,,w_L,w_U
4,1,1.0,0.5,1.0,2.0,2.0,,0.12500000000000014,0.25000000000000006
4,1,1.0,1.0,0.5,1.0,3.0,,0.12499999999999997,0.24999999999999994
4,1,0.5,0.5,0.5,0.3333333333333333,1.0,,0.08333333333333359,0.12499999999999994

4,2,1.0,3.0,1.0,1.0,2.0,,0.23076923076922984,0.3173076923076927
4,2,0.3333333333333333,1.0,1.0,1.0,2.0,,0.10576923076923098,0.23076923076923106
4,2,1.0,1.0,1.0,1.0,2.0,,0.23076923076923106,0.23076923076923106
4,2,1.0,1.0,1.0,1.0,3.0,,0.23076923076922995,0.23076923076922995
4,2,0.5,0.5,0.5,0.3333333333333333,1.0,,0.0769230769230771,0.11538461538461542

4,3,1.0,2.0,1.0,1.0,3.0,,0.2352941176470585,0.2745098039215694
4,3,0.5,1.0,1.0,1.0,4.0,,0.13725490196078466,0.2352941176470587
4,3,1.0,1.0,1.0,1.0,3.0,,0.2352941176470586,0.2352941176470586
4,3,1.0,1.0,1.0,1.0,2.0,,0.2352941176470581,0.2352941176470581
4,3,0.3333333333333333,0.25,0.3333333333333333,0.5,1.0,,0.05882352941176468,0.11764705882352927

5,1,1.0,2.0,1.0,1.0,2.0,,0.2307692307692312,0.28205128205128244
5,1,0.5,1.0,1.0,1.0,2.0,,0.14102564102564122,0.23076923076923075
5,1,1.0,1.0,1.0,1.0,3.0,,0.23076923076923037,0.23076923076923037
5,1,1.0,1.0,1.0,1.0,2.0,,0.23076923076923073,0.23076923076923087
5,1,0.5,0.5,0.3333333333333333,0.5,1.0,,0.07692307692307673,0.1153846153846152

5,2,1.0,2.0,1.0,1.0,9.0,,0.24271844660194142,0.26213592233009797
5,2,0.5,1.0,1.0,1.0,2.0,,0.1310679611650486,0.24271844660194186
5,2,1.0,1.0,1.0,1.0,2.0,,0.2427184466019412,0.2427184466019413
5,2,1.0,1.0,1.0,1.0,7.0,,0.24271844660194153,0.24271844660194153
5,2,0.1111111111111111,0.5,0.5,0.14285714285714285,1.0,,0.02912621359223333,0.1213592233009706

5,3,1.0,2.0,1.0,1.0,2.0,,0.22222222222222188,0.2962962962962962
5,3,0.5,1.0,1.0,1.0,2.0,,0.1481481481481481,0.2222222222222221
5,3,1.0,1.0,1.0,1.0,2.0,,0.22222222222222177,0.22222222222222177
5,3,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.2222222222222222
5,3,0.5,0.5,0.5,0.5,1.0,,0.1111111111111116,0.1111111111111116

6,1,1.0,2.0,1.0,1.0,2.0,,0.23076923076923073,0.26923076923076933
6,1,0.5,1.0,1.0,1.0,1.0,,0.1346153846153846,0.23076923076923062
6,1,1.0,1.0,1.0,1.0,3.0,,0.2307692307692305,0.2307692307692305
6,1,1.0,1.0,1.0,1.0,2.0,,0.2307692307692305,0.2307692307692305
6,1,0.5,1.0,0.3333333333333333,0.5,1.0,,0.0769230769230771,0.13461538461538503

6,2,1.0,2.0,1.0,1.0,9.0,,0.24271844660194294,0.2621359223300966
6,2,0.5,1.0,1.0,1.0,2.0,,0.1310679611650478,0.24271844660194133
6,2,1.0,1.0,1.0,1.0,2.0,,0.24271844660194122,0.2427184466019428
6,2,1.0,1.0,1.0,1.0,2.0,,0.24271844660194192,0.24271844660194206
6,2,0.1111111111111111,0.5,0.5,0.5,1.0,,0.029126213592232955,0.1213592233009707

6,3,1.0,2.0,1.0,1.0,2.0,,0.23076923076923125,0.2820512820512821
6,3,0.5,1.0,1.0,1.0,3.0,,0.1410256410256409,0.23076923076923048
6,3,1.0,1.0,1.0,1.0,3.0,,0.2307692307692308,0.2307692307692311
