PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-44_PCM-1"", ""Trial-44_PCM-2"", ""Trial-44_PCM-3""]",17.301824203511185,22.81535684334216,17.301824353813558,Error,Error,Error,5.55125150095455,6.072215440132426,5.208237402307934
"Any[""Trial-45_PCM-1"", ""Trial-45_PCM-2"", ""Trial-45_PCM-3""]",15.941477502229468,17.17781810745788,15.941477973090636,Error,Error,Error,2.6703276137133605,3.1186811211605487,2.6703276773269193
"Any[""Trial-46_PCM-1"", ""Trial-46_PCM-2"", ""Trial-46_PCM-3""]",13.2992963271666,14.040658091785144,12.842029256102204,Error,Error,Error,4.002744650074615,5.208320909877203,4.0538158271048985
"Any[""Trial-47_PCM-1"", ""Trial-47_PCM-2"", ""Trial-47_PCM-3""]",17.467022716417148,20.29834568148334,17.8442649262098,Error,Error,Error,3.5484514543675605,3.5591808298129974,3.3295526554297554
"Any[""Trial-48_PCM-1"", ""Trial-48_PCM-2"", ""Trial-48_PCM-3""]",10.555310465385695,10.307789927877785,10.191615699788613,Error,Error,Error,3.5428113161106554,1.5652312276562474,1.920630740990318
"Any[""Trial-49_PCM-1"", ""Trial-49_PCM-2"", ""Trial-49_PCM-3""]",14.267217593471727,19.090063757774548,16.317469930113404,Error,Error,Error,3.818923921699752,4.616401622776162,4.284850736695416
"Any[""Trial-50_PCM-1"", ""Trial-50_PCM-2"", ""Trial-50_PCM-3""]",10.00916357368193,13.28238388912715,10.009163177697685,Error,Error,Error,0.7753625711142735,1.3000298280578333,1.43085275769055
"Any[""Trial-51_PCM-1"", ""Trial-51_PCM-2"", ""Trial-51_PCM-3""]",17.12015440598688,18.363234537676902,17.849440214742827,Error,Error,Error,6.530824204346551,6.625360315516218,6.602426974663742
"Any[""Trial-52_PCM-1"", ""Trial-52_PCM-2"", ""Trial-52_PCM-3""]",9.352263310005902,9.512464840342584,9.352259815277426,Error,Error,Error,0.489452871347817,0.48945287134745286,0.3926365027219241
"Any[""Trial-53_PCM-1"", ""Trial-53_PCM-2"", ""Trial-53_PCM-3""]",13.959971428781227,78.42595894024991,14.549544720666947,Error,Error,Error,4.313293075612432,4.361079810895575,4.247932775841777
"Any[""Trial-54_PCM-1"", ""Trial-54_PCM-2"", ""Trial-54_PCM-3""]",15.245925898164897,19.21332207771255,18.874365159495298,Error,Error,Error,3.5377302098945016,5.711750165699396,3.262994307362945
