Trial,統合した解の中心の総和,DM1,DM1の式1の最適値,DM1の積,DM1の式10の最適値,DM2,DM2の式1の最適値,DM2の積,DM2の式10の最適値,DM3,DM3の式1の最適値,DM3の積,DM3の式10の最適値
30,0.9977152699980898,0.9821427254761933,0.17857142857142838,0.1785714046320354,0.1818181818181821,0.9545454389204526,0.3090909090909103,0.2950413174845033,0.30909090909090886,0.9594907342749424,0.2893518518518525,0.28320269606698195,0.2951593860684747
31,0.9791667796666709,0.9999999873076932,0.1818181818181811,0.18181817951048973,0.18181818181818188,0.9999999949999998,0.12500000000000022,0.12499999937500042,0.12500000000000044,0.9791666316666673,0.2916666666666665,0.2916666562411348,0.2978723404255318
32,1.007905121673254,0.9999999877777775,0.181818181818182,0.18181817959595917,0.18181818181818143,0.9803922375770343,0.15686274509803966,0.15616867501227108,0.15929203539823023,1.0,0.1666666666666664,0.16666666666666696,0.16666666666666696
33,1.016423631158642,0.9999999418181882,0.1796874999999989,0.1796874895454539,0.17968749999999822,0.9627244680764012,0.2804878048780487,0.2700324727531378,0.2804878048780497,0.9803922375770343,0.15686274509803966,0.15616867501227108,0.15929203539823023
34,0.9898119028507051,0.9523809337445892,0.2857142857142855,0.2721088382127403,0.28571428571428625,0.9696969766969695,0.2424242424242422,0.24242424417424238,0.25,0.9913792865948278,0.293103448275862,0.2931034412541242,0.29565217391304466
35,1.0,0.9791666583333334,0.2916666666666665,0.2916666641843976,0.29787234042553234,0.9342105067324551,0.34210526315789525,0.3195983312505767,0.3421052631578947,0.940983561234793,0.34754098360655816,0.34301863808559163,0.3645320197044357
36,1.0,0.9671052554612655,0.2763157894736843,0.2763157872746472,0.2857142857142856,0.9999999689999991,0.17204301075268846,0.17204300541935463,0.17204301075268813,0.9627403505349235,0.290865384615385,0.28586891390117053,0.2969325153374265
37,1.0,0.9843749738888894,0.2187499999999999,0.21533202553819422,0.21874999999999967,0.9999999949999999,0.1212121212121211,0.12121212060606071,0.12121212121212133,0.9624999913414632,0.32500000000000007,0.32499999707633803,0.33766233766233744
38,1.0,0.9999999999999999,0.22916666666666696,0.2291666666666665,0.22916666666666652,0.9891304697826091,0.28260869565217406,0.2826087056521739,0.2857142857142856,0.9114565283332843,0.4270833333333336,0.3892678923090047,0.42708333333333104
39,1.0485724598763915,0.9999999000000007,0.29999999999999993,0.2999999700000005,0.30000000000000027,1.0,0.29841269841269824,0.29841269841269835,0.29841269841269835,0.9633539965031916,0.2968944099378883,0.28601441635312214,0.29689440993788885
40,1.0152548425866719,0.9677419058172048,0.25806451612903214,0.2580645082179212,0.2666666666666666,0.9671052800626567,0.2763157894736843,0.27631579430361564,0.28571428571428514,0.9999999938888893,0.1818181818181811,0.18181818070707084,0.18181818181818188
41,0.9959796045493953,0.9999999733333336,0.14583333333333326,0.1458333294444442,0.14583333333333304,0.9585365591946811,0.22926829268292737,0.22357924705781768,0.23325062034739585,0.9999999896875008,0.1818181818181811,0.18181817994318203,0.18181818181818188
42,1.0,0.9654567413151722,0.2330210772833723,0.23045664972297147,0.23870220162224665,0.9642856392857133,0.2714285714285716,0.2714285503174594,0.2814814814814808,0.9447115014102541,0.31250000000000067,0.29881385689375584,0.31630170316301864
43,0.9988766934793729,0.9666666566666671,0.19999999999999973,0.19613526367149758,0.20289855072463758,0.9999999676315781,0.17886178861788649,0.1788617828284093,0.17886178861788316,0.9396551658753313,0.32758620689655205,0.31988260965968895,0.34042553191489544
44,1.0090225885064943,0.9999999676315781,0.17886178861788649,0.1788617828284093,0.17886178861788316,0.9416666243081765,0.31666666666666654,0.3027866959190281,0.32154340836012896,0.9999999865384614,0.17142857142857149,0.17142856912087895,0.17142857142857126
45,1.0551947965594113,0.9999999831481481,0.24175824175824168,0.24175823768416926,0.24175824175824334,0.9666666560416664,0.26666666666666705,0.2577777749444443,0.2666666666666666,0.9999999753125003,0.13080168776371293,0.13080168453454663,0.13080168776371326
46,1.0042070445629465,0.9426341763070578,0.3293269230769229,0.31691014025538006,0.3361963190184061,0.9756470547172909,0.2397660818713454,0.23392707159888396,0.2397660818713464,0.9696970332683945,0.24242424242424188,0.23970039024612003,0.2471910112359551
47,0.9940253088101706,0.9772727210962564,0.22727272727272774,0.2272727258363389,0.2325581395348839,0.994845352196425,0.16494845360824606,0.16409820242415188,0.16494845360824673,0.9642856970634925,0.21428571428571397,0.20663264937074832,0.2142857142857142
48,0.9629329304329003,0.953124993095238,0.3437500000000001,0.34374999750975815,0.3606557377049182,0.9999987349999955,0.34782608695652184,0.34782564695652013,0.34782608695652173,0.9999999850000004,0.27956989247311803,0.27956988827956974,0.27956989247311803
49,1.0029812028855871,0.9888888338888886,0.24444444444444446,0.2444444308489389,0.24719101123595522,0.9545454895454556,0.27272727272727304,0.27272728272727303,0.2857142857142857,0.9218751949999915,0.40624999999999956,0.3820383690990958,0.4144144144144146
50,0.9607605654422134,0.9642857083766236,0.21428571428571397,0.20663265179499068,0.2142857142857142,0.9499999512499986,0.4333333333333337,0.41166664554166627,0.43333333333333357,0.9999998712499945,0.22330097087378686,0.22330094212378596,0.2233009708737872
51,0.9956710331158469,0.969696961167559,0.24242424242424132,0.24242424029188975,0.25,0.8923497287903448,0.4120218579234971,0.4006468170079103,0.4489795918367352,0.9841269835019841,0.25396825396825407,0.2499370116830414,0.25396825396825173
